sigma,phase_strength,circulation_sign,theta12,theta23,theta13,score
1.3848101265822785,0.8891299962989981,1,0.5323892590279572,0.6210539063670565,0.16196117616507255,0.10851801077005888
0.939240506329114,0.8891299962989981,-1,0.5684077089731951,0.6210539063670563,0.16196117616507263,0.10931497877121144
0.939240506329114,0.8891299962989981,1,0.5684077089731951,0.6210539063670563,0.16196117616507263,0.10931497877121144
1.3848101265822785,0.8298546632123982,1,0.5489706704479552,0.5952279588425501,0.1463219380496774,0.10947943265981727
1.3848101265822785,0.8298546632123982,-1,0.5489706704479552,0.5952279588425501,0.1463219380496774,0.10947943265981727
1.0784810126582278,0.928646885023398,1,0.526880336961549,0.6373794430662634,0.17375923049611566,0.10949945046830328
1.0784810126582278,0.928646885023398,-1,0.526880336961549,0.6373794430662634,0.17375923049611566,0.10949945046830328
2.5544303797468357,1.1262313286453975,-1,0.5418876211696072,0.7067840295618694,0.2457411271639451,0.11063753555620737
2.5544303797468357,1.1262313286453975,1,0.5418876211696072,0.7067840295618694,0.2457411271639451,0.11063753555620737
2.0810126582278485,0.8693715519367982,1,0.5671131271111092,0.6126177721777972,0.15646145252790292,0.11095680746121478
2.0810126582278485,0.8693715519367982,-1,0.5671131271111092,0.6126177721777972,0.15646145252790292,0.11095680746121478
0.8835443037974684,0.8298546632123982,1,0.5473288893139412,0.59522795884255,0.14632193804967733,0.1111212137938315
0.8835443037974684,0.8298546632123982,-1,0.5473288893139412,0.59522795884255,0.14632193804967733,0.1111212137938315
2.637974683544304,0.9879222181099979,1,0.5792641970088535,0.6604208530967124,0.19327178684811497,0.11211513076025595
2.637974683544304,0.9879222181099979,-1,0.5792641970088535,0.6604208530967124,0.19327178684811497,0.11211513076025595
2.2759493670886077,1.0669559955587977,1,0.5781919937888261,0.6882411321669533,0.22220478387775866,0.11215564549963145
2.2759493670886077,1.0669559955587977,-1,0.5781919937888261,0.6882411321669533,0.22220478387775866,0.11215564549963145
2.7493670886075954,1.1064728842831977,-1,0.5738223051402943,0.7008317449548691,0.23773892422648893,0.11239297432165235
2.7493670886075954,1.1064728842831977,1,0.5738223051402943,0.7008317449548691,0.23773892422648893,0.11239297432165235
2.6936708860759495,1.0274391068343978,-1,0.5798127999618559,0.6747602202436046,0.2073568386967919,0.11240941841504307
2.6936708860759495,1.0274391068343978,1,0.5798127999618559,0.6747602202436046,0.2073568386967919,0.11240941841504307
2.2759493670886077,0.9879222181099979,-1,0.5203896217769243,0.6604208530967124,0.19327178684811497,0.11246131197447831
2.2759493670886077,0.9879222181099979,1,0.5203896217769243,0.6604208530967124,0.19327178684811497,0.11246131197447831
1.4962025316455696,1.007680662472198,-1,0.5802256320516974,0.667695736180713,0.20021389179141194,0.11274378766239629
1.4962025316455696,1.007680662472198,1,0.5802256320516974,0.667695736180713,0.20021389179141194,0.11274378766239629
2.8607594936708862,0.8891299962989981,-1,0.5722735446840944,0.6210539063670566,0.16196117616507252,0.11318081448211026
2.8607594936708862,0.8891299962989981,1,0.5722735446840944,0.6210539063670566,0.16196117616507252,0.11318081448211026
0.8278481012658229,0.8891299962989981,1,0.5722735446840945,0.6210539063670565,0.16196117616507266,0.11318081448211062
0.8278481012658229,0.8891299962989981,-1,0.5722735446840945,0.6210539063670565,0.16196117616507266,0.11318081448211062
2.637974683544304,1.0274391068343978,-1,0.5193748167120382,0.6747602202436046,0.20735683869679183,0.11322180174114901
2.637974683544304,1.0274391068343978,1,0.5193748167120382,0.6747602202436046,0.20735683869679183,0.11322180174114901
