we,wnu,ae,anu,theta12,theta23,theta13,J,absJ,unitarity_defect,gap_e,gap_nu,loss
8,-10,0.06,0.06,17.798403764941227,22.464748046285067,58.7339282428664,-0.020923005773498274,0.020923005773498274,1.5356134357017496e-15,1.1298509134798191,1.0940665341955875,2661.9118716642047
12,-6,-0.020000000000000004,-0.060000000000000005,43.24576933044866,64.16395373139989,59.70784977205738,-0.03914721966182726,0.03914721966182726,1.4362756133686435e-15,1.0169878828320382,3.0403998933338126,2666.0412574474967
-12,6,-0.020000000000000004,-0.060000000000000005,43.24576933044866,64.16395373139989,59.70784977205738,0.03914721966182726,0.03914721966182726,1.4362756133686435e-15,1.0169878828320382,3.0403998933338126,2666.0412574474967
-10,-8,-0.060000000000000005,0.07999999999999999,22.263195525276483,68.62984618961877,59.47773181054281,0.02467462147769441,0.02467462147769441,1.472157928491015e-15,1.0665281428175768,1.1087449874606035,2666.920391475198
10,8,-0.060000000000000005,0.07999999999999999,22.263195525276483,68.62984618961877,59.47773181054281,-0.02467462147769441,0.02467462147769441,1.472157928491015e-15,1.0665281428175768,1.1087449874606035,2666.920391475198
-8,-6,-0.04000000000000001,0.1,56.92573062955435,39.18868267059306,58.78025320541398,0.041036476512613926,0.041036476512613926,1.0746552429276126e-15,1.1819662937132152,2.9531404001117334,2673.3670040266447
8,6,-0.04000000000000001,0.1,56.92573062955435,39.18868267059306,58.78025320541398,-0.041036476512613926,0.041036476512613926,1.0746552429276126e-15,1.1819662937132152,2.9531404001117334,2673.3670040266447
-12,10,0.06,-0.1,73.13965309961439,9.446215017034438,54.334279716683504,0.012244279910399287,0.012244279910399287,1.8124465260095506e-15,1.0332349830373775,1.0635732977383383,2679.59238670261
12,-10,0.06,-0.1,73.13965309961439,9.446215017034438,54.334279716683504,-0.012244279910399287,0.012244279910399287,1.8124465260095506e-15,1.0332349830373775,1.0635732977383383,2679.59238670261
-12,8,0.06,-0.08,37.56886185539584,56.066958123990595,60.19157452723817,-0.04589831371264991,0.04589831371264991,9.110329380249917e-16,1.0332349830373775,1.1739175387917256,2682.0148137860538
12,-8,0.06,-0.08,37.56886185539584,56.066958123990595,60.19157452723817,0.04589831371264991,0.04589831371264991,9.110329380249917e-16,1.0332349830373775,1.1739175387917256,2682.0148137860538
6,8,0.1,-0.060000000000000005,63.08094971310296,53.583712634480015,58.063459535021614,0.014802068022940706,0.014802068022940706,1.9060877586274197e-15,2.9531404001117334,1.1787129439576514,2683.21498145241
-6,-8,0.1,-0.060000000000000005,63.08094971310296,53.583712634480015,58.063459535021614,-0.014802068022940706,0.014802068022940706,1.9060877586274197e-15,2.9531404001117334,1.1787129439576514,2683.21498145241
-10,10,-0.1,-0.1,67.58815166115743,76.37923909827218,56.42058414309277,-0.009631963457189821,0.009631963457189821,1.7365335829026226e-15,1.0635732977383383,1.0635732977383383,2683.294634872667
10,-10,-0.1,-0.1,67.58815166115743,76.37923909827218,56.42058414309277,0.009631963457189821,0.009631963457189821,1.7365335829026226e-15,1.0635732977383383,1.0635732977383383,2683.294634872667
-10,-8,-0.060000000000000005,0.01999999999999999,46.032881662947,40.39472156025591,59.737975351955974,0.053411880686672034,0.053411880686672034,2.006468491528952e-15,1.0665281428175768,1.1659379496017175,2684.760383966612
10,8,-0.060000000000000005,0.01999999999999999,46.032881662947,40.39472156025591,59.737975351955974,-0.053411880686672034,0.053411880686672034,2.006468491528952e-15,1.0665281428175768,1.1659379496017175,2684.760383966612
12,-6,0.0,-0.1,47.92937801617116,43.15386430373792,59.72436896179961,-0.049269639264217825,0.049269639264217825,1.2608945907932444e-15,1.003899934274421,3.0426526836490146,2685.2463510784096
-12,6,0.0,-0.1,47.92937801617116,43.15386430373792,59.72436896179961,0.049269639264217825,0.049269639264217825,1.2608945907932444e-15,1.003899934274421,3.0426526836490146,2685.2463510784096
12,6,0.0,-0.1,47.92937801617081,43.153864303738146,59.72436896179967,0.04926963926421787,0.04926963926421787,1.0902678394210306e-15,1.003899934274421,3.0426526836490146,2685.2463510784123
-12,-6,0.0,-0.1,47.92937801617081,43.153864303738146,59.72436896179967,-0.04926963926421787,0.04926963926421787,1.0902678394210306e-15,1.003899934274421,3.0426526836490146,2685.2463510784123
8,8,-0.08,0.1,60.802801575822,22.181207467615693,57.727566526935604,-0.03587459615276117,0.03587459615276117,1.330830286318585e-15,1.1739175387917256,1.0870265539529829,2685.3603686176566
-8,-8,-0.08,0.1,60.802801575822,22.181207467615693,57.727566526935604,0.03587459615276117,0.03587459615276117,1.330830286318585e-15,1.1739175387917256,1.0870265539529829,2685.3603686176566
6,-12,0.07999999999999999,-0.08,80.02644494720069,19.33311358524796,53.37333059009847,0.0009900088669631659,0.0009900088669631659,1.7328181369134345e-15,2.9770241668038424,1.0719850965045037,2687.491972074434
-6,12,0.07999999999999999,-0.08,80.02644494720069,19.33311358524796,53.37333059009847,-0.0009900088669631659,0.0009900088669631659,1.7328181369134345e-15,2.9770241668038424,1.0719850965045037,2687.491972074434
12,-6,0.0,-0.08,50.850406724159654,42.41683738472982,59.51075964134553,-0.05113026942061343,0.05113026942061343,1.0536728100156742e-15,1.003899934274421,3.041966809647862,2690.492612855069
-12,6,0.0,-0.08,50.850406724159654,42.41683738472982,59.51075964134553,0.05113026942061343,0.05113026942061343,1.0536728100156742e-15,1.003899934274421,3.041966809647862,2690.492612855069
12,6,0.0,-0.08,50.85040672415935,42.416837384730016,59.510759641345594,0.05113026942061344,0.05113026942061344,8.908983130561448e-16,1.003899934274421,3.041966809647862,2690.4926128550724
-12,-6,0.0,-0.08,50.85040672415935,42.416837384730016,59.510759641345594,-0.05113026942061344,0.05113026942061344,8.908983130561448e-16,1.003899934274421,3.041966809647862,2690.4926128550724
-8,-6,-0.060000000000000005,-0.020000000000000004,37.04458516951095,61.35509947260233,60.30795626308203,0.03807397907331291,0.03807397907331291,1.2511866691948327e-15,1.1787129439576514,3.0338164744926432,2697.956377178404
8,6,-0.060000000000000005,-0.020000000000000004,37.04458516951095,61.35509947260233,60.30795626308203,-0.03807397907331291,0.03807397907331291,1.2511866691948327e-15,1.1787129439576514,3.0338164744926432,2697.956377178404
12,6,0.0,-0.060000000000000005,54.67383810937156,41.89825353428318,59.210440428970585,0.05193814595954312,0.05193814595954312,7.209106709523002e-16,1.003899934274421,3.0403998933338126,2698.998308231542
-12,-6,0.0,-0.060000000000000005,54.67383810937156,41.89825353428318,59.210440428970585,-0.05193814595954312,0.05193814595954312,7.209106709523002e-16,1.003899934274421,3.0403998933338126,2698.998308231542
12,-6,0.0,-0.060000000000000005,54.673838109371964,41.89825353428308,59.21044042897055,-0.05193814595954299,0.05193814595954299,6.01691532121956e-16,1.003899934274421,3.0403998933338126,2698.9983082315434
-12,6,0.0,-0.060000000000000005,54.673838109371964,41.89825353428308,59.21044042897055,0.05193814595954299,0.05193814595954299,6.01691532121956e-16,1.003899934274421,3.0403998933338126,2698.9983082315434
-10,-8,-0.020000000000000004,0.07999999999999999,38.256877316418255,65.20144264361683,59.940601324726245,-0.003679230736587015,0.003679230736587015,7.890227211704198e-16,1.0723310378235709,1.1087449874606035,2705.271470176399
10,8,-0.020000000000000004,0.07999999999999999,38.256877316418255,65.20144264361683,59.940601324726245,0.003679230736587015,0.003679230736587015,7.890227211704198e-16,1.0723310378235709,1.1087449874606035,2705.271470176399
12,-6,-0.020000000000000004,-0.08,38.53287286900132,65.42552836863675,60.24271890822574,-0.034220216834203586,0.034220216834203586,1.050103217981921e-15,1.0169878828320382,3.041966809647862,2706.003366933035
-12,6,-0.020000000000000004,-0.08,38.53287286900132,65.42552836863675,60.24271890822574,0.034220216834203586,0.034220216834203586,1.050103217981921e-15,1.0169878828320382,3.041966809647862,2706.003366933035
6,-10,0.0,0.01999999999999999,40.48567066747778,7.700138911025615,58.436673037481235,0.011175966275494584,0.011175966275494584,6.486474161481695e-16,3.028185228836953,1.0800124045672772,2707.8008938829785
-6,10,0.0,0.01999999999999999,40.48567066747778,7.700138911025615,58.436673037481235,-0.011175966275494584,0.011175966275494584,6.486474161481695e-16,3.028185228836953,1.0800124045672772,2707.8008938829785
12,6,0.1,0.0,62.39138443498346,57.22171593572518,58.43982483765868,0.04353408885031028,0.04353408885031028,5.293834914621419e-16,1.0436355298146363,3.028185228836953,2709.0162723556355
-12,-6,0.1,0.0,62.39138443498346,57.22171593572518,58.43982483765868,-0.04353408885031028,0.04353408885031028,5.293834914621419e-16,1.0436355298146363,3.028185228836953,2709.0162723556355
-8,6,-0.04000000000000001,0.06,36.66999542269483,29.689388112240657,59.997990743223916,0.008889075774986346,0.008889075774986346,1.2020119151985575e-15,1.1819662937132152,2.995638201221282,2711.107039593575
8,-6,-0.04000000000000001,0.06,36.66999542269483,29.689388112240657,59.997990743223916,-0.008889075774986346,0.008889075774986346,1.2020119151985575e-15,1.1819662937132152,2.995638201221282,2711.107039593575
-12,-6,0.0,-0.04000000000000001,59.461268569494734,41.67641568818017,58.80454710013435,-0.049834772561012514,0.049834772561012514,1.2088346825395881e-15,1.003899934274421,3.037769026520539,2711.798860327744
12,6,0.0,-0.04000000000000001,59.461268569494734,41.67641568818017,58.80454710013435,0.049834772561012514,0.049834772561012514,1.2088346825395881e-15,1.003899934274421,3.037769026520539,2711.798860327744
-12,6,0.0,-0.04000000000000001,59.461268569495104,41.67641568818007,58.80454710013433,0.049834772561012305,0.049834772561012305,1.5321075382865734e-15,1.003899934274421,3.037769026520539,2711.798860327747
12,-6,0.0,-0.04000000000000001,59.461268569495104,41.67641568818007,58.80454710013433,-0.049834772561012305,0.049834772561012305,1.5321075382865734e-15,1.003899934274421,3.037769026520539,2711.798860327747
12,-6,0.0,0.0,68.59839218983883,42.492311809530925,57.549689236080184,-0.028386389130823163,0.028386389130823163,1.2066850857055185e-15,1.003899934274421,3.028185228836953,2713.559651553901
-12,6,0.0,0.0,68.59839218983883,42.492311809530925,57.549689236080184,0.028386389130823163,0.028386389130823163,1.2066850857055185e-15,1.003899934274421,3.028185228836953,2713.559651553901
12,6,0.0,0.0,68.59839218983888,42.49231180953104,57.54968923608026,0.028386389130823635,0.028386389130823635,5.806820033102472e-16,1.003899934274421,3.028185228836953,2713.5596515539096
-12,-6,0.0,0.0,68.59839218983888,42.49231180953104,57.54968923608026,-0.028386389130823635,0.028386389130823635,5.806820033102472e-16,1.003899934274421,3.028185228836953,2713.5596515539096
12,-6,0.0,-0.020000000000000004,64.64239211809452,41.841811411606244,58.264561251936286,-0.04224105441390095,0.04224105441390095,1.5149599702434179e-15,1.003899934274421,3.0338164744926432,2723.1577864603255
-12,6,0.0,-0.020000000000000004,64.64239211809452,41.841811411606244,58.264561251936286,0.04224105441390095,0.04224105441390095,1.5149599702434179e-15,1.003899934274421,3.0338164744926432,2723.1577864603255
12,6,0.0,-0.020000000000000004,64.64239211809448,41.84181141160638,58.2645612519364,0.0422410544139012,0.0422410544139012,1.4918203650246286e-15,1.003899934274421,3.0338164744926432,2723.157786460337
-12,-6,0.0,-0.020000000000000004,64.64239211809448,41.84181141160638,58.2645612519364,-0.0422410544139012,0.0422410544139012,1.4918203650246286e-15,1.003899934274421,3.0338164744926432,2723.157786460337
12,6,0.06,0.01999999999999999,61.95274449956602,57.961985338540515,58.68947508494928,0.035141969385910986,0.035141969385910986,1.741676192323681e-15,1.0332349830373775,3.0203916698936415,2724.1310766104257
-12,-6,0.06,0.01999999999999999,61.95274449956602,57.961985338540515,58.68947508494928,-0.035141969385910986,0.035141969385910986,1.741676192323681e-15,1.0332349830373775,3.0203916698936415,2724.1310766104257
12,10,-0.04000000000000001,-0.1,65.91535850379066,2.6129967247169215,55.35806223683512,-0.0025420960788455627,0.0025420960788455627,1.5425974254198514e-15,1.0351594259879517,1.0635732977383383,2728.6455944104223
-12,-10,-0.04000000000000001,-0.1,65.91535850379066,2.6129967247169215,55.35806223683512,0.0025420960788455627,0.0025420960788455627,1.5425974254198514e-15,1.0351594259879517,1.0635732977383383,2728.6455944104223
-10,-8,-0.060000000000000005,0.06,26.246995718441045,61.82805516864277,60.55401284384662,0.03460379846121554,0.03460379846121554,9.571196278431424e-16,1.0665281428175768,1.1298509134798191,2733.2622515818275
10,8,-0.060000000000000005,0.06,26.246995718441045,61.82805516864277,60.55401284384662,-0.03460379846121554,0.03460379846121554,9.571196278431424e-16,1.0665281428175768,1.1298509134798191,2733.2622515818275
-6,-12,0.01999999999999999,0.1,61.744339046032124,55.13890779694242,58.867556347309936,0.04177592035247605,0.04177592035247605,1.1318695150088588e-15,3.0203916698936415,1.0436355298146363,2737.86977989303
6,12,0.01999999999999999,0.1,61.744339046032124,55.13890779694242,58.867556347309936,-0.04177592035247605,0.04177592035247605,1.1318695150088588e-15,3.0203916698936415,1.0436355298146363,2737.86977989303
-8,10,0.06,0.04000000000000001,28.868828972981188,28.784548852700894,60.45409645181141,0.03679949562360771,0.03679949562360771,1.945292638969587e-15,1.1298509134798191,1.085691128904503,2744.414843817603
8,-10,0.06,0.04000000000000001,28.868828972981188,28.784548852700894,60.45409645181141,-0.03679949562360771,0.03679949562360771,1.945292638969587e-15,1.1298509134798191,1.085691128904503,2744.414843817603
12,-10,0.1,-0.1,77.63908319218517,6.608739693214813,53.48497765197644,-0.0010747058171272474,0.0010747058171272474,1.069456671211445e-15,1.0436355298146363,1.0635732977383383,2745.5571817713403
-12,10,0.1,-0.1,77.63908319218517,6.608739693214813,53.48497765197644,0.0010747058171272474,0.0010747058171272474,1.069456671211445e-15,1.0436355298146363,1.0635732977383383,2745.5571817713403
12,-6,-0.020000000000000004,-0.1,35.11358906260446,66.76361874137297,60.64111148050264,-0.029629244079927192,0.029629244079927192,1.3485397102004995e-15,1.0169878828320382,3.0426526836490146,2746.601328946999
-12,6,-0.020000000000000004,-0.1,35.11358906260446,66.76361874137297,60.64111148050264,0.029629244079927192,0.029629244079927192,1.3485397102004995e-15,1.0169878828320382,3.0426526836490146,2746.601328946999
6,-10,-0.020000000000000004,0.04000000000000001,49.44238963111406,2.4782732528004447,57.66863499804843,-0.003589333792368776,0.003589333792368776,2.5681970298335266e-15,3.0338164744926432,1.085691128904503,2749.5283542380944
-6,10,-0.020000000000000004,0.04000000000000001,49.44238963111406,2.4782732528004447,57.66863499804843,0.003589333792368776,0.003589333792368776,2.5681970298335266e-15,3.0338164744926432,1.085691128904503,2749.5283542380944
12,-10,0.07999999999999999,-0.1,75.87414698852211,5.113331357486378,53.926826837056154,-0.004378976058250083,0.004378976058250083,2.3056556830964306e-15,1.039106764979826,1.0635732977383383,2753.882159375068
-12,10,0.07999999999999999,-0.1,75.87414698852211,5.113331357486378,53.926826837056154,0.004378976058250083,0.004378976058250083,2.3056556830964306e-15,1.039106764979826,1.0635732977383383,2753.882159375068
10,-8,0.01999999999999999,0.1,45.68927897725462,47.91193969920969,60.684101691284866,-0.027026538278062735,0.027026538278062735,1.7578287751584001e-15,1.0800124045672772,1.0870265539529829,2754.5645611861573
-10,8,0.01999999999999999,0.1,45.68927897725462,47.91193969920969,60.684101691284866,0.027026538278062735,0.027026538278062735,1.7578287751584001e-15,1.0800124045672772,1.0870265539529829,2754.5645611861573
10,8,-0.060000000000000005,0.04000000000000001,33.57874776697303,52.111490055490215,61.04128251163289,-0.04545047017698466,0.04545047017698466,7.959526831019904e-16,1.0665281428175768,1.1494404356128516,2761.4187708864933
-10,-8,-0.060000000000000005,0.04000000000000001,33.57874776697303,52.111490055490215,61.04128251163289,0.04545047017698466,0.04545047017698466,7.959526831019904e-16,1.0665281428175768,1.1494404356128516,2761.4187708864933
12,6,0.04000000000000001,0.01999999999999999,61.39822460571712,56.307801026109075,59.275458192989106,0.032496603696549095,0.032496603696549095,1.2209693171627779e-15,1.025103096277117,3.0203916698936415,2772.082362104683
-12,-6,0.04000000000000001,0.01999999999999999,61.39822460571712,56.307801026109075,59.275458192989106,-0.032496603696549095,0.032496603696549095,1.2209693171627779e-15,1.025103096277117,3.0203916698936415,2772.082362104683
12,-8,0.06,-0.060000000000000005,39.10882474339875,61.558910167819285,61.04027240088173,0.03897870918364754,0.03897870918364754,2.2205327837301123e-15,1.0332349830373775,1.1787129439576514,2780.082881316618
-12,8,0.06,-0.060000000000000005,39.10882474339875,61.558910167819285,61.04027240088173,-0.03897870918364754,0.03897870918364754,2.2205327837301123e-15,1.0332349830373775,1.1787129439576514,2780.082881316618
-12,-6,0.01999999999999999,0.01999999999999999,61.94065527250455,53.520996495749415,59.36784537606801,-0.030650808643696383,0.030650808643696383,1.2828511751091367e-15,1.0143084165810892,3.0203916698936415,2785.64030203034
12,6,0.01999999999999999,0.01999999999999999,61.94065527250455,53.520996495749415,59.36784537606801,0.030650808643696383,0.030650808643696383,1.2828511751091367e-15,1.0143084165810892,3.0203916698936415,2785.64030203034
-12,-8,-0.020000000000000004,0.01999999999999999,57.827941013067,45.47881102351202,59.89913958376808,0.03701573250307447,0.03701573250307447,6.800116025829084e-16,1.0169878828320382,1.1659379496017175,2785.918373070156
12,8,-0.020000000000000004,0.01999999999999999,57.827941013067,45.47881102351202,59.89913958376808,-0.03701573250307447,0.03701573250307447,6.800116025829084e-16,1.0169878828320382,1.1659379496017175,2785.918373070156
10,-8,-0.020000000000000004,0.06,42.39800051278767,48.6513697068397,61.0878369409191,0.04834268300581166,0.04834268300581166,1.1579847683711616e-15,1.0723310378235709,1.1298509134798191,2788.901415673833
-10,8,-0.020000000000000004,0.06,42.39800051278767,48.6513697068397,61.0878369409191,-0.04834268300581166,0.04834268300581166,1.1579847683711616e-15,1.0723310378235709,1.1298509134798191,2788.901415673833
8,8,-0.1,0.07999999999999999,64.16864765057556,20.47542196371321,58.26657458763674,-0.030235504347360127,0.030235504347360127,2.115457960554702e-15,1.1684223444701398,1.1087449874606035,2797.6144416339225
-8,-8,-0.1,0.07999999999999999,64.16864765057556,20.47542196371321,58.26657458763674,0.030235504347360127,0.030235504347360127,2.115457960554702e-15,1.1684223444701398,1.1087449874606035,2797.6144416339225
12,6,0.07999999999999999,0.0,60.54264849441066,57.87584289974056,59.608083488506146,0.041983422656076665,0.041983422656076665,1.685108634481629e-15,1.039106764979826,3.028185228836953,2800.8744652632554
-12,-6,0.07999999999999999,0.0,60.54264849441066,57.87584289974056,59.608083488506146,-0.041983422656076665,0.041983422656076665,1.685108634481629e-15,1.039106764979826,3.028185228836953,2800.8744652632554
-6,12,0.01999999999999999,0.0,69.07850487402206,41.054996412794296,58.16160019232468,0.011438624569974631,0.011438624569974631,1.423329776582962e-15,3.0203916698936415,1.003899934274421,2801.1346049251224
6,-12,0.01999999999999999,0.0,69.07850487402206,41.054996412794296,58.16160019232468,-0.011438624569974631,0.011438624569974631,1.423329776582962e-15,3.0203916698936415,1.003899934274421,2801.1346049251224
-6,-12,0.01999999999999999,0.0,69.07850487402231,41.05499641279446,58.161600192324784,0.01143862456997514,0.01143862456997514,1.2599109231561828e-15,3.0203916698936415,1.003899934274421,2801.1346049251365
6,12,0.01999999999999999,0.0,69.07850487402231,41.05499641279446,58.161600192324784,-0.01143862456997514,0.01143862456997514,1.2599109231561828e-15,3.0203916698936415,1.003899934274421,2801.1346049251365
-8,10,0.07999999999999999,0.01999999999999999,44.05312870860801,41.74598673985297,61.16287302197692,0.037307407201905556,0.037307407201905556,1.3804126778253799e-15,1.1087449874606035,1.0800124045672772,2801.470251209592
8,-10,0.07999999999999999,0.01999999999999999,44.05312870860801,41.74598673985297,61.16287302197692,-0.037307407201905556,0.037307407201905556,1.3804126778253799e-15,1.1087449874606035,1.0800124045672772,2801.470251209592
10,8,-0.020000000000000004,0.1,35.62420570529504,66.07420922986766,61.1169193488328,0.0018513511382174856,0.0018513511382174856,1.141959386085557e-15,1.0723310378235709,1.0870265539529829,2830.3667225026256
-10,-8,-0.020000000000000004,0.1,35.62420570529504,66.07420922986766,61.1169193488328,-0.0018513511382174856,0.0018513511382174856,1.141959386085557e-15,1.0723310378235709,1.0870265539529829,2830.3667225026256
-12,-6,0.1,-0.020000000000000004,59.502841112874414,57.30722485956539,60.0574208838203,-0.04108511726210705,0.04108511726210705,9.060505718750246e-16,1.0436355298146363,3.0338164744926432,2831.3770157600998
12,6,0.1,-0.020000000000000004,59.502841112874414,57.30722485956539,60.0574208838203,0.04108511726210705,0.04108511726210705,9.060505718750246e-16,1.0436355298146363,3.0338164744926432,2831.3770157600998
12,-8,0.06,-0.020000000000000004,38.28872280553175,82.85808461111124,60.28310123643382,0.006077284725445843,0.006077284725445843,1.600822829785743e-15,1.0332349830373775,1.1821650536412582,2832.875927687845
-12,8,0.06,-0.020000000000000004,38.28872280553175,82.85808461111124,60.28310123643382,-0.006077284725445843,0.006077284725445843,1.600822829785743e-15,1.0332349830373775,1.1821650536412582,2832.875927687845
-10,-8,-0.04000000000000001,0.04000000000000001,45.83540998526872,55.62184245623106,61.404699637120956,0.038922673964762816,0.038922673964762816,1.1731861892966257e-15,1.0690771009086155,1.1494404356128516,2836.416198461483
10,8,-0.04000000000000001,0.04000000000000001,45.83540998526872,55.62184245623106,61.404699637120956,-0.038922673964762816,0.038922673964762816,1.1731861892966257e-15,1.0690771009086155,1.1494404356128516,2836.416198461483
12,8,-0.020000000000000004,-0.08,29.406069098192344,66.57032066078418,61.201601339955296,-0.004970843702762981,0.004970843702762981,1.6537292768255254e-15,1.0169878828320382,1.1739175387917256,2836.9019586057943
-12,-8,-0.020000000000000004,-0.08,29.406069098192344,66.57032066078418,61.201601339955296,0.004970843702762981,0.004970843702762981,1.6537292768255254e-15,1.0169878828320382,1.1739175387917256,2836.9019586057943
12,-8,0.01999999999999999,0.0,57.9912335243474,57.7650284492528,60.40165903481449,0.02072629798413249,0.02072629798413249,1.1731451479928298e-15,1.0143084165810892,1.1772209291938167,2850.446578627231
-12,8,0.01999999999999999,0.0,57.9912335243474,57.7650284492528,60.40165903481449,-0.02072629798413249,0.02072629798413249,1.1731451479928298e-15,1.0143084165810892,1.1772209291938167,2850.446578627231
-12,8,0.06,-0.04000000000000001,39.14814780565826,70.26802537641109,61.40942691403953,-0.02565655219483281,0.02565655219483281,7.05695063528209e-16,1.0332349830373775,1.1819662937132152,2851.078313567111
12,-8,0.06,-0.04000000000000001,39.14814780565826,70.26802537641109,61.40942691403953,0.02565655219483281,0.02565655219483281,7.05695063528209e-16,1.0332349830373775,1.1819662937132152,2851.078313567111
8,6,-0.060000000000000005,0.0,43.55126967139549,58.12916683672316,61.62263409645794,-0.04307309322671833,0.04307309322671833,1.6306031579903504e-15,1.1787129439576514,3.028185228836953,2853.9048550642137
-8,-6,-0.060000000000000005,0.0,43.55126967139549,58.12916683672316,61.62263409645794,0.04307309322671833,0.04307309322671833,1.6306031579903504e-15,1.1787129439576514,3.028185228836953,2853.9048550642137
-8,-6,-0.08,-0.1,19.636013369277695,71.2830085252224,60.88145914585753,0.010461071912183388,0.010461071912183388,1.595379001686405e-15,1.1739175387917256,3.0426526836490146,2856.8676494570127
8,6,-0.08,-0.1,19.636013369277695,71.2830085252224,60.88145914585753,-0.010461071912183388,0.010461071912183388,1.595379001686405e-15,1.1739175387917256,3.0426526836490146,2856.8676494570127
12,6,0.06,0.0,58.59352838811211,57.50307404324447,60.50369822979984,0.04073334740195944,0.04073334740195944,1.1898635116026383e-15,1.0332349830373775,3.028185228836953,2865.9949790869377
-12,-6,0.06,0.0,58.59352838811211,57.50307404324447,60.50369822979984,-0.04073334740195944,0.04073334740195944,1.1898635116026383e-15,1.0332349830373775,3.028185228836953,2865.9949790869377
6,-8,0.0,-0.060000000000000005,40.445440138179606,42.645219086759006,61.64712177820797,-0.001647722008088746,0.001647722008088746,1.170515511403877e-15,3.028185228836953,1.1787129439576514,2871.0742411820074
-6,8,0.0,-0.060000000000000005,40.445440138179606,42.645219086759006,61.64712177820797,0.001647722008088746,0.001647722008088746,1.170515511403877e-15,3.028185228836953,1.1787129439576514,2871.0742411820074
12,8,-0.04000000000000001,-0.020000000000000004,32.8404447510783,83.76649068341702,60.66620719940367,0.003501904942646069,0.003501904942646069,8.871919255030643e-16,1.0351594259879517,1.1821650536412582,2879.350581192885
-12,-8,-0.04000000000000001,-0.020000000000000004,32.8404447510783,83.76649068341702,60.66620719940367,-0.003501904942646069,0.003501904942646069,8.871919255030643e-16,1.0351594259879517,1.1821650536412582,2879.350581192885
12,6,0.01999999999999999,0.0,56.54168166024401,53.21590472911235,60.991602083595836,0.03976005173294696,0.03976005173294696,1.144602046420247e-15,1.0143084165810892,3.028185228836953,2885.646968431072
-12,-6,0.01999999999999999,0.0,56.54168166024401,53.21590472911235,60.991602083595836,-0.03976005173294696,0.03976005173294696,1.144602046420247e-15,1.0143084165810892,3.028185228836953,2885.646968431072
-8,6,-0.04000000000000001,0.04000000000000001,31.96781233091133,23.589120023953154,61.27838851640381,-0.0011948908295228676,0.0011948908295228676,4.844322075621982e-16,1.1819662937132152,3.0098030261543243,2889.5539300748983
8,-6,-0.04000000000000001,0.04000000000000001,31.96781233091133,23.589120023953154,61.27838851640381,0.0011948908295228676,0.0011948908295228676,4.844322075621982e-16,1.1819662937132152,3.0098030261543243,2889.5539300748983
12,10,0.07999999999999999,0.04000000000000001,19.59700648716737,77.70330400482597,60.87149723958636,-0.011810682244790552,0.011810682244790552,9.36856681908684e-16,1.039106764979826,1.085691128904503,2889.9289994852097
-12,-10,0.07999999999999999,0.04000000000000001,19.59700648716737,77.70330400482597,60.87149723958636,0.011810682244790552,0.011810682244790552,9.36856681908684e-16,1.039106764979826,1.085691128904503,2889.9289994852097
-8,8,-0.060000000000000005,0.04000000000000001,44.16086436996481,71.25681572754871,61.59813690941013,-0.02944983964666185,0.02944983964666185,1.860762438899542e-15,1.1787129439576514,1.1494404356128516,2895.03357223261
8,-8,-0.060000000000000005,0.04000000000000001,44.16086436996481,71.25681572754871,61.59813690941013,0.02944983964666185,0.02944983964666185,1.860762438899542e-15,1.1787129439576514,1.1494404356128516,2895.03357223261
12,6,0.04000000000000001,0.0,56.93324518572947,55.869498968881146,61.01672413706212,0.039917738094920024,0.039917738094920024,9.325006004774673e-16,1.025103096277117,3.028185228836953,2896.0921066094297
-12,-6,0.04000000000000001,0.0,56.93324518572947,55.869498968881146,61.01672413706212,-0.039917738094920024,0.039917738094920024,9.325006004774673e-16,1.025103096277117,3.028185228836953,2896.0921066094297
8,-10,0.07999999999999999,0.06,9.118840151023052,23.044544861650316,60.07565751953085,-0.006464594493950246,0.006464594493950246,2.012255304770482e-15,1.1087449874606035,1.0940665341955875,2902.8067194927708
-8,10,0.07999999999999999,0.06,9.118840151023052,23.044544861650316,60.07565751953085,0.006464594493950246,0.006464594493950246,2.012255304770482e-15,1.1087449874606035,1.0940665341955875,2902.8067194927708
-6,-8,0.07999999999999999,-0.08,66.2032804902307,61.109562935981174,59.60343193750297,-0.012293185223287519,0.012293185223287519,1.4358062148480909e-15,2.9770241668038424,1.1739175387917256,2904.0633976443323
6,8,0.07999999999999999,-0.08,66.2032804902307,61.109562935981174,59.60343193750297,0.012293185223287519,0.012293185223287519,1.4358062148480909e-15,2.9770241668038424,1.1739175387917256,2904.0633976443323
-6,-12,0.01999999999999999,0.07999999999999999,59.996490026401084,54.889416113986904,60.80858844159504,0.03835199007729733,0.03835199007729733,9.98622313591936e-16,3.0203916698936415,1.039106764979826,2910.392430309515
6,12,0.01999999999999999,0.07999999999999999,59.996490026401084,54.889416113986904,60.80858844159504,-0.03835199007729733,0.03835199007729733,9.98622313591936e-16,3.0203916698936415,1.039106764979826,2910.392430309515
-12,-10,0.01999999999999999,0.1,12.003397453080652,55.94911279565801,61.37064744111128,0.018342329080036142,0.018342329080036142,5.212028574900752e-16,1.0143084165810892,1.1146030810050875,2915.312800668446
