beta_u,beta_d,tw12,tw23,tw13,cp_phase,theta12,theta23,theta13,J,Hu,Hd,LOSS
4.75,4.2,0.421,0.0635625,0.0,0.0185,12.928666481044615,2.42799242032636,0.5808334491259193,2.4346173868465375e-05,8.251595156275172,7.296147295902173,0.16719664715754928
4.75,4.2,0.421,0.0635625,0.0,0.019,12.92936391810555,2.4287663663019416,0.6034654018946255,2.469570828439677e-05,8.251595156275172,7.296147296029568,0.18373711166011544
4.75,4.2,0.421,0.0635625,0.0,0.0195,12.930061694188963,2.4295439547196187,0.6261296441319055,2.5053875147917817e-05,8.251595156275172,7.296147295938424,0.20139873949493456
4.75,4.2,0.421,0.0635625,0.0,0.02,12.930759809500211,2.4303251835473145,0.6488227740281259,2.5420675858427774e-05,8.251595156275172,7.296147296170985,0.22018580388863146
4.75,4.2,0.421,0.063875,0.0,0.011,12.918313249287422,2.4339443792012903,0.2507422012171886,2.024931103157589e-05,8.251595156275172,7.296147295865409,0.049334194637085854
4.75,4.2,0.421,0.063875,0.0,0.0115,12.919009033911369,2.434662986912617,0.2714351299439897,2.046997888377304e-05,8.251595156275172,7.2961472960315605,0.05014524509908428
4.75,4.2,0.421,0.063875,0.0,0.012,12.91970515510265,2.4353852447622093,0.2924850993100651,2.0699253829136854e-05,8.251595156275172,7.296147296012248,0.051882559959704436
4.75,4.2,0.421,0.063875,0.0,0.012499999999999999,12.920401613038099,2.436111150880465,0.3138202440738882,2.0937137480925468e-05,8.251595156275172,7.296147295804821,0.05458031686296858
4.75,4.2,0.421,0.063875,0.0,0.013,12.921098407944212,2.436840703389515,0.3353861201492036,2.1183631438751252e-05,8.251595156275172,7.296147296111919,0.058265592609587136
4.75,4.2,0.421,0.063875,0.0,0.0135,12.921795539944695,2.4375739004033345,0.3571409075625497,2.1438737288137586e-05,8.251595156275172,7.296147296195629,0.06296027674293297
4.75,4.2,0.421,0.063875,0.0,0.013999999999999999,12.922493009210447,2.4383107400276955,0.37905205772713896,2.170245660100545e-05,8.251595156275172,7.296147295994889,0.06868240585348621
