N_gen,winding,asym,score,unitarity_defect,condition_number,rank_eff,mixing_entropy,J_like,absJ_like,min_singular,max_singular,singular_values
8,12,-0.020000000000000018,4.118481798714387,0.4308218153598973,1.2781682136567993,8,2.1158626834977063,0.0,0.0,0.8823249978502742,1.1277597663670242,"1.127760e+00,1.076517e+00,1.040642e+00,1.000500e+00,9.973473e-01,9.505610e-01,9.243483e-01,8.823250e-01"
8,-12,-0.020000000000000018,4.118481798714387,0.4308218153598973,1.2781682136567993,8,2.1158626834977063,0.0,0.0,0.8823249978502742,1.1277597663670242,"1.127760e+00,1.076517e+00,1.040642e+00,1.000500e+00,9.973473e-01,9.505610e-01,9.243483e-01,8.823250e-01"
8,-12,-0.03,4.114230832411497,0.43264205672282985,1.276469478486754,8,2.1167142355896855,0.0,0.0,0.8815941400869839,1.1253280122338107,"1.125328e+00,1.080082e+00,1.042409e+00,1.000934e+00,9.967492e-01,9.488970e-01,9.240057e-01,8.815941e-01"
8,12,-0.03,4.114230832411497,0.43264205672282985,1.276469478486754,8,2.1167142355896855,0.0,0.0,0.8815941400869839,1.1253280122338107,"1.125328e+00,1.080082e+00,1.042409e+00,1.000934e+00,9.967492e-01,9.488970e-01,9.240057e-01,8.815941e-01"
8,-12,-0.010000000000000009,4.111952241918463,0.43235479517122055,1.2818458121769483,8,2.115700648063253,0.0,0.0,0.8820622354800031,1.130667782629479,"1.130668e+00,1.074070e+00,1.039342e+00,1.001163e+00,9.966366e-01,9.516263e-01,9.244322e-01,8.820622e-01"
8,12,-0.010000000000000009,4.111952241918463,0.43235479517122055,1.2818458121769483,8,2.115700648063253,0.0,0.0,0.8820622354800031,1.130667782629479,"1.130668e+00,1.074070e+00,1.039342e+00,1.001163e+00,9.966366e-01,9.516263e-01,9.244322e-01,8.820622e-01"
8,12,-0.04000000000000001,4.099366484753386,0.43778494712946187,1.2767262320031458,8,2.1181814334394486,0.0,0.0,0.880036492819281,1.1235656755024241,"1.123566e+00,1.084499e+00,1.044502e+00,1.002310e+00,9.950553e-01,9.467281e-01,9.233035e-01,8.800365e-01"
8,-12,-0.04000000000000001,4.099366484753386,0.43778494712946187,1.2767262320031458,8,2.1181814334394486,0.0,0.0,0.880036492819281,1.1235656755024241,"1.123566e+00,1.084499e+00,1.044502e+00,1.002310e+00,9.950553e-01,9.467281e-01,9.233035e-01,8.800365e-01"
8,12,0.0,4.094828751503509,0.437193850252231,1.2875668392046495,8,2.1162998492221834,1.4301296022175794e-21,1.4301296022175794e-21,0.8806769716465881,1.1339304647433202,"1.133930e+00,1.072857e+00,1.038606e+00,1.002606e+00,9.949552e-01,9.520416e-01,9.243274e-01,8.806770e-01"
8,-12,0.0,4.094828751503509,0.437193850252231,1.2875668392046495,8,2.1162998492221834,-1.4301296022175794e-21,1.4301296022175794e-21,0.8806769716465881,1.1339304647433202,"1.133930e+00,1.072857e+00,1.038606e+00,1.002606e+00,9.949552e-01,9.520416e-01,9.243274e-01,8.806770e-01"
8,-12,-0.05000000000000002,4.074329830554878,0.44614603188820373,1.2790599929176234,8,2.1201912182394187,0.0,0.0,0.8778196456781437,1.1227839897840373,"1.122784e+00,1.089340e+00,1.046780e+00,1.004308e+00,9.926443e-01,9.441717e-01,9.221521e-01,8.778196e-01"
8,12,-0.05000000000000002,4.074329830554878,0.44614603188820373,1.2790599929176234,8,2.1201912182394187,0.0,0.0,0.8778196456781437,1.1227839897840373,"1.122784e+00,1.089340e+00,1.046780e+00,1.004308e+00,9.926443e-01,9.441717e-01,9.221521e-01,8.778196e-01"
8,12,0.009999999999999981,4.067675119998126,0.44521895034054604,1.2953527866911336,8,2.1177301435262246,0.0,0.0,0.8781145717228903,1.1374681575153374,"1.137468e+00,1.072859e+00,1.038443e+00,1.004744e+00,9.925478e-01,9.517973e-01,9.240260e-01,8.781146e-01"
8,-12,0.009999999999999981,4.067675119998126,0.44521895034054604,1.2953527866911336,8,2.1177301435262246,0.0,0.0,0.8781145717228903,1.1374681575153374,"1.137468e+00,1.072859e+00,1.038443e+00,1.004744e+00,9.925478e-01,9.517973e-01,9.240260e-01,8.781146e-01"
8,-12,-0.06,4.039738530050225,0.4575584975573447,1.2838092861951762,8,2.122696067473039,0.0,0.0,0.8750896467505092,1.12344821475156,"1.123448e+00,1.094033e+00,1.049122e+00,1.006747e+00,9.897205e-01,9.413430e-01,9.204963e-01,8.750896e-01"
8,12,-0.06,4.039738530050225,0.4575584975573447,1.2838092861951762,8,2.122696067473039,0.0,0.0,0.8750896467505092,1.12344821475156,"1.123448e+00,1.094033e+00,1.049122e+00,1.006747e+00,9.897205e-01,9.413430e-01,9.204963e-01,8.750896e-01"
8,-12,0.01999999999999999,4.031387737434041,0.4562495008061056,1.3051438208955852,8,2.1199132221407933,-8.456776945386935e-18,8.456776945386935e-18,0.8744066380623745,1.1412264206171905,"1.141226e+00,1.073964e+00,1.038794e+00,1.007521e+00,9.897615e-01,9.509069e-01,9.234186e-01,8.744066e-01"
8,12,0.01999999999999999,4.031387737434041,0.4562495008061056,1.3051438208955852,8,2.1199132221407933,8.456776945386935e-18,8.456776945386935e-18,0.8744066380623745,1.1412264206171905,"1.141226e+00,1.073964e+00,1.038794e+00,1.007521e+00,9.897615e-01,9.509069e-01,9.234186e-01,8.744066e-01"
8,-12,-0.07,3.996376483154624,0.4718096613018206,1.2914134189901343,8,2.12565840098976,0.0,0.0,0.8719639793109606,1.1260659837582103,"1.126066e+00,1.097998e+00,1.051412e+00,1.009476e+00,9.864264e-01,9.383356e-01,9.183215e-01,8.719640e-01"
8,12,-0.07,3.996376483154624,0.4718096613018206,1.2914134189901343,8,2.12565840098976,0.0,0.0,0.8719639793109606,1.1260659837582103,"1.126066e+00,1.097998e+00,1.051412e+00,1.009476e+00,9.864264e-01,9.383356e-01,9.183215e-01,8.719640e-01"
8,-12,0.03,3.987096246177137,0.4700613008358681,1.3168106266722401,8,2.1227493947460596,-2.168404344971009e-19,2.168404344971009e-19,0.8696516922823799,1.145166589900935,"1.145167e+00,1.076012e+00,1.039579e+00,1.010833e+00,9.870543e-01,9.493961e-01,9.223069e-01,8.696517e-01"
8,12,0.03,3.987096246177137,0.4700613008358681,1.3168106266722401,8,2.1227493947460596,2.168404344971009e-19,2.168404344971009e-19,0.8696516922823799,1.145166589900935,"1.145167e+00,1.076012e+00,1.039579e+00,1.010833e+00,9.870543e-01,9.493961e-01,9.223069e-01,8.696517e-01"
8,12,-0.08000000000000002,3.9453503968159045,0.4886590368586479,1.3019747282502008,8,2.129046546798355,0.0,0.0,0.8685333337713521,1.130808451213197,"1.130808e+00,1.101041e+00,1.053534e+00,1.012353e+00,9.828694e-01,9.352114e-01,9.156495e-01,8.685333e-01"
8,-12,-0.08000000000000002,3.9453503968159045,0.4886590368586479,1.3019747282502008,8,2.129046546798355,0.0,0.0,0.8685333337713521,1.130808451213197,"1.130808e+00,1.101041e+00,1.053534e+00,1.012353e+00,9.828694e-01,9.352114e-01,9.156495e-01,8.685333e-01"
8,12,0.03999999999999998,3.936044400575987,0.48640473451574034,1.330191603865181,8,2.1261753435598916,0.0,0.0,0.8639810010518556,1.1492602734982125,"1.149260e+00,1.078834e+00,1.040736e+00,1.014562e+00,9.848615e-01,9.473180e-01,9.204476e-01,8.639810e-01"
8,-12,0.03999999999999998,3.936044400575987,0.48640473451574034,1.330191603865181,8,2.1261753435598916,0.0,0.0,0.8639810010518556,1.1492602734982125,"1.149260e+00,1.078834e+00,1.040736e+00,1.014562e+00,9.848615e-01,9.473180e-01,9.204476e-01,8.639810e-01"
8,-12,-0.09000000000000001,3.888119158081939,0.5078550347142422,1.315017750626168,8,2.1328330086661857,0.0,0.0,0.864866528600853,1.137314837032556,"1.137315e+00,1.103527e+00,1.055380e+00,1.015251e+00,9.791297e-01,9.320016e-01,9.125297e-01,8.648665e-01"
8,12,-0.09000000000000001,3.888119158081939,0.5078550347142422,1.315017750626168,8,2.1328330086661857,0.0,0.0,0.864866528600853,1.137314837032556,"1.137315e+00,1.103527e+00,1.055380e+00,1.015251e+00,9.791297e-01,9.320016e-01,9.125297e-01,8.648665e-01"
8,12,0.04999999999999999,3.8794846274472663,0.5050213235769716,1.3451269270284265,8,2.130146912331191,0.0,0.0,0.8575294925891341,1.153486011202668,"1.153486e+00,1.082274e+00,1.042230e+00,1.018601e+00,9.834817e-01,9.447820e-01,9.176160e-01,8.575295e-01"
8,-12,0.04999999999999999,3.8794846274472663,0.5050213235769716,1.3451269270284265,8,2.130146912331191,0.0,0.0,0.8575294925891341,1.153486011202668,"1.153486e+00,1.082274e+00,1.042230e+00,1.018601e+00,9.834817e-01,9.447820e-01,9.176160e-01,8.575295e-01"
8,-12,-0.1,3.8261915714607793,0.529148451667479,1.3298657411073682,8,2.1369928833502976,0.0,0.0,0.8610156383706072,1.1450352000267614,"1.145035e+00,1.106010e+00,1.056877e+00,1.018055e+00,9.752659e-01,9.287138e-01,9.090269e-01,8.610156e-01"
8,12,-0.1,3.8261915714607793,0.529148451667479,1.3298657411073682,8,2.1369928833502976,0.0,0.0,0.8610156383706072,1.1450352000267614,"1.145035e+00,1.106010e+00,1.056877e+00,1.018055e+00,9.752659e-01,9.287138e-01,9.090269e-01,8.610156e-01"
8,12,0.06,3.818602199922617,0.5256569061575068,1.3614777450455702,8,2.134629738931321,-4.336808689942018e-19,4.336808689942018e-19,0.8504194587715008,1.1578271670710971,"1.157827e+00,1.086204e+00,1.044050e+00,1.022856e+00,9.830253e-01,9.419430e-01,9.136759e-01,8.504195e-01"
8,-12,0.06,3.818602199922617,0.5256569061575068,1.3614777450455702,8,2.134629738931321,4.336808689942018e-19,4.336808689942018e-19,0.8504194587715008,1.1578271670710971,"1.157827e+00,1.086204e+00,1.044050e+00,1.022856e+00,9.830253e-01,9.419430e-01,9.136759e-01,8.504195e-01"
7,-12,-0.020000000000000018,3.7778839965967763,0.3724936532866059,1.2388061995603192,7,1.97719132712563,0.0,0.0,0.896074842613552,1.1100630702997054,"1.110063e+00,1.075372e+00,1.005808e+00,9.988044e-01,9.889764e-01,9.249015e-01,8.960748e-01"
7,12,-0.020000000000000018,3.7778839965967763,0.3724936532866059,1.2388061995603192,7,1.97719132712563,0.0,0.0,0.896074842613552,1.1100630702997054,"1.110063e+00,1.075372e+00,1.005808e+00,9.988044e-01,9.889764e-01,9.249015e-01,8.960748e-01"
7,12,-0.010000000000000009,3.7736076530313145,0.3735973340556875,1.241095736290047,7,1.97699368275847,0.0,0.0,0.8964732810954338,1.1126091668654916,"1.112609e+00,1.073310e+00,1.002435e+00,9.980312e-01,9.925632e-01,9.245781e-01,8.964733e-01"
7,-12,-0.010000000000000009,3.7736076530313145,0.3735973340556875,1.241095736290047,7,1.97699368275847,0.0,0.0,0.8964732810954338,1.1126091668654916,"1.112609e+00,1.073310e+00,1.002435e+00,9.980312e-01,9.925632e-01,9.245781e-01,8.964733e-01"
7,12,-0.03,3.7721182694225694,0.37463544113617125,1.2385838806048228,7,1.978050762145507,0.0,0.0,0.8945035227243572,1.1079176443906187,"1.107918e+00,1.078365e+00,1.010577e+00,9.986336e-01,9.848617e-01,9.251411e-01,8.945035e-01"
7,-12,-0.03,3.7721182694225694,0.37463544113617125,1.2385838806048228,7,1.978050762145507,0.0,0.0,0.8945035227243572,1.1079176443906187,"1.107918e+00,1.078365e+00,1.010577e+00,9.986336e-01,9.848617e-01,9.251411e-01,8.945035e-01"
8,-12,-0.11000000000000001,3.7608818671310904,0.5523020808809427,1.345991836461404,8,2.1415029397682277,0.0,0.0,0.8570202768194266,1.1535422962808408,"1.153542e+00,1.108892e+00,1.058010e+00,1.020662e+00,9.713210e-01,9.253431e-01,9.052098e-01,8.570203e-01"
8,12,-0.11000000000000001,3.7608818671310904,0.5523020808809427,1.345991836461404,8,2.1415029397682277,0.0,0.0,0.8570202768194266,1.1535422962808408,"1.153542e+00,1.108892e+00,1.058010e+00,1.020662e+00,9.713210e-01,9.253431e-01,9.052098e-01,8.570203e-01"
7,12,0.0,3.7592912533281257,0.3779069187239702,1.2457608224165608,7,1.9775272868804903,1.4301296022175794e-21,1.4301296022175794e-21,0.8954229618913917,1.115482845416493,"1.115483e+00,1.072232e+00,1.002624e+00,9.949552e-01,9.949552e-01,9.243274e-01,8.954230e-01"
7,-12,0.0,3.7592912533281257,0.3779069187239702,1.2457608224165608,7,1.9775272868804903,-1.4301296022175794e-21,1.4301296022175794e-21,0.8954229618913917,1.115482845416493,"1.115483e+00,1.072232e+00,1.002624e+00,9.949552e-01,9.949552e-01,9.243274e-01,8.954230e-01"
7,-12,-0.04000000000000001,3.7566696196581315,0.3799783078728352,1.2401480021600517,7,1.9795019459056071,0.0,0.0,0.8920652060917087,1.1062928831311274,"1.106293e+00,1.082153e+00,1.015753e+00,9.981144e-01,9.805004e-01,9.251208e-01,8.920652e-01"
7,12,-0.04000000000000001,3.7566696196581315,0.3799783078728352,1.2401480021600517,7,1.9795019459056071,0.0,0.0,0.8920652060917087,1.1062928831311274,"1.106293e+00,1.082153e+00,1.015753e+00,9.981144e-01,9.805004e-01,9.251208e-01,8.920652e-01"
8,-12,0.07,3.7544696861874636,0.5480708749915093,1.379132546904119,8,2.1395951925643595,0.0,0.0,0.8427547851132684,1.1622705532088953,"1.162271e+00,1.090521e+00,1.046198e+00,1.027245e+00,9.834432e-01,9.389418e-01,9.086254e-01,8.427548e-01"
8,12,0.07,3.7544696861874636,0.5480708749915093,1.379132546904119,8,2.1395951925643595,0.0,0.0,0.8427547851132684,1.1622705532088953,"1.162271e+00,1.090521e+00,1.046198e+00,1.027245e+00,9.834432e-01,9.389418e-01,9.086254e-01,8.427548e-01"
7,12,0.009999999999999981,3.7353863016089988,0.3853033699676133,1.2529433128456886,7,1.9788588244091359,0.0,0.0,0.8928051832923861,1.1186342840801644,"1.118634e+00,1.072123e+00,1.005262e+00,9.958298e-01,9.911847e-01,9.241615e-01,8.928052e-01"
7,-12,0.009999999999999981,3.7353863016089988,0.3853033699676133,1.2529433128456886,7,1.9788588244091359,0.0,0.0,0.8928051832923861,1.1186342840801644,"1.118634e+00,1.072123e+00,1.005262e+00,9.958298e-01,9.911847e-01,9.241615e-01,8.928052e-01"
7,12,-0.05000000000000002,3.7321303951040163,0.3883998500861771,1.2434210868790228,7,1.9814762448650476,0.0,0.0,0.8890111159363694,1.1054151680251334,"1.105415e+00,1.086470e+00,1.021091e+00,9.972950e-01,9.759942e-01,9.247234e-01,8.890111e-01"
7,-12,-0.05000000000000002,3.7321303951040163,0.3883998500861771,1.2434210868790228,7,1.9814762448650476,0.0,0.0,0.8890111159363694,1.1054151680251334,"1.105415e+00,1.086470e+00,1.021091e+00,9.972950e-01,9.759942e-01,9.247234e-01,8.890111e-01"
7,-12,0.01999999999999999,3.7027672690499562,0.39560186495407373,1.2625433911678625,7,1.9809140422819578,-8.456776945386935e-18,8.456776945386935e-18,0.8887034607054045,1.1220266810216166,"1.122027e+00,1.072916e+00,1.008837e+00,9.959672e-01,9.876458e-01,9.239037e-01,8.887035e-01"
7,12,0.01999999999999999,3.7027672690499562,0.39560186495407373,1.2625433911678625,7,1.9809140422819578,8.456776945386935e-18,8.456776945386935e-18,0.8887034607054045,1.1220266810216166,"1.122027e+00,1.072916e+00,1.008837e+00,9.959672e-01,9.876458e-01,9.239037e-01,8.887035e-01"
7,12,-0.06,3.699164584417403,0.3997143512166456,1.2487044560005496,7,1.9839286986772193,0.0,0.0,0.8855216410929423,1.1057548191176765,"1.105755e+00,1.090800e+00,1.026441e+00,9.961937e-01,9.713879e-01,9.239000e-01,8.855216e-01"
7,-12,-0.06,3.699164584417403,0.3997143512166456,1.2487044560005496,7,1.9839286986772193,0.0,0.0,0.8855216410929423,1.1057548191176765,"1.105755e+00,1.090800e+00,1.026441e+00,9.961937e-01,9.713879e-01,9.239000e-01,8.855216e-01"
8,12,-0.12000000000000001,3.6932699897759167,0.5770966510463433,1.3630589841970289,8,2.1463419542224855,0.0,0.0,0.8529108692147818,1.1625678230025054,"1.162568e+00,1.112359e+00,1.058843e+00,1.022971e+00,9.673262e-01,9.218799e-01,9.011424e-01,8.529109e-01"
8,-12,-0.12000000000000001,3.6932699897759167,0.5770966510463433,1.3630589841970289,8,2.1463419542224855,0.0,0.0,0.8529108692147818,1.1625678230025054,"1.162568e+00,1.112359e+00,1.058843e+00,1.022971e+00,9.673262e-01,9.218799e-01,9.011424e-01,8.529109e-01"
8,12,0.08000000000000002,3.688025586151334,0.5720417556923945,1.3980064006238866,8,2.1450183419631212,0.0,0.0,0.8346210024104356,1.1668055034649132,"1.166806e+00,1.095148e+00,1.048690e+00,1.031694e+00,9.846012e-01,9.358564e-01,9.025847e-01,8.346210e-01"
8,-12,0.08000000000000002,3.688025586151334,0.5720417556923945,1.3980064006238866,8,2.1450183419631212,0.0,0.0,0.8346210024104356,1.1668055034649132,"1.166806e+00,1.095148e+00,1.048690e+00,1.031694e+00,9.846012e-01,9.358564e-01,9.025847e-01,8.346210e-01"
7,12,0.03,3.662581579281003,0.4085711573947855,1.274313459103757,7,1.983598390273658,2.168404344971009e-19,2.168404344971009e-19,0.8833237188402516,1.1256313036637156,"1.125631e+00,1.074515e+00,1.012712e+00,9.960077e-01,9.845363e-01,9.232735e-01,8.833237e-01"
7,-12,0.03,3.662581579281003,0.4085711573947855,1.274313459103757,7,1.983598390273658,-2.168404344971009e-19,2.168404344971009e-19,0.8833237188402516,1.1256313036637156,"1.125631e+00,1.074515e+00,1.012712e+00,9.960077e-01,9.845363e-01,9.232735e-01,8.833237e-01"
7,-12,-0.07,3.6583917915161566,0.4136924795306777,1.2567488394307267,7,1.9868236494232367,0.0,0.0,0.8817205048433117,1.1081012211641064,"1.108101e+00,1.094322e+00,1.031665e+00,9.948357e-01,9.667065e-01,9.226493e-01,8.817205e-01"
7,12,-0.07,3.6583917915161566,0.4136924795306777,1.2567488394307267,7,1.9868236494232367,0.0,0.0,0.8817205048433117,1.1081012211641064,"1.108101e+00,1.094322e+00,1.031665e+00,9.948357e-01,9.667065e-01,9.226493e-01,8.817205e-01"
8,12,-0.13,3.6242337803703064,0.6033337743764571,1.3808573679822942,8,2.151490219291641,-4.336808689942018e-18,4.336808689942018e-18,0.8487110570968406,1.171948916480214,"1.171949e+00,1.116453e+00,1.059507e+00,1.024880e+00,9.633042e-01,9.183161e-01,8.968797e-01,8.487111e-01"
8,-12,-0.13,3.6242337803703064,0.6033337743764571,1.3808573679822942,8,2.151490219291641,4.336808689942018e-18,4.336808689942018e-18,0.8487110570968406,1.171948916480214,"1.171949e+00,1.116453e+00,1.059507e+00,1.024880e+00,9.633042e-01,9.183161e-01,8.968797e-01,8.487111e-01"
8,12,0.08999999999999997,3.6200698774131412,0.5973698434635565,1.4180373840889853,8,2.1508768104822424,-4.336808689942018e-18,4.336808689942018e-18,0.8260876945068946,1.1714232333466577,"1.171423e+00,1.100022e+00,1.051550e+00,1.036131e+00,9.863437e-01,9.327062e-01,8.957357e-01,8.260877e-01"
8,-12,0.08999999999999997,3.6200698774131412,0.5973698434635565,1.4180373840889853,8,2.1508768104822424,4.336808689942018e-18,4.336808689942018e-18,0.8260876945068946,1.1714232333466577,"1.171423e+00,1.100022e+00,1.051550e+00,1.036131e+00,9.863437e-01,9.327062e-01,8.957357e-01,8.260877e-01"
7,-12,0.03999999999999998,3.6160788661664545,0.4239542980803367,1.2879824063332812,7,1.9868517736221893,0.0,0.0,0.8768946237463244,1.1294248475935083,"1.129425e+00,1.076815e+00,1.016684e+00,9.962537e-01,9.819260e-01,9.220018e-01,8.768946e-01"
7,12,0.03999999999999998,3.6160788661664545,0.4239542980803367,1.2879824063332812,7,1.9868517736221893,0.0,0.0,0.8768946237463244,1.1294248475935083,"1.129425e+00,1.076815e+00,1.016684e+00,9.962537e-01,9.819260e-01,9.220018e-01,8.768946e-01"
7,12,-0.08000000000000002,3.6107660626171767,0.43008171595115935,1.267877452746923,7,1.9901309830990288,0.0,0.0,0.8776923965875559,1.1128064000807725,"1.112806e+00,1.096666e+00,1.036623e+00,9.932483e-01,9.619670e-01,9.209963e-01,8.776924e-01"
7,-12,-0.08000000000000002,3.6107660626171767,0.43008171595115935,1.267877452746923,7,1.9901309830990288,0.0,0.0,0.8776923965875559,1.1128064000807725,"1.112806e+00,1.096666e+00,1.036623e+00,9.932483e-01,9.619670e-01,9.209963e-01,8.776924e-01"
7,-12,0.04999999999999999,3.5644898490282775,0.441487141501931,1.303317088647848,7,1.9906322376868957,0.0,0.0,0.86961792496954,1.1333879022072837,"1.133388e+00,1.079710e+00,1.020689e+00,9.968735e-01,9.798162e-01,9.199057e-01,8.696179e-01"
7,12,0.04999999999999999,3.5644898490282775,0.441487141501931,1.303317088647848,7,1.9906322376868957,0.0,0.0,0.86961792496954,1.1333879022072837,"1.133388e+00,1.079710e+00,1.020689e+00,9.968735e-01,9.798162e-01,9.199057e-01,8.696179e-01"
7,-12,-0.09000000000000001,3.5578286696076495,0.4486241762463658,1.2812865651024623,7,1.9938245430327202,0.0,0.0,0.8734962717642916,1.119199037678676,"1.119199e+00,1.098505e+00,1.041182e+00,9.914567e-01,9.571828e-01,9.189777e-01,8.734963e-01"
7,12,-0.09000000000000001,3.5578286696076495,0.4486241762463658,1.2812865651024623,7,1.9938245430327202,0.0,0.0,0.8734962717642916,1.119199037678676,"1.119199e+00,1.098505e+00,1.041182e+00,9.914567e-01,9.571828e-01,9.189777e-01,8.734963e-01"
8,-12,-0.14,3.5544838741278606,0.6308367192729519,1.3992519357470377,8,2.156929311668402,-4.336808689942018e-18,4.336808689942018e-18,0.8444394391285072,1.1815835198217064,"1.181584e+00,1.121128e+00,1.060167e+00,1.026298e+00,9.592708e-01,9.146470e-01,8.924665e-01,8.444394e-01"
8,12,-0.14,3.5544838741278606,0.6308367192729519,1.3992519357470377,8,2.156929311668402,4.336808689942018e-18,4.336808689942018e-18,0.8444394391285072,1.1815835198217064,"1.181584e+00,1.121128e+00,1.060167e+00,1.026298e+00,9.592708e-01,9.146470e-01,8.924665e-01,8.444394e-01"
8,-12,0.09999999999999998,3.551270184771736,0.6238777270909547,1.4391824830652304,8,2.157150073654975,0.0,0.0,0.81721143864175,1.176116387453743,"1.176116e+00,1.105100e+00,1.054808e+00,1.040491e+00,9.885287e-01,9.294827e-01,8.882622e-01,8.172114e-01"
8,12,0.09999999999999998,3.551270184771736,0.6238777270909547,1.4391824830652304,8,2.157150073654975,0.0,0.0,0.81721143864175,1.176116387453743,"1.176116e+00,1.105100e+00,1.054808e+00,1.040491e+00,9.885287e-01,9.294827e-01,8.882622e-01,8.172114e-01"
7,12,0.06,3.5089558430965595,0.4609126117803138,1.3201346355245733,7,1.9949070846510482,-4.336808689942018e-19,4.336808689942018e-19,0.8616575620869288,1.1375039916726202,"1.137504e+00,1.083107e+00,1.024703e+00,9.979707e-01,9.781422e-01,9.169156e-01,8.616576e-01"
7,-12,0.06,3.5089558430965595,0.4609126117803138,1.3201346355245733,7,1.9949070846510482,4.336808689942018e-19,4.336808689942018e-19,0.8616575620869288,1.1375039916726202,"1.137504e+00,1.083107e+00,1.024703e+00,9.979707e-01,9.781422e-01,9.169156e-01,8.616576e-01"
7,12,-0.1,3.501046346277005,0.46907007385365473,1.2961410760625702,7,1.9978805419736234,0.0,0.0,0.8691741378878474,1.1265723023677112,"1.126572e+00,1.100544e+00,1.045229e+00,9.894823e-01,9.523651e-01,9.166333e-01,8.691741e-01"
7,-12,-0.1,3.501046346277005,0.46907007385365473,1.2961410760625702,7,1.9978805419736234,0.0,0.0,0.8691741378878474,1.1265723023677112,"1.126572e+00,1.100544e+00,1.045229e+00,9.894823e-01,9.523651e-01,9.166333e-01,8.691741e-01"
8,12,-0.15000000000000002,3.48459163705929,0.6594497563930867,1.41815155956448,8,2.1626419356764828,0.0,0.0,0.8401108281910536,1.1914044812061497,"1.191404e+00,1.126306e+00,1.060980e+00,1.027150e+00,9.552373e-01,9.108718e-01,8.879385e-01,8.401108e-01"
8,-12,-0.15000000000000002,3.48459163705929,0.6594497563930867,1.41815155956448,8,2.1626419356764828,0.0,0.0,0.8401108281910536,1.1914044812061497,"1.191404e+00,1.126306e+00,1.060980e+00,1.027150e+00,9.552373e-01,9.108718e-01,8.879385e-01,8.401108e-01"
8,12,0.10999999999999999,3.482173819803285,0.6514094466078025,1.461413893755336,8,2.163819000769245,8.673617379884035e-19,8.673617379884035e-19,0.808038515317921,1.1808787129750438,"1.180879e+00,1.110344e+00,1.058482e+00,1.044726e+00,9.910387e-01,9.261732e-01,8.803190e-01,8.080385e-01"
8,-12,0.10999999999999999,3.482173819803285,0.6514094466078025,1.461413893755336,8,2.163819000769245,-8.673617379884035e-19,8.673617379884035e-19,0.808038515317921,1.1808787129750438,"1.180879e+00,1.110344e+00,1.058482e+00,1.044726e+00,9.910387e-01,9.261732e-01,8.803190e-01,8.080385e-01"
7,12,0.07,3.45049254725159,0.4819902241895948,1.3382967939413306,7,1.9996490225292904,0.0,0.0,0.8531432949793707,1.1417589364434346,"1.141759e+00,1.086925e+00,1.028720e+00,9.995972e-01,9.767921e-01,9.130628e-01,8.531433e-01"
7,-12,0.07,3.45049254725159,0.4819902241895948,1.3382967939413306,7,1.9996490225292904,0.0,0.0,0.8531432949793707,1.1417589364434346,"1.141759e+00,1.086925e+00,1.028720e+00,9.995972e-01,9.767921e-01,9.130628e-01,8.531433e-01"
7,-12,-0.11000000000000001,3.4415628168846566,0.4911865208368144,1.311997900926482,7,2.002276648003201,0.0,0.0,0.864756657590292,1.1345589195706636,"1.134559e+00,1.103131e+00,1.048685e+00,9.873430e-01,9.475236e-01,9.140015e-01,8.647567e-01"
7,12,-0.11000000000000001,3.4415628168846566,0.4911865208368144,1.311997900926482,7,2.002276648003201,0.0,0.0,0.864756657590292,1.1345589195706636,"1.134559e+00,1.103131e+00,1.048685e+00,9.873430e-01,9.475236e-01,9.140015e-01,8.647567e-01"
8,-12,-0.16,3.415012014339079,0.6890366722814611,1.4374919413855616,8,2.1686117992596445,0.0,0.0,0.8357371630423889,1.2013654369898652,"1.201365e+00,1.131903e+00,1.062063e+00,1.027404e+00,9.512110e-01,9.069929e-01,8.833235e-01,8.357372e-01"
8,12,-0.16,3.415012014339079,0.6890366722814611,1.4374919413855616,8,2.1686117992596445,0.0,0.0,0.8357371630423889,1.2013654369898652,"1.201365e+00,1.131903e+00,1.062063e+00,1.027404e+00,9.512110e-01,9.069929e-01,8.833235e-01,8.357372e-01"
8,-12,0.12,3.4132223964678476,0.6798288694446059,1.4847160007208584,8,2.170865541444001,4.336808689942018e-18,4.336808689942018e-18,0.7986071540301836,1.1857048198787608,"1.185705e+00,1.115729e+00,1.062565e+00,1.048818e+00,9.937808e-01,9.227693e-01,8.720259e-01,7.986072e-01"
8,12,0.12,3.4132223964678476,0.6798288694446059,1.4847160007208584,8,2.170865541444001,-4.336808689942018e-18,4.336808689942018e-18,0.7986071540301836,1.1857048198787608,"1.185705e+00,1.115729e+00,1.062565e+00,1.048818e+00,9.937808e-01,9.227693e-01,8.720259e-01,7.986072e-01"
7,12,0.08000000000000002,3.389976255599776,0.5045013868506195,1.3577010868079848,7,2.004834241967676,0.0,0.0,0.8441772755790449,1.146140404512273,"1.146140e+00,1.091096e+00,1.032741e+00,1.001758e+00,9.756430e-01,9.084441e-01,8.441773e-01"
7,-12,0.08000000000000002,3.389976255599776,0.5045013868506195,1.3577010868079848,7,2.004834241967676,0.0,0.0,0.8441772755790449,1.146140404512273,"1.146140e+00,1.091096e+00,1.032741e+00,1.001758e+00,9.756430e-01,9.084441e-01,8.441773e-01"
