scale,i13,cp_e,cp_nu,cp_rel,beta_e,beta_nu,beta_rel,phase_e,phase_nu,phase_rel,theta12,theta23,theta13,J,absJ,unitarity_defect,raw_leakage,loss
2.65,-0.45,0.055,0.145,0.09,-0.002,-0.006,-0.004,-0.012,0.07300000000000001,0.085,34.20098240945975,46.039952147021026,8.156665069453684,-0.029433341733268316,0.029433341733268316,4.634017574407512e-16,0.0,6.496792532867478
2.65,-0.45,0.055,0.145,0.09,-0.006,-0.01,-0.004,-0.012,0.07300000000000001,0.085,34.20098240945975,46.039952147021005,8.15666506945369,-0.029433341733268302,0.029433341733268302,8.672784672643701e-16,0.0,6.496792532867516
2.65,-0.45,0.055,0.145,0.09,-0.004,-0.008,-0.004,-0.012,0.07300000000000001,0.085,34.20098240945975,46.039952147021,8.156665069453688,-0.029433341733268316,0.029433341733268316,6.137097642609484e-16,0.0,6.496792532867539
2.65,-0.45,0.055,0.155,0.1,-0.006,-0.016,-0.01,-0.018,0.052000000000000005,0.07,35.47861244429957,47.32014218725858,8.87035436904095,-0.030137450539463873,0.030137450539463873,5.176820031585538e-16,0.0,6.507195365346666
2.65,-0.45,0.055,0.155,0.1,-0.002,-0.012,-0.01,-0.018,0.052000000000000005,0.07,35.47861244429957,47.320142187258575,8.870354369040951,-0.030137450539463862,0.030137450539463862,8.075282184396341e-16,0.0,6.507195365346687
2.65,-0.45,0.055,0.155,0.1,-0.004,-0.014,-0.01,-0.018,0.052000000000000005,0.07,35.47861244429958,47.320142187258575,8.870354369040953,-0.030137450539463886,0.030137450539463886,6.360275563127399e-16,0.0,6.507195365346718
2.65,-0.4,0.055,0.155,0.1,-0.002,-0.008,-0.006,-0.018,0.067,0.085,35.22883188754604,47.92775003837113,7.952736727378787,-0.030085467227700592,0.030085467227700592,5.348802606553395e-16,0.0,6.529733079759604
2.65,-0.4,0.055,0.155,0.1,-0.004,-0.01,-0.006,-0.018,0.067,0.085,35.22883188754604,47.92775003837113,7.952736727378785,-0.030085467227700582,0.030085467227700582,4.728704738873366e-16,0.0,6.529733079759626
2.65,-0.4,0.055,0.155,0.1,-0.006,-0.012,-0.006,-0.018,0.067,0.085,35.22883188754605,47.92775003837113,7.952736727378786,-0.030085467227700606,0.030085467227700606,4.962704002553386e-16,0.0,6.529733079759633
2.5,-0.45,0.066,0.156,0.09,-0.004,-0.016,-0.012,-0.024,0.061000000000000006,0.085,34.85651560423981,47.4669674562542,9.259191445930238,-0.033900360160796776,0.033900360160796776,3.3575078807083157e-16,0.0,6.535727553911916
2.5,-0.45,0.066,0.156,0.09,-0.006,-0.018000000000000002,-0.012,-0.024,0.061000000000000006,0.085,34.85651560423981,47.466967456254196,9.259191445930238,-0.03390036016079677,0.03390036016079677,3.5753824978413537e-16,0.0,6.535727553911925
2.5,-0.45,0.066,0.156,0.09,-0.002,-0.014,-0.012,-0.024,0.061000000000000006,0.085,34.85651560423982,47.4669674562542,9.259191445930238,-0.03390036016079678,0.03390036016079678,3.512397395411344e-16,0.0,6.535727553911937
2.5,-0.45,0.066,0.156,0.09,-0.004,-0.014,-0.01,-0.018,0.0445,0.0625,34.38923909151348,46.479927491426025,8.257870386129566,-0.02670889587550212,0.02670889587550212,5.516147891599305e-16,0.0,6.548049970201217
2.5,-0.45,0.066,0.156,0.09,-0.002,-0.012,-0.01,-0.018,0.0445,0.0625,34.38923909151348,46.479927491426025,8.257870386129566,-0.02670889587550211,0.02670889587550211,5.510635208224705e-16,0.0,6.548049970201221
2.5,-0.45,0.066,0.156,0.09,-0.006,-0.016,-0.01,-0.018,0.0445,0.0625,34.38923909151348,46.47992749142601,8.257870386129563,-0.02670889587550211,0.02670889587550211,2.616271276640433e-16,0.0,6.548049970201271
2.65,-0.4,0.066,0.156,0.09,-0.006,-0.016,-0.01,-0.024,0.05350000000000001,0.07750000000000001,35.96184785420131,49.6954956927427,8.4446456042861,-0.03213203114494421,0.03213203114494421,5.874799269466736e-16,0.0,6.568135105983756
2.65,-0.4,0.066,0.156,0.09,-0.002,-0.012,-0.01,-0.024,0.05350000000000001,0.07750000000000001,35.961847854201324,49.695495692742696,8.444645604286102,-0.032132031144944236,0.032132031144944236,5.706581108435915e-16,0.0,6.5681351059838216
2.65,-0.4,0.066,0.156,0.09,-0.004,-0.014,-0.01,-0.024,0.05350000000000001,0.07750000000000001,35.961847854201324,49.69549569274272,8.444645604286102,-0.03213203114494424,0.03213203114494424,4.842893117846313e-16,0.0,6.568135105983831
2.65,-0.35,0.055,0.155,0.1,-0.002,-0.01,-0.008,-0.024,0.061000000000000006,0.085,34.354842031569575,47.67528372935438,7.72575537025014,-0.03001760925807922,0.03001760925807922,5.120143252929061e-16,0.0,6.570460762451245
2.65,-0.35,0.055,0.155,0.1,-0.004,-0.012,-0.008,-0.024,0.061000000000000006,0.085,34.354842031569575,47.67528372935438,7.72575537025014,-0.03001760925807921,0.03001760925807921,3.9326091066196073e-16,0.0,6.570460762451247
2.65,-0.35,0.055,0.155,0.1,-0.006,-0.014,-0.008,-0.024,0.061000000000000006,0.085,34.354842031569575,47.67528372935438,7.725755370250139,-0.030017609258079225,0.030017609258079225,4.3000337434347946e-16,0.0,6.570460762451252
2.35,-0.45,0.055,0.175,0.12,-0.002,-0.008,-0.006,-0.018,0.067,0.085,35.157155388613035,46.510635874142444,8.69807525089533,-0.029772259816283023,0.029772259816283023,3.3926153377806065e-16,0.0,6.575843889273426
2.35,-0.45,0.055,0.175,0.12,-0.004,-0.01,-0.006,-0.018,0.067,0.085,35.15715538861305,46.51063587414246,8.69807525089533,-0.029772259816283023,0.029772259816283023,4.2153423525738376e-16,0.0,6.5758438892734405
2.35,-0.45,0.055,0.175,0.12,-0.006,-0.012,-0.006,-0.018,0.067,0.085,35.15715538861305,46.51063587414244,8.698075250895332,-0.02977225981628303,0.02977225981628303,4.301554595806075e-16,0.0,6.575843889273492
2.35,-0.4,0.066,0.176,0.11,-0.004,-0.01,-0.006,-0.024,0.061000000000000006,0.085,35.39971928637489,48.25741078713609,7.998606345361743,-0.029800345106272517,0.029800345106272517,4.850545551419703e-16,0.0,6.578349234983778
2.35,-0.4,0.066,0.176,0.11,-0.002,-0.008,-0.006,-0.024,0.061000000000000006,0.085,35.39971928637489,48.2574107871361,7.998606345361741,-0.02980034510627251,0.02980034510627251,6.586023377541502e-16,0.0,6.578349234983787
2.35,-0.4,0.066,0.176,0.11,-0.006,-0.012,-0.006,-0.024,0.061000000000000006,0.085,35.399719286374896,48.25741078713608,7.998606345361742,-0.02980034510627253,0.02980034510627253,5.008531520208359e-16,0.0,6.578349234983815
2.35,-0.45,0.055,0.175,0.12,-0.004,-0.012,-0.008,-0.018,0.067,0.085,35.141789005541895,46.503432781579065,8.733166261983701,-0.02985038856754333,0.02985038856754333,7.34556565585244e-16,0.0,6.583049394392252
2.35,-0.45,0.055,0.175,0.12,-0.006,-0.014,-0.008,-0.018,0.067,0.085,35.1417890055419,46.50343278157905,8.733166261983701,-0.02985038856754331,0.02985038856754331,5.916653277383771e-16,0.0,6.583049394392315
2.35,-0.45,0.055,0.175,0.12,-0.002,-0.01,-0.008,-0.018,0.067,0.085,35.1417890055419,46.50343278157905,8.733166261983701,-0.029850388567543306,0.029850388567543306,3.8637241725350376e-16,0.0,6.583049394392317
2.65,-0.45,0.055,0.155,0.1,-0.002,-0.014,-0.012,-0.018,0.052000000000000005,0.07,35.45487048719672,47.31222475526407,8.91482356452776,-0.030225374337307133,0.030225374337307133,6.084923606027506e-16,0.0,6.583544272879697
2.65,-0.45,0.055,0.155,0.1,-0.004,-0.016,-0.012,-0.018,0.052000000000000005,0.07,35.45487048719673,47.312224755264076,8.91482356452776,-0.030225374337307116,0.030225374337307116,4.97254649337367e-16,0.0,6.583544272879718
2.65,-0.45,0.055,0.155,0.1,-0.006,-0.018000000000000002,-0.012,-0.018,0.052000000000000005,0.07,35.45487048719673,47.312224755264076,8.914823564527763,-0.030225374337307123,0.030225374337307123,4.872592633253192e-16,0.0,6.583544272879731
2.65,-0.4,0.055,0.155,0.1,-0.006,-0.016,-0.01,-0.018,0.05950000000000001,0.07750000000000001,34.935795613855376,47.475506786260425,7.9362716232296595,-0.02912341035070705,0.02912341035070705,3.67278282792622e-16,0.0,6.586373407986731
2.65,-0.4,0.055,0.155,0.1,-0.002,-0.012,-0.01,-0.018,0.05950000000000001,0.07750000000000001,34.93579561385538,47.475506786260425,7.936271623229661,-0.029123410350707063,0.029123410350707063,4.490555463508048e-16,0.0,6.586373407986732
2.65,-0.4,0.055,0.155,0.1,-0.004,-0.014,-0.01,-0.018,0.05950000000000001,0.07750000000000001,34.93579561385538,47.47550678626042,7.936271623229661,-0.029123410350707056,0.029123410350707056,4.0332227551649923e-16,0.0,6.586373407986746
2.35,-0.45,0.055,0.175,0.12,-0.004,-0.008,-0.004,-0.018,0.067,0.085,35.17212551306058,46.516821055945485,8.663067058213901,-0.02969305547868792,0.02969305547868792,5.054509131993363e-16,0.0,6.586772810663145
2.35,-0.45,0.055,0.175,0.12,-0.006,-0.01,-0.004,-0.018,0.067,0.085,35.172125513060585,46.516821055945485,8.663067058213901,-0.02969305547868793,0.02969305547868793,5.221733778252124e-16,0.0,6.586772810663167
2.35,-0.45,0.055,0.175,0.12,-0.002,-0.006,-0.004,-0.018,0.067,0.085,35.17212551306058,46.51682105594547,8.6630670582139,-0.029693055478687922,0.029693055478687922,5.012360334665844e-16,0.0,6.5867728106631755
2.35,-0.4,0.066,0.176,0.11,-0.002,-0.012,-0.01,-0.024,0.05350000000000001,0.07750000000000001,35.160569178194095,47.92214619523659,7.96638490774573,-0.028822723014520164,0.028822723014520164,2.7185945195240165e-16,0.0,6.594234166297688
2.35,-0.4,0.066,0.176,0.11,-0.004,-0.014,-0.01,-0.024,0.05350000000000001,0.07750000000000001,35.1605691781941,47.92214619523661,7.966384907745731,-0.028822723014520168,0.028822723014520168,3.1927395890954005e-16,0.0,6.594234166297689
2.35,-0.4,0.066,0.176,0.11,-0.006,-0.016,-0.01,-0.024,0.05350000000000001,0.07750000000000001,35.16056917819411,47.92214619523659,7.96638490774573,-0.02882272301452017,0.02882272301452017,6.266026746022706e-16,0.0,6.594234166297733
2.5,-0.45,0.055,0.165,0.11,-0.002,-0.008,-0.006,-0.018,0.05950000000000001,0.07750000000000001,35.46652569796192,47.06343568499629,8.752529918935913,-0.029986821191249513,0.029986821191249513,8.036644197262204e-16,0.0,6.597191870038387
2.5,-0.45,0.055,0.165,0.11,-0.004,-0.01,-0.006,-0.018,0.05950000000000001,0.07750000000000001,35.466525697961934,47.063435684996286,8.752529918935913,-0.029986821191249548,0.029986821191249548,3.41697731875514e-16,0.0,6.597191870038449
2.5,-0.45,0.055,0.165,0.11,-0.006,-0.012,-0.006,-0.018,0.05950000000000001,0.07750000000000001,35.466525697961934,47.063435684996286,8.752529918935915,-0.029986821191249527,0.029986821191249527,5.908765368251617e-16,0.0,6.597191870038459
2.65,-0.4,0.066,0.156,0.09,-0.006,-0.014,-0.008,-0.024,0.0385,0.0625,35.56832307179309,48.990434477548874,8.06328849116868,-0.029327323176152456,0.029327323176152456,4.597311777585576e-16,0.0,6.600456624533034
2.65,-0.4,0.066,0.156,0.09,-0.004,-0.012,-0.008,-0.024,0.0385,0.0625,35.56832307179309,48.99043447754885,8.06328849116868,-0.02932732317615246,0.02932732317615246,2.841241934879996e-16,0.0,6.600456624533037
2.65,-0.4,0.066,0.156,0.09,-0.002,-0.01,-0.008,-0.024,0.0385,0.0625,35.56832307179309,48.99043447754883,8.06328849116868,-0.029327323176152456,0.029327323176152456,7.766486998565398e-16,0.0,6.600456624533042
2.5,-0.45,0.055,0.165,0.11,-0.002,-0.006,-0.004,-0.018,0.05950000000000001,0.07750000000000001,35.48476583866665,47.06865312205923,8.712893352574762,-0.0298998528095994,0.0298998528095994,3.9332153184852945e-16,0.0,6.603297557784244
2.5,-0.45,0.055,0.165,0.11,-0.006,-0.01,-0.004,-0.018,0.05950000000000001,0.07750000000000001,35.48476583866666,47.068653122059246,8.712893352574762,-0.029899852809599423,0.029899852809599423,5.563813716138213e-16,0.0,6.603297557784269
2.5,-0.45,0.055,0.165,0.11,-0.004,-0.008,-0.004,-0.018,0.05950000000000001,0.07750000000000001,35.48476583866666,47.06865312205923,8.712893352574763,-0.029899852809599392,0.029899852809599392,6.829277861870724e-16,0.0,6.603297557784307
2.35,-0.45,0.055,0.175,0.12,-0.002,-0.012,-0.01,-0.018,0.067,0.085,35.126027154005236,46.49521195149674,8.76833591041886,-0.02992742187697988,0.02992742187697988,3.282984229520006e-16,0.0,6.608519907783099
2.35,-0.45,0.055,0.175,0.12,-0.004,-0.014,-0.01,-0.018,0.067,0.085,35.126027154005236,46.49521195149673,8.768335910418859,-0.029927421876979884,0.029927421876979884,6.289036545730196e-16,0.0,6.608519907783128
2.35,-0.45,0.055,0.175,0.12,-0.006,-0.016,-0.01,-0.018,0.067,0.085,35.12602715400526,46.49521195149674,8.76833591041886,-0.029927421876979887,0.029927421876979887,7.161067939549817e-16,0.0,6.608519907783169
2.65,-0.4,0.066,0.156,0.09,-0.006,-0.018000000000000002,-0.012,-0.024,0.031,0.055,35.30396354594442,48.71521436110868,7.997731898402705,-0.0280341173851728,0.0280341173851728,4.0250257656590577e-16,0.0,6.608643584843801
2.65,-0.4,0.066,0.156,0.09,-0.004,-0.016,-0.012,-0.024,0.031,0.055,35.30396354594443,48.71521436110866,7.997731898402705,-0.028034117385172815,0.028034117385172815,4.1192286490505923e-16,0.0,6.608643584843829
2.65,-0.4,0.066,0.156,0.09,-0.002,-0.014,-0.012,-0.024,0.031,0.055,35.303963545944434,48.71521436110867,7.997731898402705,-0.02803411738517282,0.02803411738517282,3.7274561637540353e-16,0.0,6.608643584843846
2.65,-0.45,0.055,0.155,0.1,-0.002,-0.014,-0.012,-0.018,0.0445,0.0625,35.252824341641976,46.97029075791,8.805326327555186,-0.028494237412146337,0.028494237412146337,5.876233346586934e-16,0.0,6.610197272613837
2.65,-0.45,0.055,0.155,0.1,-0.006,-0.018000000000000002,-0.012,-0.018,0.0445,0.0625,35.25282434164198,46.970290757910014,8.805326327555186,-0.02849423741214633,0.02849423741214633,5.66626917313565e-16,0.0,6.610197272613837
2.65,-0.45,0.055,0.155,0.1,-0.004,-0.016,-0.012,-0.018,0.0445,0.0625,35.252824341641976,46.97029075791,8.805326327555186,-0.028494237412146333,0.028494237412146333,4.932673316272985e-16,0.0,6.6101972726138385
2.5,-0.45,0.055,0.165,0.11,-0.002,-0.01,-0.008,-0.018,0.05950000000000001,0.07750000000000001,35.44781495225242,47.05699666354785,8.792256807727286,-0.03007241509900774,0.03007241509900774,1.0454830618930777e-15,0.0,6.613377708048789
2.5,-0.45,0.055,0.165,0.11,-0.004,-0.012,-0.008,-0.018,0.05950000000000001,0.07750000000000001,35.447814952252436,47.05699666354783,8.792256807727286,-0.03007241509900775,0.03007241509900775,4.885164264041204e-16,0.0,6.613377708048883
2.5,-0.45,0.055,0.165,0.11,-0.006,-0.014,-0.008,-0.018,0.05950000000000001,0.07750000000000001,35.447814952252436,47.056996663547814,8.792256807727288,-0.030072415099007745,0.030072415099007745,2.42861286636753e-16,0.0,6.613377708048918
2.8,-0.45,0.055,0.145,0.09,-0.006,-0.018000000000000002,-0.012,-0.018,0.052000000000000005,0.07,35.471635818032475,47.68099073493845,9.052560999552034,-0.03168988657150949,0.03168988657150949,4.914675376121083e-16,0.0,6.614468020282668
2.8,-0.45,0.055,0.145,0.09,-0.004,-0.016,-0.012,-0.018,0.052000000000000005,0.07,35.471635818032475,47.68099073493845,9.052560999552036,-0.031689886571509514,0.031689886571509514,3.6317096873813343e-16,0.0,6.614468020282678
2.8,-0.45,0.055,0.145,0.09,-0.002,-0.014,-0.012,-0.018,0.052000000000000005,0.07,35.471635818032475,47.68099073493845,9.052560999552037,-0.031689886571509514,0.031689886571509514,4.1611313916114415e-16,0.0,6.614468020282689
2.65,-0.45,0.055,0.155,0.1,-0.006,-0.016,-0.01,-0.018,0.0445,0.0625,35.2784860298602,46.97354469843135,8.761655875614178,-0.0284148498358507,0.0284148498358507,5.008876984343843e-16,0.0,6.616094061989134
2.65,-0.45,0.055,0.155,0.1,-0.004,-0.014,-0.01,-0.018,0.0445,0.0625,35.2784860298602,46.97354469843133,8.761655875614178,-0.028414849835850707,0.028414849835850707,5.876028499855136e-16,0.0,6.616094061989159
2.65,-0.45,0.055,0.155,0.1,-0.002,-0.012,-0.01,-0.018,0.0445,0.0625,35.2784860298602,46.973544698431326,8.761655875614178,-0.02841484983585071,0.02841484983585071,7.248819725580159e-16,0.0,6.6160940619891715
2.65,-0.45,0.055,0.145,0.09,-0.004,-0.014,-0.01,-0.018,0.05950000000000001,0.07750000000000001,33.77451763190342,45.51246132626582,8.822126822616555,-0.030968121221047317,0.030968121221047317,6.069053483567753e-17,0.0,6.619279543573576
2.65,-0.45,0.055,0.145,0.09,-0.002,-0.012,-0.01,-0.018,0.05950000000000001,0.07750000000000001,33.774517631903436,45.51246132626582,8.822126822616553,-0.030968121221047334,0.030968121221047334,3.436351034862583e-16,0.0,6.619279543573578
2.65,-0.45,0.055,0.145,0.09,-0.006,-0.016,-0.01,-0.018,0.05950000000000001,0.07750000000000001,33.774517631903436,45.51246132626582,8.822126822616555,-0.030968121221047334,0.030968121221047334,5.087444450815553e-16,0.0,6.619279543573583
2.5,-0.4,0.066,0.166,0.1,-0.006,-0.014,-0.008,-0.024,0.061000000000000006,0.085,35.90893570198773,49.302085674018144,8.283486061697845,-0.031581170802758476,0.031581170802758476,6.129247178708289e-16,0.0,6.624302870377233
2.5,-0.4,0.066,0.166,0.1,-0.002,-0.01,-0.008,-0.024,0.061000000000000006,0.085,35.90893570198773,49.302085674018144,8.283486061697845,-0.03158117080275848,0.03158117080275848,3.590521414574625e-16,0.0,6.624302870377233
2.5,-0.4,0.066,0.166,0.1,-0.004,-0.012,-0.008,-0.024,0.061000000000000006,0.085,35.90893570198774,49.302085674018144,8.283486061697845,-0.03158117080275849,0.03158117080275849,1.9066576077806453e-16,0.0,6.624302870377267
2.65,-0.45,0.055,0.155,0.1,-0.002,-0.01,-0.008,-0.018,0.0445,0.0625,35.3036037924312,46.975361592859166,8.71809668323957,-0.028333581894901292,0.028333581894901292,3.5351774750004135e-16,0.0,6.6498245607343485
2.65,-0.45,0.055,0.155,0.1,-0.004,-0.012,-0.008,-0.018,0.0445,0.0625,35.303603792431204,46.975361592859144,8.718096683239573,-0.0283335818949013,0.0283335818949013,5.71301094225168e-16,0.0,6.649824560734418
2.65,-0.45,0.055,0.155,0.1,-0.006,-0.014,-0.008,-0.018,0.0445,0.0625,35.30360379243122,46.975361592859166,8.71809668323957,-0.02833358189490131,0.02833358189490131,5.188070419628752e-16,0.0,6.64982456073442
2.5,-0.45,0.066,0.156,0.09,-0.002,-0.014,-0.012,-0.012,0.07300000000000001,0.085,35.112152705051,47.44074558567317,8.027975008351673,-0.028792081285995863,0.028792081285995863,7.895717339153855e-16,0.0,6.651005326871718
2.5,-0.45,0.066,0.156,0.09,-0.004,-0.016,-0.012,-0.012,0.07300000000000001,0.085,35.112152705050995,47.440745585673135,8.027975008351673,-0.028792081285995832,0.028792081285995832,5.500796927605486e-16,0.0,6.651005326871762
2.5,-0.45,0.066,0.156,0.09,-0.006,-0.018000000000000002,-0.012,-0.012,0.07300000000000001,0.085,35.11215270505102,47.44074558567317,8.027975008351673,-0.028792081285995853,0.028792081285995853,4.640506889411951e-16,0.0,6.651005326871769
2.5,-0.45,0.055,0.165,0.11,-0.002,-0.012,-0.01,-0.018,0.05950000000000001,0.07750000000000001,35.428634695545256,47.049336031060136,8.832068715752595,-0.030156608513245798,0.030156608513245798,8.362167895893772e-16,0.0,6.652012345565889
2.5,-0.45,0.055,0.165,0.11,-0.006,-0.016,-0.01,-0.018,0.05950000000000001,0.07750000000000001,35.428634695545256,47.04933603106013,8.832068715752595,-0.030156608513245788,0.030156608513245788,4.599356856120235e-16,0.0,6.652012345565904
2.5,-0.45,0.055,0.165,0.11,-0.004,-0.014,-0.01,-0.018,0.05950000000000001,0.07750000000000001,35.42863469554526,47.049336031060136,8.832068715752593,-0.03015660851324578,0.03015660851324578,3.4664098565595916e-16,0.0,6.652012345565914
2.35,-0.45,0.055,0.175,0.12,-0.006,-0.018000000000000002,-0.012,-0.018,0.067,0.085,35.10987065149866,46.48597366869022,8.803580058794083,-0.030003340071416255,0.030003340071416255,4.874356893945565e-16,0.0,6.652382080542624
2.35,-0.45,0.055,0.175,0.12,-0.004,-0.016,-0.012,-0.018,0.067,0.085,35.109870651498674,46.48597366869023,8.80358005879408,-0.030003340071416293,0.030003340071416293,5.400760039822607e-16,0.0,6.652382080542634
2.35,-0.45,0.055,0.175,0.12,-0.002,-0.014,-0.012,-0.018,0.067,0.085,35.109870651498674,46.48597366869022,8.803580058794083,-0.030003340071416276,0.030003340071416276,5.52525085683611e-16,0.0,6.652382080542665
2.35,-0.45,0.077,0.16699999999999998,0.09,-0.006,-0.012,-0.006,-0.024,0.031,0.055,34.898696807999045,47.441935607648965,8.17473258157612,-0.026064105904688765,0.026064105904688765,5.625454410558012e-16,0.0,6.680135498133667
