p,beta_mass,mass_amp,score,m1,m2,m3,m2_m1,m3_m2,m3_m1,hierarchy_depth
1.4,3.35,2.501301172687509,0.6547948124947283,0.006720435329464217,1.0000000000000093,148.79988437887766,148.79988437887906,148.79988437887627,22141.40559116736,4.345205187505272
1.4,3.4000000000000004,2.538634026011203,0.5899410037259925,0.006236924716220361,1.0,160.3354289974514,160.3354289974515,160.3354289974514,25707.449791796793,4.4100589962740075
1.4,3.45,2.575966879334897,0.5250871949572575,0.0057882009138984876,0.9999999999999962,172.7652538112186,172.765253811218,172.76525381121925,29847.832924454793,4.4749128050427425
1.4,3.5,2.613299732658591,0.4602333861885226,0.005371761139351799,0.9999999999999969,186.15868689214787,186.15868689214747,186.15868689214844,34655.05670540878,4.539766613811477
1.4,3.55,2.6506325859822852,0.3953795774197868,0.00498528267547905,0.9999999999999692,200.59043089345118,200.59043089344505,200.59043089345735,40236.52096602042,4.604620422580213
1.4,3.6,2.6879654393059798,0.330525768651051,0.004626609916134601,0.9999999999999898,216.14097970798258,216.14097970798042,216.1409797079848,46716.923109126554,4.669474231348949
1.4,3.6500000000000004,2.725298292629674,0.26567195988231607,0.004293742343109586,0.9999999999999889,232.89706742761524,232.8970674276127,232.89706742761783,54241.04401638317,4.734328040117684
1.4,3.7,2.762631145953368,0.20081815111358114,0.003984823368125041,1.0000000000000107,250.95215210769172,250.95215210769447,250.95215210768905,62976.98264748206,4.799181848886419
1.4,3.75,2.799963999277062,0.13596434234484533,0.0036981299776026465,1.000000000000023,270.40693703477143,270.4069370347778,270.4069370347652,73119.91159652687,4.864035657655155
1.4,3.8,2.837296852600756,0.07111053357611041,0.0034320631224561246,1.000000000000007,291.3699324050773,291.3699324050795,291.36993240507525,84896.43750973935,4.92888946642389
1.4,3.85,2.8746297059244506,0.006256724807374603,0.0031851387993017954,1.0000000000000075,313.95806054643714,313.95806054643975,313.95806054643475,98569.66378208037,4.993743275192625
1.4,3.9000000000000004,2.9119625592481446,0.05859708396136121,0.0029559797733432827,0.9999999999999558,338.297308059377,338.2973080593621,338.2973080593919,114445.06864022103,5.058597083961361
1.4,3.95,2.9492954125718387,0.12345089273009613,0.0027433078967641833,1.0,364.523428514725,364.52342851472525,364.523428514725,132877.3299361299,5.123450892730096
1.4,4.0,2.9866282658955328,0.18830470149883194,0.002545936979784181,0.9999999999999925,392.78269962706196,392.7826996270593,392.7826996270649,154278.2491263229,5.188304701498832
1.4,4.050000000000001,3.0239611192192273,0.25315851026756775,0.0023627661746164447,0.9999999999999987,423.2327391271938,423.2327391271935,423.23273912719435,179125.9514691074,5.253158510267568
1.4,4.1,3.061293972542921,0.31801231903630267,0.0021927738354249756,1.0000000000000084,456.0433838842266,456.0433838842304,456.04338388422275,207975.56798457608,5.318012319036303
1.4,4.15,3.0986268258666154,0.3828661278050376,0.002035011820035425,1.0000000000000526,491.39763718059965,491.3976371806257,491.3976371805738,241471.63782667633,5.382866127805038
