beta_u,beta_d,theta12,theta23,theta13,J,absJ,Hu,Hd,L12,L23,L13,LJ,LOSS
3.1,2.25,0.0,1.1435171626970592e-14,0.0,0.0,0.0,3.923009583078309,2.8473456651374827,170.0416,5.664399999999945,0.040401000000000006,649.0837074276884,824.8301084276884
3.1,2.3,0.0,1.0822165643179221e-14,0.0,-0.0,0.0,3.923009583078309,2.9106200132516484,170.0416,5.664399999999949,0.040401000000000006,649.0837074276884,824.8301084276884
3.1,2.35,0.0,4.770832022195275e-15,0.0,-0.0,0.0,3.923009583078309,2.973894361365815,170.0416,5.664399999999977,0.040401000000000006,649.0837074276884,824.8301084276884
3.1,2.4000000000000004,0.0,1.5699689811714298e-14,0.0,0.0,0.0,3.923009583078309,3.037168709479982,170.0416,5.664399999999926,0.040401000000000006,649.0837074276884,824.8301084276883
3.1,2.45,0.0,1.4787884403883384e-14,0.0,0.0,0.0,3.923009583078309,3.100443057594148,170.0416,5.6643999999999295,0.040401000000000006,649.0837074276884,824.8301084276883
3.1,2.5,0.0,6.3611093629270335e-15,0.0,0.0,0.0,3.923009583078309,3.1637174057083137,170.0416,5.6643999999999695,0.040401000000000006,649.0837074276884,824.8301084276884
3.1,2.55,0.0,1.5902773407317584e-14,0.0,-0.0,0.0,3.923009583078309,3.2269917538224804,170.0416,5.664399999999923,0.040401000000000006,649.0837074276884,824.8301084276883
3.1,2.6,0.0,1.1970131593718776e-14,0.0,0.0,0.0,3.923009583078309,3.2902661019366466,170.0416,5.664399999999943,0.040401000000000006,649.0837074276884,824.8301084276884
3.1,2.6500000000000004,0.0,6.3611093629270335e-15,0.0,-0.0,0.0,3.923009583078309,3.3535404500508132,170.0416,5.6643999999999695,0.040401000000000006,649.0837074276884,824.8301084276884
3.1,2.7,0.0,9.751899528099372e-15,0.0,0.0,0.0,3.923009583078309,3.4168147981649795,170.0416,5.664399999999953,0.040401000000000006,649.0837074276884,824.8301084276884
3.1,2.75,0.0,7.111936473907614e-15,0.0,-0.0,0.0,3.923009583078309,3.4800891462791452,170.0416,5.664399999999966,0.040401000000000006,649.0837074276884,824.8301084276884
3.1,2.8,0.0,1.9507087108757364e-14,0.0,-0.0,0.0,3.923009583078309,3.543363494393312,170.0416,5.664399999999906,0.040401000000000006,649.0837074276884,824.8301084276883
3.1,2.85,0.0,1.4223872947815224e-14,0.0,-0.0,0.0,3.923009583078309,3.6066378425074777,170.0416,5.664399999999932,0.040401000000000006,649.0837074276884,824.8301084276884
3.1,2.9000000000000004,0.0,8.995967132789888e-15,0.0,-0.0,0.0,3.923009583078309,3.6699121906216448,170.0416,5.664399999999957,0.040401000000000006,649.0837074276884,824.8301084276884
3.1,2.95,0.0,9.383316584081993e-15,0.0,-0.0,0.0,3.923009583078309,3.7331865387358105,170.0416,5.664399999999955,0.040401000000000006,649.0837074276884,824.8301084276884
3.1,3.0,0.0,1.4010409812083721e-14,0.0,0.0,0.0,3.923009583078309,3.7964608868499763,170.0416,5.664399999999932,0.040401000000000006,649.0837074276884,824.8301084276884
3.1,3.0500000000000003,0.0,7.111936473907614e-15,0.0,-0.0,0.0,3.923009583078309,3.859735234964144,170.0416,5.664399999999966,0.040401000000000006,649.0837074276884,824.8301084276884
3.1,3.1,0.0,7.186590418324648e-15,0.0,0.0,0.0,3.923009583078309,3.9230095830783096,170.0416,5.664399999999966,0.040401000000000006,649.0837074276884,824.8301084276884
3.1,3.15,0.0,7.111936473907614e-15,0.0,-0.0,0.0,3.923009583078309,3.9862839311924754,170.0416,5.664399999999966,0.040401000000000006,649.0837074276884,824.8301084276884
3.1,3.2,0.0,8.329085353442796e-15,0.0,-0.0,0.0,3.923009583078309,4.049558279306641,170.0416,5.66439999999996,0.040401000000000006,649.0837074276884,824.8301084276884
3.1,3.25,0.0,2.0115594032272068e-14,0.0,-0.0,0.0,3.923009583078309,4.112832627420809,170.0416,5.664399999999905,0.040401000000000006,649.0837074276884,824.8301084276883
3.1,3.3000000000000003,0.0,9.31434828673249e-15,0.0,-0.0,0.0,3.923009583078309,4.1761069755349745,170.0416,5.664399999999955,0.040401000000000006,649.0837074276884,824.8301084276884
3.1,3.35,0.0,1.2722311774215357e-14,0.0,-0.0,0.0,3.923009583078309,4.239381323649141,170.0416,5.664399999999938,0.040401000000000006,649.0837074276884,824.8301084276884
3.1,3.4000000000000004,0.0,1.3750586502697644e-14,0.0,-0.0,0.0,3.923009583078309,4.302655671763308,170.0416,5.664399999999934,0.040401000000000006,649.0837074276884,824.8301084276884
3.1,3.45,0.0,6.361109362927035e-15,0.0,-0.0,0.0,3.923009583078309,4.3659300198774735,170.0416,5.6643999999999695,0.040401000000000006,649.0837074276884,824.8301084276884
3.1,3.5,0.0,8.995967132789888e-15,0.0,-0.0,0.0,3.923009583078309,4.429204367991639,170.0416,5.664399999999957,0.040401000000000006,649.0837074276884,824.8301084276884
3.1,3.5500000000000003,0.0,3.1805567515807705e-14,0.0,-0.0,0.0,3.923009583078309,4.492478716105806,170.0416,5.664399999999847,0.040401000000000006,649.0837074276884,824.8301084276883
3.1,3.6,0.0,9.274558119014777e-15,0.0,-0.0,0.0,3.923009583078309,4.555753064219973,170.0416,5.664399999999955,0.040401000000000006,649.0837074276884,824.8301084276884
3.1,3.6500000000000004,0.0,1.3621965467792602e-14,0.0,0.0,0.0,3.923009583078309,4.619027412334138,170.0416,5.664399999999934,0.040401000000000006,649.0837074276884,824.8301084276884
3.1,3.7,0.0,8.196101812329257e-15,0.0,0.0,0.0,3.923009583078309,4.682301760448304,170.0416,5.6643999999999615,0.040401000000000006,649.0837074276884,824.8301084276884
3.1,3.75,0.0,2.622752579945362e-14,0.0,-0.0,0.0,3.923009583078309,4.745576108562471,170.0416,5.664399999999874,0.040401000000000006,649.0837074276884,824.8301084276883
3.1,3.8000000000000003,0.0,6.3611093629270335e-15,0.0,0.0,0.0,3.923009583078309,4.8088504566766375,170.0416,5.6643999999999695,0.040401000000000006,649.0837074276884,824.8301084276884
3.1,3.85,0.0,1.5581472137211807e-14,0.0,-0.0,0.0,3.923009583078309,4.872124804790803,170.0416,5.664399999999926,0.040401000000000006,649.0837074276884,824.8301084276883
3.1,3.9000000000000004,0.0,2.7772999770202825e-14,0.0,0.0,0.0,3.923009583078309,4.93539915290497,170.0416,5.664399999999866,0.040401000000000006,649.0837074276884,824.8301084276883
3.1,3.95,0.0,3.20408771375091e-14,0.0,0.0,0.0,3.923009583078309,4.9986735010191365,170.0416,5.664399999999847,0.040401000000000006,649.0837074276884,824.8301084276883
3.1,4.0,0.0,3.0076393850515385e-14,0.0,0.0,0.0,3.923009583078309,5.061947849133302,170.0416,5.664399999999856,0.040401000000000006,649.0837074276884,824.8301084276883
3.15,1.0,0.0,7.341616255734493e-15,0.0,0.0,0.0,3.9862839311924754,1.2654869622833256,170.0416,5.664399999999963,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,1.05,0.0,6.880575173675057e-15,0.0,0.0,0.0,3.9862839311924754,1.328761310397492,170.0416,5.664399999999968,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,1.1,0.0,8.924078455772574e-15,0.0,-0.0,0.0,3.9862839311924754,1.3920356585116584,170.0416,5.664399999999957,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,1.15,0.0,1.3607616715139012e-14,0.0,0.0,0.0,3.9862839311924754,1.4553100066258247,170.0416,5.664399999999934,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,1.2,0.0,7.11193647390761e-15,0.0,0.0,0.0,3.9862839311924754,1.5185843547399906,170.0416,5.664399999999966,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,1.25,0.0,7.724529901296469e-15,0.0,0.0,0.0,3.9862839311924754,1.581858702854157,170.0416,5.664399999999963,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,1.3,0.0,1.0911310280594388e-14,0.0,-0.0,0.0,3.9862839311924754,1.6451330509683235,170.0416,5.664399999999946,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,1.35,0.0,6.171935813255913e-15,0.0,0.0,0.0,3.9862839311924754,1.7084073990824897,170.0416,5.6643999999999695,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,1.4,0.0,3.533419115888741e-15,0.0,0.0,0.0,3.9862839311924754,1.771681747196656,170.0416,5.664399999999983,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,1.45,0.0,5.785243893516545e-15,0.0,0.0,0.0,3.9862839311924754,1.8349560953108224,170.0416,5.664399999999972,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,1.5,0.0,8.829735181101511e-15,0.0,0.0,0.0,3.9862839311924754,1.8982304434249886,170.0416,5.664399999999957,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,1.55,0.0,8.776991550310636e-15,0.0,-0.0,0.0,3.9862839311924754,1.9615047915391548,170.0416,5.664399999999957,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,1.6,0.0,1.0619988890457847e-14,0.0,0.0,0.0,3.9862839311924754,2.024779139653321,170.0416,5.664399999999949,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,1.65,0.0,1.034448270068067e-14,0.0,0.0,0.0,3.9862839311924754,2.0880534877674872,170.0416,5.664399999999951,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,1.7000000000000002,0.0,6.6836683184821885e-15,0.0,-0.0,0.0,3.9862839311924754,2.151327835881654,170.0416,5.664399999999968,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,1.75,0.0,5.122172122537431e-15,0.0,-0.0,0.0,3.9862839311924754,2.21460218399582,170.0416,5.664399999999974,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,1.8,0.0,2.1024247242758382e-14,0.0,0.0,0.0,3.9862839311924754,2.2778765321099863,170.0416,5.6643999999999,0.040401000000000006,649.0837074276884,824.8301084276883
3.15,1.85,0.0,7.012192523035821e-15,0.0,0.0,0.0,3.9862839311924754,2.3411508802241525,170.0416,5.664399999999966,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,1.9,0.0,7.437599447563331e-15,0.0,0.0,0.0,3.9862839311924754,2.4044252283383187,170.0416,5.664399999999963,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,1.9500000000000002,0.0,5.052772788793088e-15,0.0,0.0,0.0,3.9862839311924754,2.467699576452485,170.0416,5.664399999999977,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,2.0,0.0,7.111936473907614e-15,0.0,0.0,0.0,3.9862839311924754,2.530973924566651,170.0416,5.664399999999966,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,2.05,0.0,1.1376273989172835e-14,0.0,0.0,0.0,3.9862839311924754,2.5942482726808174,170.0416,5.664399999999945,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,2.1,0.0,7.111936473907614e-15,0.0,-0.0,0.0,3.9862839311924754,2.6575226207949836,170.0416,5.664399999999966,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,2.1500000000000004,0.0,7.111936473907614e-15,0.0,0.0,0.0,3.9862839311924754,2.7207969689091507,170.0416,5.664399999999966,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,2.2,0.0,7.111936473907612e-15,0.0,0.0,0.0,3.9862839311924754,2.784071317023317,170.0416,5.664399999999966,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,2.25,0.0,1.0260029655907746e-14,0.0,0.0,0.0,3.9862839311924754,2.8473456651374827,170.0416,5.664399999999951,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,2.3,0.0,6.391736426522439e-15,0.0,0.0,0.0,3.9862839311924754,2.9106200132516484,170.0416,5.6643999999999695,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,2.35,0.0,6.471940037223425e-15,0.0,0.0,0.0,3.9862839311924754,2.973894361365815,170.0416,5.664399999999968,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,2.4000000000000004,0.0,1.1339942648461906e-14,0.0,0.0,0.0,3.9862839311924754,3.037168709479982,170.0416,5.664399999999945,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,2.45,0.0,7.997549003101894e-15,0.0,0.0,0.0,3.9862839311924754,3.100443057594148,170.0416,5.6643999999999615,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,2.5,0.0,7.111936473907614e-15,0.0,-0.0,0.0,3.9862839311924754,3.1637174057083137,170.0416,5.664399999999966,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,2.55,0.0,1.0446995294174625e-14,0.0,0.0,0.0,3.9862839311924754,3.2269917538224804,170.0416,5.664399999999949,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,2.6,0.0,8.612041638108136e-15,0.0,0.0,0.0,3.9862839311924754,3.2902661019366466,170.0416,5.66439999999996,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,2.6500000000000004,0.0,7.111936473907614e-15,0.0,0.0,0.0,3.9862839311924754,3.3535404500508132,170.0416,5.664399999999966,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,2.7,0.0,1.3339792222869688e-14,0.0,0.0,0.0,3.9862839311924754,3.4168147981649795,170.0416,5.664399999999936,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,2.75,0.0,4.6277875326048864e-15,0.0,0.0,0.0,3.9862839311924754,3.4800891462791452,170.0416,5.664399999999978,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,2.8,0.0,1.2824082205710613e-14,0.0,-0.0,0.0,3.9862839311924754,3.543363494393312,170.0416,5.664399999999938,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,2.85,0.0,7.437599447563331e-15,0.0,0.0,0.0,3.9862839311924754,3.6066378425074777,170.0416,5.664399999999963,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,2.9000000000000004,0.0,1.30231200110996e-14,0.0,0.0,0.0,3.9862839311924754,3.6699121906216448,170.0416,5.664399999999938,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,2.95,0.0,3.725150874210811e-15,0.0,0.0,0.0,3.9862839311924754,3.7331865387358105,170.0416,5.664399999999983,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,3.0,0.0,1.9335201183200234e-14,0.0,0.0,0.0,3.9862839311924754,3.7964608868499763,170.0416,5.664399999999906,0.040401000000000006,649.0837074276884,824.8301084276883
3.15,3.0500000000000003,0.0,9.998735896823191e-15,0.0,0.0,0.0,3.9862839311924754,3.859735234964144,170.0416,5.664399999999951,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,3.1,0.0,1.0277760135243812e-14,0.0,0.0,0.0,3.9862839311924754,3.9230095830783096,170.0416,5.664399999999951,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,3.15,0.0,4.6277875326048864e-15,0.0,0.0,0.0,3.9862839311924754,3.9862839311924754,170.0416,5.664399999999978,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,3.2,0.0,7.737627986852724e-15,0.0,0.0,0.0,3.9862839311924754,4.049558279306641,170.0416,5.664399999999963,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,3.25,0.0,2.5503489126302338e-14,0.0,0.0,0.0,3.9862839311924754,4.112832627420809,170.0416,5.664399999999879,0.040401000000000006,649.0837074276884,824.8301084276883
3.15,3.3000000000000003,0.0,1.2845362767983492e-14,0.0,0.0,0.0,3.9862839311924754,4.1761069755349745,170.0416,5.664399999999938,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,3.35,0.0,1.1633368675238474e-14,0.0,0.0,0.0,3.9862839311924754,4.239381323649141,170.0416,5.664399999999945,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,3.4000000000000004,0.0,1.91951552957909e-14,0.0,-0.0,0.0,3.9862839311924754,4.302655671763308,170.0416,5.664399999999908,0.040401000000000006,649.0837074276884,824.8301084276883
3.15,3.45,0.0,7.111936473907615e-15,0.0,0.0,0.0,3.9862839311924754,4.3659300198774735,170.0416,5.664399999999966,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,3.5,0.0,3.533419115888741e-15,0.0,0.0,0.0,3.9862839311924754,4.429204367991639,170.0416,5.664399999999983,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,3.5500000000000003,0.0,2.9616111122446015e-14,0.0,0.0,0.0,3.9862839311924754,4.492478716105806,170.0416,5.6643999999998575,0.040401000000000006,649.0837074276884,824.8301084276883
3.15,3.6,0.0,1.4092706178162806e-14,0.0,0.0,0.0,3.9862839311924754,4.555753064219973,170.0416,5.664399999999932,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,3.6500000000000004,0.0,7.382989243595406e-15,0.0,0.0,0.0,3.9862839311924754,4.619027412334138,170.0416,5.664399999999963,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,3.7,0.0,1.9671171125471037e-15,0.0,0.0,0.0,3.9862839311924754,4.682301760448304,170.0416,5.664399999999991,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,3.75,0.0,3.181559752688506e-14,0.0,0.0,0.0,3.9862839311924754,4.745576108562471,170.0416,5.664399999999847,0.040401000000000006,649.0837074276884,824.8301084276883
3.15,3.8000000000000003,0.0,7.111936473907614e-15,0.0,0.0,0.0,3.9862839311924754,4.8088504566766375,170.0416,5.664399999999966,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,3.85,0.0,8.788429801728047e-15,0.0,-0.0,0.0,3.9862839311924754,4.872124804790803,170.0416,5.664399999999957,0.040401000000000006,649.0837074276884,824.8301084276884
3.15,3.9000000000000004,0.0,2.3148812425452332e-14,0.0,0.0,0.0,3.9862839311924754,4.93539915290497,170.0416,5.6643999999998895,0.040401000000000006,649.0837074276884,824.8301084276883
3.15,3.95,0.0,2.5247604997845522e-14,0.0,0.0,0.0,3.9862839311924754,4.9986735010191365,170.0416,5.664399999999879,0.040401000000000006,649.0837074276884,824.8301084276883
3.15,4.0,0.0,2.3705105752046113e-14,0.0,0.0,0.0,3.9862839311924754,5.061947849133302,170.0416,5.664399999999888,0.040401000000000006,649.0837074276884,824.8301084276883
3.2,1.0,0.0,2.0398549957600452e-14,0.0,-0.0,0.0,4.049558279306641,1.2654869622833256,170.0416,5.664399999999902,0.040401000000000006,649.0837074276884,824.8301084276883
3.2,1.05,0.0,2.10477486148817e-14,0.0,-0.0,0.0,4.049558279306641,1.328761310397492,170.0416,5.6643999999999,0.040401000000000006,649.0837074276884,824.8301084276883
3.2,1.1,0.0,2.0548492756196805e-14,0.0,0.0,0.0,4.049558279306641,1.3920356585116584,170.0416,5.664399999999902,0.040401000000000006,649.0837074276884,824.8301084276883
3.2,1.15,0.0,2.916572021939159e-14,0.0,0.0,0.0,4.049558279306641,1.4553100066258247,170.0416,5.66439999999986,0.040401000000000006,649.0837074276884,824.8301084276883
3.2,1.2,0.0,1.9670644349590214e-14,0.0,0.0,0.0,4.049558279306641,1.5185843547399906,170.0416,5.664399999999906,0.040401000000000006,649.0837074276884,824.8301084276883
3.2,1.25,0.0,1.9666157825577108e-14,0.0,-0.0,0.0,4.049558279306641,1.581858702854157,170.0416,5.664399999999906,0.040401000000000006,649.0837074276884,824.8301084276883
3.2,1.3,0.0,2.027141545763062e-14,0.0,0.0,0.0,4.049558279306641,1.6451330509683235,170.0416,5.664399999999902,0.040401000000000006,649.0837074276884,824.8301084276883
3.2,1.35,0.0,1.9940415584280103e-14,0.0,-0.0,0.0,4.049558279306641,1.7084073990824897,170.0416,5.664399999999905,0.040401000000000006,649.0837074276884,824.8301084276883
3.2,1.4,0.0,1.9316060535831952e-14,0.0,-0.0,0.0,4.049558279306641,1.771681747196656,170.0416,5.664399999999908,0.040401000000000006,649.0837074276884,824.8301084276883
3.2,1.45,0.0,1.938791606750699e-14,0.0,-0.0,0.0,4.049558279306641,1.8349560953108224,170.0416,5.664399999999906,0.040401000000000006,649.0837074276884,824.8301084276883
3.2,1.5,0.0,2.2395497259822558e-14,0.0,-0.0,0.0,4.049558279306641,1.8982304434249886,170.0416,5.664399999999894,0.040401000000000006,649.0837074276884,824.8301084276883
3.2,1.55,0.0,1.8826513632934454e-14,0.0,0.0,0.0,4.049558279306641,1.9615047915391548,170.0416,5.664399999999911,0.040401000000000006,649.0837074276884,824.8301084276883
3.2,1.6,0.0,2.171758100314027e-14,0.0,-0.0,0.0,4.049558279306641,2.024779139653321,170.0416,5.664399999999896,0.040401000000000006,649.0837074276884,824.8301084276883
3.2,1.65,0.0,2.4349872697153253e-14,0.0,-0.0,0.0,4.049558279306641,2.0880534877674872,170.0416,5.664399999999883,0.040401000000000006,649.0837074276884,824.8301084276883
3.2,1.7000000000000002,0.0,2.1987145810062822e-14,0.0,0.0,0.0,4.049558279306641,2.151327835881654,170.0416,5.664399999999894,0.040401000000000006,649.0837074276884,824.8301084276883
3.2,1.75,0.0,2.0897677247233384e-14,0.0,0.0,0.0,4.049558279306641,2.21460218399582,170.0416,5.6643999999999,0.040401000000000006,649.0837074276884,824.8301084276883
3.2,1.8,0.0,2.9705216968393893e-14,0.0,-0.0,0.0,4.049558279306641,2.2778765321099863,170.0416,5.6643999999998575,0.040401000000000006,649.0837074276884,824.8301084276883
3.2,1.85,0.0,1.9645986761075227e-14,0.0,-0.0,0.0,4.049558279306641,2.3411508802241525,170.0416,5.664399999999906,0.040401000000000006,649.0837074276884,824.8301084276883
3.2,1.9,0.0,2.098126699639512e-14,0.0,-0.0,0.0,4.049558279306641,2.4044252283383187,170.0416,5.6643999999999,0.040401000000000006,649.0837074276884,824.8301084276883
3.2,1.9500000000000002,0.0,1.613770073480285e-14,0.0,0.0,0.0,4.049558279306641,2.467699576452485,170.0416,5.664399999999923,0.040401000000000006,649.0837074276884,824.8301084276883
