beta_u,beta_d,tw12,tw23,tw13,cp_phase,theta12,theta23,theta13,J,Hu,Hd,LOSS
4.75,4.2,0.422,0.06425,0.0,0.014499999999999999,12.977698391710655,2.4521518933158015,0.38343943387291973,8.651216040827733e-07,8.251595156231623,7.2961472959745235,2.4141073545537735
4.75,4.2,0.422,0.06425,0.0,0.015,12.978407443271086,2.4528929988855017,0.4064721895720806,6.051345375780032e-07,8.251595156231623,7.296147296168963,2.9252639002245666
4.75,4.2,0.422,0.06425,0.0,0.015499999999999998,12.979116838448176,2.4536377457155987,0.42950946623799086,3.3647841924961536e-07,8.251595156231623,7.296147295926535,3.8644856346805936
4.75,4.2,0.422,0.06425,0.0,0.016,12.979826577469446,2.4543861319107454,0.4525505545364364,5.915167650962991e-08,8.251595156231623,7.29614729591066,7.390291046086702
4.75,4.2,0.422,0.06425,0.0,0.016499999999999997,12.980536660509491,2.455138155567706,0.47559488200260713,2.2684724948832113e-07,8.251595156231623,7.296147296048766,4.584869910592778
4.75,4.2,0.422,0.06425,0.0,0.016999999999999998,12.981247087730468,2.4558938147752825,0.49864198146023364,5.21519903613505e-07,8.251595156231623,7.296147296097624,3.194875839014019
4.75,4.2,0.422,0.06425,0.0,0.017499999999999998,12.981957859296694,2.4566531076145117,0.5216914677947749,8.248678168986008e-07,8.251595156231623,7.296147295863189,2.547987262714207
4.75,4.2,0.422,0.06425,0.0,0.018,12.982668975435637,2.45741603215848,0.5447430206124684,1.1368925064260751e-06,8.251595156231623,7.296147296036554,2.147822574039245
4.75,4.2,0.422,0.0645,0.0,0.011,12.97279993797745,2.460765202663155,0.2220780307079916,2.4798383030811416e-06,8.251595156231623,7.296147295928613,1.1837178728032012
4.75,4.2,0.422,0.0645,0.0,0.0115,12.973509317000753,2.4614804810556463,0.24502965995492498,2.280124477049665e-06,8.251595156231623,7.296147296415276,1.2655238352099045
4.75,4.2,0.422,0.0645,0.0,0.011999999999999999,12.97421903842397,2.462199396552857,0.2680026314105503,2.0717551831544827e-06,8.251595156231623,7.296147295905897,1.362989985093842
4.75,4.2,0.422,0.0645,0.0,0.012499999999999999,12.974929102539841,2.462921947347181,0.29099186653338666,1.8547287464897207e-06,8.251595156231623,7.296147295920339,1.480505011488805
