Nmodes,spread,skew,penalty,cond,entropy,cp,unitarity_residual,fragility,collapse,survival_cost,viability
2,2.5,0.10000000000000009,0.25263157894736843,1.3178487640242247,2.1883279899302335,0.04170321250582444,5.568435337205102e-16,6.674636957353651e-17,False,-0.9338322934214002,15.113112599907206
2,2.3866666666666667,0.30000000000000004,0.25263157894736843,1.256840010192641,2.1565215106552733,0.04195333830010376,5.240587849369761e-16,5.202855489217854e-17,False,-0.9335824981222519,15.056272393994254
4,2.5,0.20000000000000007,0.1,5.827894520569131,2.842728894637522,0.02993162006054289,2.236757589242058e-15,1.712264066258885e-15,False,-0.9334472559802094,15.025676472522797
6,0.9133333333333333,0.10000000000000009,0.1,10.932532674037995,3.4402291531437124,0.01770550105586076,2.04340692752316e-15,2.122529245775346e-15,False,-0.9332402204451329,14.97907882062644
5,2.5,0.4,0.1,12.70834488528418,2.88300311546667,0.03224922130657447,1.839939015869705e-15,2.031456414129778e-15,False,-0.9328340926912693,14.888505792134405
5,2.3866666666666667,0.5,0.1,14.63330726294069,2.8766718066145907,0.032997282277320406,1.923752804134923e-15,2.2418308863647998e-15,False,-0.9326065252475126,14.838231797257079
2,2.3866666666666667,0.5,0.25263157894736843,1.2553978504537024,2.128388868972171,0.04235557404643514,2.3633021048361517e-16,2.3345024492126374e-17,False,-0.9306976615311566,14.429527518029936
2,2.3866666666666667,0.0,0.1,1.3210563144536207,2.201612842796001,0.039182444432253896,9.33854995672693e-16,1.1292298928725934e-16,False,-0.930135521894815,14.313425464861297
6,1.0266666666666666,-0.19999999999999996,0.1,23.59759640012022,3.3916470444731157,0.021915617020561377,2.597352199565441e-15,3.565821119345108e-15,False,-0.9297811544307815,14.241191120327457
2,2.2733333333333334,0.20000000000000007,0.1,1.2454050758020698,2.169318436992867,0.039618313177976094,4.44522679167363e-16,4.23677372273912e-17,False,-0.9289816778870011,14.080873361227507
2,2.3866666666666667,0.20000000000000007,0.25263157894736843,1.2703292187188666,2.1709975752675956,0.04121328761344953,4.4104299607080356e-16,4.5831550721671953e-17,False,-0.9286297341950738,14.011437238208751
6,1.1400000000000001,-0.09999999999999998,0.1,85.22854827468822,3.3672786801716663,0.027953986972376665,2.6360462708989525e-15,5.089111629856996e-15,False,-0.9283010306638729,13.947201881131203
2,2.5,0.30000000000000004,0.4052631578947369,1.2788263429278006,2.157628688345575,0.04319539448104,8.688869536365456e-16,9.280718301931978e-17,False,-0.9280743211769202,13.90324034980281
