kappa0,p,cabibbo,eps_cp,a23_r,a23_i,a13,theta12,theta23,theta13,J,absJ,unitarity_defect,raw_leakage,loss
0.42,2.4,0.23,0.015,0.48,0.18,0.3,13.151818838036627,2.740881333685767,0.23609861554153402,3.463229348355662e-05,3.463229348355662e-05,2.7844338261797255e-16,0.0,1.532651935592308
0.42,2.4,0.23,0.015,0.4,0.22,0.2,13.151942920195296,2.696394888528411,0.26463854658474106,2.604555528790478e-05,2.604555528790478e-05,4.546134048744242e-16,0.0,1.5661963859472203
0.42,2.4,0.23,0.015,0.4,0.22,0.22,13.151944083326088,2.6984063986014477,0.2657140779798849,2.8724454186730697e-05,2.8724454186730697e-05,2.5244920622608646e-16,0.0,1.5700153984490475
0.42,2.4,0.23,0.015,0.44,0.2,0.16,13.151928206780422,2.695556265534226,0.2531236319336984,1.9409412115940078e-05,1.9409412115940078e-05,5.005646715435963e-16,0.0,1.5778142780734785
0.42,2.4,0.23,0.015,0.48,0.18,0.18,13.15182161352962,2.725242605517073,0.2389638063444751,2.0476327945086192e-05,2.0476327945086192e-05,4.1746734067709834e-16,0.0,1.5800422338786035
0.42,2.4,0.23,0.015,0.42,0.21000000000000002,0.16,13.15194690381117,2.69096022624694,0.259050839275099,2.0050345158950655e-05,2.0050345158950655e-05,4.043771213029774e-16,0.0,1.6069206534460407
0.42,2.4,0.23,0.015,0.4,0.22,0.18,13.151942899560312,2.6943875507088606,0.26461942622575196,2.33666470274424e-05,2.33666470274424e-05,1.0989339726574956e-16,0.0,1.609420757970525
0.42,2.4,0.23,0.015,0.45999999999999996,0.19,0.16,13.151887930409302,2.7061418342000727,0.2479240299877801,1.8764948084049743e-05,1.8764948084049743e-05,3.236851766878346e-16,0.0,1.6108210106991525
0.42,2.4,0.23,0.015,0.4,0.22,0.24,13.151946388953192,2.700422071947097,0.2678332940998773,3.140334276101678e-05,3.140334276101678e-05,1.41956143494815e-16,0.0,1.6217131525216772
0.42,2.4,0.23,0.015,0.44,0.2,0.3,13.151932657868233,2.711811879976086,0.2573993669903547,3.704344960077724e-05,3.704344960077724e-05,5.486873727539258e-16,0.0,1.6228974626524755
0.42,2.4,0.23,0.015,0.32,0.16,0.2,13.153968097710719,2.058720407099592,0.1988575727645028,1.9387314165602437e-05,1.9387314165602437e-05,4.310474782145849e-16,0.0,1.6336125874825278
0.42,2.4,0.23,0.015,0.42,0.21000000000000002,0.27999999999999997,13.151952300782531,2.7039773629062474,0.26410994860062414,3.56445482182291e-05,3.56445482182291e-05,2.289481773975831e-16,0.0,1.6402536515160762
0.42,2.4,0.23,0.015,0.4,0.22,0.16,13.151944021421107,2.692384394134962,0.26565694498966225,2.0687730368288554e-05,2.0687730368288554e-05,5.044109356281289e-16,0.0,1.6996733102161934
0.42,2.4,0.23,0.015,0.48,0.18,0.16,13.151826074835872,2.722647068980355,0.24349865087243858,1.811696967314591e-05,1.811696967314591e-05,3.9119312519549436e-16,0.0,1.7066341212879794
0.42,2.4,0.23,0.015,0.4,0.22,0.26,13.151949837077602,2.7024418995958697,0.2709717086723345,3.408222004782843e-05,3.408222004782843e-05,2.570758353387074e-16,0.0,1.7228967094088252
0.42,2.4,0.23,0.015,0.38,0.22,0.3,13.152181560326584,2.645332679957486,0.28176905523587814,3.914697333879877e-05,3.914697333879877e-05,2.6502975598539715e-16,0.0,1.7335401599353526
0.42,2.4,0.23,0.015,0.32,0.16,0.18,13.153966134173006,2.056544705370549,0.19642185789219982,1.740555920359821e-05,1.740555920359821e-05,5.214871343679755e-16,0.0,1.7515531096573198
0.42,2.4,0.23,0.015,0.42,0.21000000000000002,0.3,13.151957199024443,2.7061605733694436,0.2686190782016447,3.824354267607452e-05,3.824354267607452e-05,3.182874869364278e-16,0.0,1.806673814884048
0.42,2.4,0.23,0.015,0.4,0.22,0.27999999999999997,13.151954427700787,2.704465872589762,0.27509444129378163,3.676108508424841e-05,3.676108508424841e-05,2.4359434006791815e-16,0.0,1.8758552019543746
0.42,2.4,0.23,0.015,0.32,0.16,0.16,13.153965313306179,2.054374145418573,0.19539459516340435,1.5423797986548887e-05,1.5423797986548887e-05,7.226557457783628e-16,0.0,1.8803860858238206
0.42,2.4,0.23,0.015,0.45999999999999996,0.2,0.22,13.151672187162475,2.7707122161770408,0.2505019828724903,2.716764200164437e-05,2.716764200164437e-05,6.543840509000426e-17,0.0,1.8913492188616252
0.42,2.4,0.23,0.015,0.45999999999999996,0.2,0.24,13.151672127897067,2.7731015896803197,0.25044396266226987,2.970850122671967e-05,2.970850122671967e-05,2.4522649538521457e-16,0.0,1.8944879692129453
0.42,2.4,0.23,0.015,0.48,0.19,0.24,13.151617693980796,2.7869118269471724,0.24227069975219967,2.8742713223978145e-05,2.8742713223978145e-05,3.2977602011027253e-16,0.0,1.9211734859805087
0.42,2.4,0.23,0.015,0.45999999999999996,0.2,0.2,13.15167338890454,2.7683263024575187,0.25167559014735696,2.4626773016102332e-05,2.4626773016102332e-05,5.307261663345527e-16,0.0,1.9285266918896495
0.42,2.4,0.23,0.015,0.44,0.21000000000000002,0.22,13.151704207250882,2.7628466796587183,0.25845586245093705,2.8049943678817857e-05,2.8049943678817857e-05,7.667676449876647e-16,0.0,1.9293959895722717
0.42,2.4,0.23,0.015,0.48,0.19,0.22,13.151618588071353,2.7843839394368093,0.2431739595389026,2.628175601141619e-05,2.628175601141619e-05,3.1484633726743374e-16,0.0,1.93323631895974
0.42,2.4,0.23,0.015,0.45999999999999996,0.2,0.26,13.151673211108305,2.775494414436154,0.25150230161419873,3.224934977840918e-05,3.224934977840918e-05,3.331510353688729e-16,0.0,1.937892449473631
0.42,2.4,0.23,0.015,0.48,0.19,0.26,13.151617942363929,2.789442904094406,0.2425219676303917,3.1203660112243126e-05,3.1203660112243126e-05,3.3366494044250993e-16,0.0,1.9452871276502512
0.42,2.4,0.23,0.015,0.44,0.21000000000000002,0.2,13.151704574149832,2.7606056412541484,0.25880372326997136,2.5429191264199347e-05,2.5429191264199347e-05,5.12125509981241e-16,0.0,1.9508476839070947
0.42,2.4,0.23,0.015,0.44,0.21000000000000002,0.24,13.151704982829607,2.765091430445232,0.2591906472774963,3.067068601405806e-05,3.067068601405806e-05,4.839303331463949e-16,0.0,1.952057935441077
0.42,2.4,0.23,0.015,0.48,0.19,0.2,13.151620624635958,2.7818592498316312,0.2452189892437684,2.3820789358586225e-05,2.3820789358586225e-05,5.096445898034089e-16,0.0,1.9823126669410625
0.42,2.4,0.23,0.015,0.48,0.19,0.27999999999999997,13.151619333220873,2.7919771626329637,0.2439241953514903,3.36645957922134e-05,3.36645957922134e-05,2.30849430522353e-16,0.0,2.005811531672923
0.42,2.4,0.23,0.015,0.45999999999999996,0.2,0.18,13.15167573312375,2.765943857073204,0.25394931812079896,2.2085895182995252e-05,2.2085895182995252e-05,1.5181680050158772e-16,0.0,2.007035153581177
0.42,2.4,0.23,0.015,0.44,0.21000000000000002,0.18,13.151706083526598,2.75836832390091,0.26022988808754743,2.280842971197697e-05,2.280842971197697e-05,7.435319059523439e-16,0.0,2.016697741543886
0.42,2.4,0.23,0.015,0.44,0.21000000000000002,0.26,13.151706900886355,2.7673398849612396,0.26099893406306734,3.329141732812818e-05,3.329141732812818e-05,6.317025966218028e-16,0.0,2.019433731673387
0.42,2.4,0.23,0.015,0.45999999999999996,0.2,0.27999999999999997,13.15167543679666,2.77789068193361,0.25366302700788684,3.4790186743835494e-05,3.4790186743835494e-05,2.637414435986325e-16,0.0,2.0224797552869944
0.42,2.4,0.23,0.015,0.42,0.22,0.22,13.151714648209108,2.760836960623276,0.26697965669235885,2.892863795034284e-05,2.892863795034284e-05,5.688980611589652e-16,0.0,2.048362389058293
0.42,2.4,0.23,0.015,0.42,0.22,0.2,13.151714180250421,2.758746070415386,0.26654951017839573,2.6228023132436606e-05,2.6228023132436606e-05,6.18492781934929e-16,0.0,2.050174032292322
0.42,2.4,0.23,0.015,0.48,0.19,0.18,13.151623803675463,2.779337766422732,0.24837758795006332,2.13598141495068e-05,2.13598141495068e-05,3.202650268008264e-16,0.0,2.0702529909178433
0.42,2.4,0.23,0.015,0.4,0.22,0.3,13.151960160824704,2.706493981982349,0.28015804037103775,3.9439936907362944e-05,3.9439936907362944e-05,1.2751102580711057e-16,0.0,2.0834402040697846
0.42,2.4,0.23,0.015,0.42,0.22,0.24,13.15171625864491,2.7629318016174373,0.2684546980174357,3.162924237123943e-05,3.162924237123943e-05,6.500678043485579e-16,0.0,2.0948287783143518
0.42,2.4,0.23,0.015,0.42,0.22,0.18,13.15171485476864,2.756659139628338,0.2671693054035829,2.3527398888181783e-05,2.3527398888181783e-05,5.077664072181106e-16,0.0,2.0999323322413095
0.42,2.4,0.23,0.015,0.48,0.19,0.3,13.151621866552228,2.7945145943400616,0.24645773844006896,3.612551937985653e-05,3.612551937985653e-05,3.4804666296870305e-16,0.0,2.1040359787449714
0.42,2.4,0.23,0.015,0.44,0.21000000000000002,0.16,13.151708735381801,2.7561347362852766,0.2627167966466645,2.0187659963932097e-05,2.0187659963932097e-05,5.753165359488419e-16,0.0,2.1280983150995043
0.42,2.4,0.23,0.015,0.45999999999999996,0.2,0.16,13.151679219821077,2.763564888595773,0.2572940028211339,1.954500941522483e-05,1.954500941522483e-05,3.3223974079183215e-16,0.0,2.128788235028938
0.42,2.4,0.23,0.015,0.44,0.21000000000000002,0.27999999999999997,13.151709961421947,2.769592034571275,0.26385865281177817,3.591213667927112e-05,3.591213667927112e-05,5.604673833755764e-16,0.0,2.1329718357129006
0.42,2.4,0.23,0.015,0.45999999999999996,0.2,0.3,13.151678804963089,2.7802903836820363,0.25689832440520727,3.733101121009344e-05,3.733101121009344e-05,3.1730802468912006e-16,0.0,2.1500753054613355
0.42,2.4,0.23,0.015,0.42,0.22,0.26,13.15171901155853,2.76503058477628,0.27095757005516663,3.432983542450349e-05,3.432983542450349e-05,5.611582430152188e-16,0.0,2.1906931586434295
0.42,2.4,0.23,0.015,0.42,0.22,0.16,13.151716671764028,2.7545761769096115,0.2688317804752129,2.0826766188232482e-05,2.0826766188232482e-05,5.892253289659445e-16,0.0,2.1981136354933795
0.42,2.4,0.23,0.015,0.48,0.19,0.16,13.151628125191188,2.7768194975239933,0.2526079869909031,1.8898831268213817e-05,1.8898831268213817e-05,4.59553181894801e-16,0.0,2.199798098094552
0.42,2.4,0.23,0.015,0.44,0.21000000000000002,0.3,13.151714164437696,2.7718478706569027,0.26773611422638777,3.853284312570898e-05,3.853284312570898e-05,6.401273597381566e-16,0.0,2.2948831798902565
0.42,2.4,0.23,0.015,0.42,0.22,0.27999999999999997,13.15172290695114,2.76713330149127,0.2744601550653464,3.703041613948438e-05,3.703041613948438e-05,5.458414302977325e-16,0.0,2.3378008398634544
0.42,2.4,0.23,0.015,0.42,0.22,0.3,13.151727944824405,2.769239943167001,0.2789247939952348,3.973098354555227e-05,3.973098354555227e-05,6.063587510468526e-16,0.0,2.5386232364198733
0.42,2.4,0.23,0.015,0.45999999999999996,0.21000000000000002,0.22,13.151453137363362,2.829603604853026,0.2605862772050357,2.8250533885210843e-05,2.8250533885210843e-05,2.3557455384859457e-16,0.0,2.548371176845884
0.42,2.4,0.23,0.015,0.48,0.2,0.22,13.151410299096536,2.8401472618874224,0.2531262091525016,2.7366506740185426e-05,2.7366506740185426e-05,3.2249122957857785e-16,0.0,2.5487268086206685
0.42,2.4,0.23,0.015,0.48,0.2,0.24,13.15140954474185,2.8425994726454875,0.25239437183482477,2.992906086190031e-05,2.992906086190031e-05,3.217456124698253e-16,0.0,2.549138155062139
0.42,2.4,0.23,0.015,0.45999999999999996,0.21000000000000002,0.24,13.151453217819915,2.831917103995708,0.26066197669511254,3.0892973971932e-05,3.0892973971932e-05,4.994260301081312e-16,0.0,2.567188245157689
0.42,2.4,0.23,0.015,0.45999999999999996,0.21000000000000002,0.2,13.151454199363872,2.82729361919651,0.26158372212435166,2.5608083647956498e-05,2.5608083647956498e-05,2.308583923374015e-16,0.0,2.574758772785918
0.42,2.4,0.23,0.015,0.48,0.2,0.2,13.151412195906577,2.8376983185942364,0.25495711757212663,2.4803942787456068e-05,2.4803942787456068e-05,4.515148980315767e-16,0.0,2.5901687821336505
0.42,2.4,0.23,0.015,0.48,0.2,0.26,13.151409932842213,2.8450549428328316,0.25277115210694656,3.2491604231996846e-05,3.2491604231996846e-05,2.7129225579879104e-16,0.0,2.590776478700917
0.42,2.4,0.23,0.015,0.45999999999999996,0.21000000000000002,0.26,13.151454440733582,2.8342341084122724,0.2618098897463007,3.3535402958619065e-05,3.3535402958619065e-05,2.3973727810306944e-16,0.0,2.631271193166371
0.42,2.4,0.23,0.015,0.44,0.22,0.22,13.151474396772638,2.824765479838084,0.2686411023381763,2.913095870043375e-05,2.913095870043375e-05,1.1331774887142144e-16,0.0,2.6353277805201665
0.42,2.4,0.23,0.015,0.44,0.22,0.2,13.151474623945417,2.82259987683884,0.26884838431293834,2.6408642655954828e-05,2.6408642655954828e-05,2.26353164439503e-16,0.0,2.6430289906386992
0.42,2.4,0.23,0.015,0.45999999999999996,0.21000000000000002,0.18,13.151456403821873,2.8249871552559034,0.26364213152536303,2.2965624209655977e-05,2.2965624209655977e-05,4.1693132341119155e-16,0.0,2.6471501697635937
0.42,2.4,0.23,0.015,0.48,0.2,0.27999999999999997,13.151411463397805,2.8475136644340235,0.254251621381352,3.505413592986076e-05,3.505413592986076e-05,3.168637562835266e-16,0.0,2.673965323411936
0.42,2.4,0.23,0.015,0.48,0.2,0.18,13.151415235172752,2.8352526508216958,0.25786368691794276,2.2241369924347332e-05,2.2241369924347332e-05,2.5674200470398723e-16,0.0,2.6750001826874694
0.42,2.4,0.23,0.015,0.44,0.22,0.24,13.15147531205705,2.8269348312261116,0.26947527328675386,3.185326427614793e-05,3.185326427614793e-05,2.3349355432654143e-16,0.0,2.6766120990259332
0.42,2.4,0.23,0.015,0.44,0.22,0.18,13.151475993575461,2.8204380304963075,0.27009472143870483,2.3686317121063977e-05,2.3686317121063977e-05,2.4923409757847506e-16,0.0,2.6998729349135795
0.42,2.4,0.23,0.015,0.45999999999999996,0.21000000000000002,0.27999999999999997,13.151456806104893,2.8365546099079366,0.26401603111875716,3.617781989578156e-05,3.617781989578156e-05,3.3091185991640707e-16,0.0,2.7415378883191903
0.42,2.4,0.23,0.015,0.45999999999999996,0.21000000000000002,0.16,13.15145975073828,2.8226842212783883,0.2667369440921792,2.0323156519803237e-05,2.0323156519803237e-05,4.634114981264396e-16,0.0,2.767156990723504
0.42,2.4,0.23,0.015,0.44,0.22,0.26,13.151477369799055,2.8291079227491194,0.27134129226910714,3.4575558404713325e-05,3.4575558404713325e-05,3.2026209048336133e-16,0.0,2.767512370575493
0.42,2.4,0.23,0.015,0.48,0.2,0.3,13.151414136409292,2.8499756294538092,0.25681669307224897,3.7616655034884705e-05,3.7616655034884705e-05,4.485610516323829e-16,0.0,2.799957311518456
0.42,2.4,0.23,0.015,0.48,0.2,0.16,13.15141941689633,2.8328102666457253,0.2618100941806024,1.9678789071470026e-05,1.9678789071470026e-05,5.086191038234432e-16,0.0,2.80557166938389
0.42,2.4,0.23,0.015,0.44,0.22,0.16,13.151478505663338,2.818279949092491,0.27236585000437324,2.096398307411748e-05,2.096398307411748e-05,2.398063060746894e-16,0.0,2.8067954763760126
0.42,2.4,0.23,0.015,0.45999999999999996,0.21000000000000002,0.3,13.151460313934864,2.8388786003054425,0.26725419554679897,3.882022383395328e-05,3.882022383395328e-05,1.4189253356921878e-16,0.0,2.899708094814973
0.42,2.4,0.23,0.015,0.44,0.22,0.27999999999999997,13.151480569999539,2.831284746167488,0.2742180952946169,3.7297840107797936e-05,3.7297840107797936e-05,5.001135876646751e-16,0.0,2.9094109783577062
0.42,2.4,0.23,0.015,0.44,0.22,0.3,13.151484912659873,2.833465293255832,0.2780743130574628,4.002010840702466e-05,4.002010840702466e-05,1.7252106237448318e-16,0.0,3.104366547130675
0.42,2.4,0.23,0.015,0.48,0.21000000000000002,0.22,13.151191251747,2.8976278303710385,0.2631096559621604,2.8449258345209644e-05,2.8449258345209644e-05,3.243399451937851e-16,0.0,3.2884519452449923
0.42,2.4,0.23,0.015,0.48,0.21000000000000002,0.24,13.151190637126449,2.9000058633214647,0.26253620155695556,3.111338144322698e-05,3.111338144322698e-05,5.605240927581595e-16,0.0,3.3030147967387538
0.42,2.4,0.23,0.015,0.48,0.21000000000000002,0.2,13.151193008803268,2.8952531233490397,0.26474217641762066,2.5785125026180772e-05,2.5785125026180772e-05,5.03250725105976e-16,0.0,3.320488008062057
0.42,2.4,0.23,0.015,0.45999999999999996,0.22,0.22,13.15122332935536,2.8900925581696306,0.2706910910057171,2.933141249925053e-05,2.933141249925053e-05,4.425245246222931e-16,0.0,3.336686310865581
0.42,2.4,0.23,0.015,0.45999999999999996,0.22,0.2,13.151224251616473,2.8878566397181458,0.27152528106995943,2.6587410162041275e-05,2.6587410162041275e-05,3.6596550137560217e-16,0.0,3.350719179029649
0.42,2.4,0.23,0.015,0.48,0.21000000000000002,0.26,13.151191164941375,2.9023872144261245,0.26302874023671274,3.3777493363001954e-05,3.3777493363001954e-05,5.609168742385078e-16,0.0,3.3637220773051766
0.42,2.4,0.23,0.015,0.45999999999999996,0.22,0.24,13.151223549530782,2.8923320327728326,0.2708904742800977,3.207540429658873e-05,3.207540429658873e-05,4.2717235380792923e-16,0.0,3.372640593976369
0.42,2.4,0.23,0.015,0.48,0.21000000000000002,0.18,13.151195908295973,2.8928817500473416,0.2674143673123292,2.3120982443329552e-05,2.3120982443329552e-05,2.226063242946524e-16,0.0,3.400395677635607
0.42,2.4,0.23,0.015,0.45999999999999996,0.22,0.18,13.151226316314483,2.885624285307983,0.2733835832113937,2.384339827100207e-05,2.384339827100207e-05,3.7664078655801656e-16,0.0,3.415359968957677
0.42,2.4,0.23,0.015,0.45999999999999996,0.22,0.26,13.151224912142842,2.894575055653036,0.272121159015842,3.481938456798006e-05,3.481938456798006e-05,3.5636905734094097e-16,0.0,3.458731199645801
0.42,2.4,0.23,0.015,0.48,0.21000000000000002,0.27999999999999997,13.151192835192008,2.904771875928522,0.2645813187880826,3.64415931473662e-05,3.64415931473662e-05,4.978883033369143e-16,0.0,3.470964524872512
0.42,2.4,0.23,0.015,0.48,0.21000000000000002,0.16,13.151199950226323,2.8905137182754808,0.271095486199761,2.045683155387293e-05,2.045683155387293e-05,6.311989282909241e-16,0.0,3.530192239380019
0.42,2.4,0.23,0.015,0.45999999999999996,0.22,0.16,13.151229523450253,2.883395502843608,0.2762453305498543,2.1099377812239944e-05,2.1099377812239944e-05,4.550765266049787e-16,0.0,3.53196477441474
0.42,2.4,0.23,0.015,0.45999999999999996,0.22,0.27999999999999997,13.151227417192136,2.8968216189504643,0.2743692678329983,3.7563352327348726e-05,3.7563352327348726e-05,2.2096880808547584e-16,0.0,3.595868864815784
0.42,2.4,0.23,0.015,0.48,0.21000000000000002,0.3,13.151195647879078,2.9071598400898746,0.2671754579004856,3.910567983911317e-05,3.910567983911317e-05,5.058987251590261e-16,0.0,3.6259548593867517
0.42,2.4,0.23,0.015,0.45999999999999996,0.22,0.3,13.15123106467974,2.8990717148203093,0.2776100842595287,4.0307306588636266e-05,4.0307306588636266e-05,3.7798316908402945e-16,0.0,3.7856755963894164
0.42,2.4,0.23,0.015,0.48,0.22,0.22,13.150961446310474,2.9567255004724666,0.2731208374611492,2.9529995351586236e-05,2.9529995351586236e-05,3.36091201716261e-16,0.0,4.157951015039731
0.42,2.4,0.23,0.015,0.48,0.22,0.2,13.150963063614297,2.9544234004391785,0.2745691072509254,2.676432189665373e-05,2.676432189665373e-05,3.400898718825185e-16,0.0,4.178923663122227
0.42,2.4,0.23,0.015,0.48,0.22,0.24,13.150960971421789,2.9590309745013155,0.2726941213197639,3.229565819621097e-05,3.229565819621097e-05,2.430107056859139e-16,0.0,4.188241729096945
0.42,2.4,0.23,0.015,0.48,0.22,0.18,13.150965823333927,2.9521246819080784,0.27702290912891947,2.3998638825174085e-05,2.3998638825174085e-05,2.6188077014474827e-16,0.0,4.252210987186543
0.42,2.4,0.23,0.015,0.48,0.22,0.26,13.150961638948063,2.9613398150344445,0.2732937440010996,3.5061309436749954e-05,3.5061309436749954e-05,5.982017275392923e-16,0.0,4.26948183311165
0.42,2.4,0.23,0.015,0.48,0.22,0.16,13.150969725470508,2.9498293524011236,0.2804558510687359,2.123294713094609e-05,2.123294713094609e-05,5.986885466340653e-16,0.0,4.379544816759706
0.42,2.4,0.23,0.015,0.48,0.22,0.27999999999999997,13.150963448889591,2.96365201459595,0.2749129898373397,3.7826948079421746e-05,3.7826948079421746e-05,3.179847973502318e-16,0.0,4.402112051505049
0.42,2.4,0.23,0.015,0.48,0.22,0.3,13.150966401247162,2.965967565725329,0.27753401270455896,4.0592573130458776e-05,4.0592573130458776e-05,4.463825591698778e-16,0.0,4.587303498717718
