loc12,loc23,tail,spread,cyclic,tau_align,ckm12,ckm23,ckm13,pmns12,pmns23,pmns13,score_ckm,score_pmns,score
0.34,0.34,0.03,1.15,0.35,0.35,0.09441379808510908,0.01598770985032063,0.013244824179716888,0.46821359602608187,0.3469738290340504,0.1866142809061453,0.1683433162442872,0.47142685584601307,0.6397701720903003
0.1,0.22,0.03,1.15,0.1,0.85,0.03065413937560429,0.017056890040332878,0.008664302902278596,0.4593733672362983,0.44249435985804864,0.08477549545479528,0.22645327348634142,0.4133567774508578,0.6398100509371992
0.1,0.46,0.0,1.15,0.1,0.85,0.03362162372604217,0.01316642126654,0.007994166718687128,0.4593733672362983,0.44249435985804864,0.08477549545479528,0.226706121726105,0.4133567774508578,0.6400628991769628
0.1,0.34,0.0,1.15,0.1,0.85,0.03235372300515317,0.01410060718616672,0.008101744015213104,0.4593733672362983,0.44249435985804864,0.08477549545479528,0.2271474138238932,0.4133567774508578,0.640504191274751
0.34,0.46,0.06,1.15,0.1,0.35,0.09040004148622431,0.022336207439719986,0.019013889763452696,0.4593733672362983,0.38419433831083505,0.08749104731618257,0.1717776408375084,0.46894124713668406,0.6407188879741925
0.34,0.46,0.03,1.15,0.1,0.35,0.09380307534777108,0.015603419436178812,0.0159204862084442,0.4593733672362983,0.38419433831083505,0.08749104731618257,0.1720139914244943,0.46894124713668406,0.6409552385611783
0.34,0.46,0.06,1.15,0.35,0.1,0.09040004148622431,0.022336207439719986,0.019013889763452696,0.46821359602608187,0.3336592442893522,0.1710876048536019,0.1717776408375084,0.46921476453816785,0.6409924053756763
0.1,0.22,0.0,1.15,0.1,0.85,0.03060998102285821,0.01530311538559997,0.008097225044487072,0.4593733672362983,0.44249435985804864,0.08477549545479528,0.2276841286360289,0.4133567774508578,0.6410409060868867
0.34,0.1,0.03,1.15,0.35,0.35,0.09248227152946964,0.014210422614783948,0.01093014071472461,0.46821359602608187,0.3469738290340504,0.1866142809061453,0.16973744657047105,0.47142685584601307,0.6411643024164841
0.34,0.46,0.03,1.15,0.35,0.1,0.09380307534777108,0.015603419436178812,0.0159204862084442,0.46821359602608187,0.3336592442893522,0.1710876048536019,0.1720139914244943,0.46921476453816785,0.6412287559626622
0.18,0.46,0.06,1.15,0.1,0.1,0.046813181960579806,0.027722775206052597,0.010734257861345606,0.4593733672362983,0.3602652847806682,0.14077826770113047,0.20169830069471323,0.439583080281903,0.6412813809766162
0.1,0.1,0.0,1.15,0.1,0.85,0.028375513141040514,0.01734771513044612,0.008165612529856757,0.4593733672362983,0.44249435985804864,0.08477549545479528,0.22794238425837016,0.4133567774508578,0.641299161709228
0.34,0.46,0.06,0.9,0.1,0.85,0.09040004148622431,0.022336207439719986,0.019013889763452696,0.46757649129629886,0.39514465074204214,0.2323259989468429,0.1717776408375084,0.4696048569085019,0.6413824977460103
0.18,0.34,0.06,1.15,0.1,0.1,0.045723747801351015,0.02827300013211218,0.01044057105067094,0.4593733672362983,0.3602652847806682,0.14077826770113047,0.20194382311720777,0.439583080281903,0.6415269033991108
0.34,0.1,0.06,1.15,0.35,0.35,0.08852474588384879,0.02163137207938871,0.014774167600891917,0.46821359602608187,0.3469738290340504,0.1866142809061453,0.17011804963765442,0.47142685584601307,0.6415449054836675
0.34,0.46,0.03,0.9,0.1,0.85,0.09380307534777108,0.015603419436178812,0.0159204862084442,0.46757649129629886,0.39514465074204214,0.2323259989468429,0.1720139914244943,0.4696048569085019,0.6416188483329962
0.34,0.46,0.06,1.15,0.35,0.35,0.09040004148622431,0.022336207439719986,0.019013889763452696,0.46821359602608187,0.3469738290340504,0.1866142809061453,0.1717776408375084,0.47142685584601307,0.6432044966835215
0.34,0.46,0.03,1.15,0.35,0.35,0.09380307534777108,0.015603419436178812,0.0159204862084442,0.46821359602608187,0.3469738290340504,0.1866142809061453,0.1720139914244943,0.47142685584601307,0.6434408472705073
0.18,0.22,0.06,1.15,0.1,0.1,0.044021179733952295,0.027325330904243644,0.010408171557630842,0.4593733672362983,0.3602652847806682,0.14077826770113047,0.20456166091943492,0.439583080281903,0.6441447412013379
0.1,0.1,0.03,1.15,0.1,0.85,0.02831076762418228,0.015144241932867768,0.008961016089017153,0.4593733672362983,0.44249435985804864,0.08477549545479528,0.23100600653196712,0.4133567774508578,0.644362783982825
0.34,0.1,0.0,1.15,0.35,0.6,0.09636396131881927,0.015835020517079065,0.007876227374177508,0.46821359602608187,0.36143657236382876,0.21365043199344136,0.16117724553827917,0.48400026360353077,0.6451775091418099
0.34,0.22,0.0,1.15,0.35,0.6,0.097747985151935,0.015187488819501173,0.008781855587106925,0.46821359602608187,0.36143657236382876,0.21365043199344136,0.16134638161567075,0.48400026360353077,0.6453466452192015
0.18,0.46,0.06,0.9,0.1,0.6,0.046813181960579806,0.027722775206052597,0.010734257861345606,0.46757649129629886,0.3388616938394139,0.15025777081984806,0.20169830069471323,0.4438195856841353,0.6455178863788485
0.18,0.34,0.06,0.9,0.1,0.6,0.045723747801351015,0.02827300013211218,0.01044057105067094,0.46757649129629886,0.3388616938394139,0.15025777081984806,0.20194382311720777,0.4438195856841353,0.6457634088013431
0.34,0.34,0.0,1.15,0.35,0.6,0.09794609193330403,0.01544301113014371,0.010348922081396556,0.46821359602608187,0.36143657236382876,0.21365043199344136,0.16245981901794884,0.48400026360353077,0.6464600826214796
0.18,0.22,0.06,0.9,0.1,0.6,0.044021179733952295,0.027325330904243644,0.010408171557630842,0.46757649129629886,0.3388616938394139,0.15025777081984806,0.20456166091943492,0.4438195856841353,0.6483812466035702
0.34,0.46,0.0,1.15,0.35,0.6,0.09713397369851194,0.016067934115462885,0.012960626705457673,0.46821359602608187,0.36143657236382876,0.21365043199344136,0.16525871889148286,0.48400026360353077,0.6492589824950137
0.18,0.1,0.06,1.15,0.1,0.1,0.041662130559123677,0.02480854914303787,0.010816706711233873,0.4593733672362983,0.3602652847806682,0.14077826770113047,0.20984602700907234,0.439583080281903,0.6494291072909754
0.18,0.46,0.03,1.15,0.1,0.1,0.04751348054391194,0.017545930723810017,0.009659928515283515,0.4593733672362983,0.3602652847806682,0.14077826770113047,0.21010051724756157,0.439583080281903,0.6496835975294646
0.18,0.34,0.03,1.15,0.1,0.1,0.04655044405097285,0.017691122761509873,0.00934615122061709,0.4593733672362983,0.3602652847806682,0.14077826770113047,0.2106045844081344,0.439583080281903,0.6501876646900374
0.1,0.46,0.06,1.15,0.1,0.1,0.03398731680752606,0.02961310702923454,0.009001936059222431,0.4593733672362983,0.3602652847806682,0.14077826770113047,0.21090151222246184,0.439583080281903,0.6504845925043649
0.34,0.22,0.06,1.15,0.35,0.6,0.09023719563130382,0.02350800125691051,0.015031249908413369,0.46821359602608187,0.36143657236382876,0.21365043199344136,0.16678605302019905,0.48400026360353077,0.6507863166237298
0.34,0.22,0.03,1.15,0.35,0.6,0.0940292697258568,0.015519369026140118,0.01152554477142997,0.46821359602608187,0.36143657236382876,0.21365043199344136,0.16747690601943305,0.48400026360353077,0.6514771696229638
0.34,0.34,0.06,1.15,0.35,0.6,0.09080927707467691,0.02364360608729466,0.01655313520056797,0.46821359602608187,0.36143657236382876,0.21365043199344136,0.1676002520385964,0.48400026360353077,0.6516005156421272
0.18,0.34,0.0,1.15,0.1,0.1,0.04728443041347729,0.014444757123211653,0.008508742389253721,0.4593733672362983,0.3602652847806682,0.14077826770113047,0.21227955485256478,0.439583080281903,0.6518626351344678
0.1,0.34,0.06,1.15,0.1,0.1,0.03253425109979451,0.029809681123614772,0.009140382601387498,0.4593733672362983,0.3602652847806682,0.14077826770113047,0.2122964503779782,0.439583080281903,0.6518795306598812
0.18,0.46,0.0,1.15,0.1,0.1,0.048121870309978214,0.01376810077139103,0.008765289368274714,0.4593733672362983,0.3602652847806682,0.14077826770113047,0.21237531828690548,0.439583080281903,0.6519583985688084
0.18,0.22,0.0,1.15,0.1,0.1,0.04584202481752017,0.015283294010539334,0.008250068487342343,0.4593733672362983,0.3602652847806682,0.14077826770113047,0.21262474965928285,0.439583080281903,0.6522078299411859
0.34,0.34,0.03,1.15,0.35,0.6,0.09441379808510908,0.01598770985032063,0.013244824179716888,0.46821359602608187,0.36143657236382876,0.21365043199344136,0.1683433162442872,0.48400026360353077,0.652343579847818
0.18,0.1,0.0,1.15,0.1,0.1,0.04374178513509282,0.016931829438658282,0.008068019422869863,0.4593733672362983,0.3602652847806682,0.14077826770113047,0.21289440484911876,0.439583080281903,0.6524774851310218
0.18,0.22,0.03,1.15,0.1,0.1,0.044978739227770695,0.016720984260071032,0.009183680936612149,0.4593733672362983,0.3602652847806682,0.14077826770113047,0.2129839574487704,0.439583080281903,0.6525670377306734
0.34,0.1,0.0,1.15,0.1,0.6,0.09636396131881927,0.015835020517079065,0.007876227374177508,0.4593733672362983,0.41574799221535164,0.03265268088025907,0.16117724553827917,0.492225959668091,0.6534032052063702
0.34,0.22,0.0,1.15,0.1,0.6,0.097747985151935,0.015187488819501173,0.008781855587106925,0.4593733672362983,0.41574799221535164,0.03265268088025907,0.16134638161567075,0.492225959668091,0.6535723412837617
0.18,0.1,0.06,0.9,0.1,0.6,0.041662130559123677,0.02480854914303787,0.010816706711233873,0.46757649129629886,0.3388616938394139,0.15025777081984806,0.20984602700907234,0.4438195856841353,0.6536656126932077
0.34,0.1,0.03,1.15,0.35,0.6,0.09248227152946964,0.014210422614783948,0.01093014071472461,0.46821359602608187,0.36143657236382876,0.21365043199344136,0.16973744657047105,0.48400026360353077,0.6537377101740018
0.18,0.46,0.03,0.9,0.1,0.6,0.04751348054391194,0.017545930723810017,0.009659928515283515,0.46757649129629886,0.3388616938394139,0.15025777081984806,0.21010051724756157,0.4438195856841353,0.6539201029316969
0.34,0.1,0.06,1.15,0.35,0.6,0.08852474588384879,0.02163137207938871,0.014774167600891917,0.46821359602608187,0.36143657236382876,0.21365043199344136,0.17011804963765442,0.48400026360353077,0.6541183132411852
0.18,0.34,0.03,0.9,0.1,0.6,0.04655044405097285,0.017691122761509873,0.00934615122061709,0.46757649129629886,0.3388616938394139,0.15025777081984806,0.2106045844081344,0.4438195856841353,0.6544241700922697
0.34,0.34,0.0,1.15,0.1,0.6,0.09794609193330403,0.01544301113014371,0.010348922081396556,0.4593733672362983,0.41574799221535164,0.03265268088025907,0.16245981901794884,0.492225959668091,0.6546857786860398
0.1,0.46,0.06,0.9,0.1,0.6,0.03398731680752606,0.02961310702923454,0.009001936059222431,0.46757649129629886,0.3388616938394139,0.15025777081984806,0.21090151222246184,0.4438195856841353,0.6547210979065972
0.1,0.22,0.06,1.15,0.1,0.1,0.030585066628576654,0.02855415864758961,0.009363619305326584,0.4593733672362983,0.3602652847806682,0.14077826770113047,0.21572439402916033,0.439583080281903,0.6553074743110634
0.26,0.34,0.06,1.15,0.1,0.35,0.06591400938624543,0.026035771259808587,0.012988933362266824,0.4593733672362983,0.38419433831083505,0.08749104731618257,0.1865391527162128,0.46894124713668406,0.6554803998528969
0.26,0.34,0.06,1.15,0.35,0.1,0.06591400938624543,0.026035771259808587,0.012988933362266824,0.46821359602608187,0.3336592442893522,0.1710876048536019,0.1865391527162128,0.46921476453816785,0.6557539172543807
0.34,0.46,0.06,1.15,0.35,0.6,0.09040004148622431,0.022336207439719986,0.019013889763452696,0.46821359602608187,0.36143657236382876,0.21365043199344136,0.1717776408375084,0.48400026360353077,0.6557779044410392
0.34,0.46,0.03,1.15,0.35,0.6,0.09380307534777108,0.015603419436178812,0.0159204862084442,0.46821359602608187,0.36143657236382876,0.21365043199344136,0.1720139914244943,0.48400026360353077,0.656014255028025
0.18,0.34,0.0,0.9,0.1,0.6,0.04728443041347729,0.014444757123211653,0.008508742389253721,0.46757649129629886,0.3388616938394139,0.15025777081984806,0.21227955485256478,0.4438195856841353,0.6560991405367
0.1,0.34,0.06,0.9,0.1,0.6,0.03253425109979451,0.029809681123614772,0.009140382601387498,0.46757649129629886,0.3388616938394139,0.15025777081984806,0.2122964503779782,0.4438195856841353,0.6561160360621136
0.26,0.34,0.06,0.9,0.1,0.85,0.06591400938624543,0.026035771259808587,0.012988933362266824,0.46757649129629886,0.39514465074204214,0.2323259989468429,0.1865391527162128,0.4696048569085019,0.6561440096247146
0.18,0.46,0.0,0.9,0.1,0.6,0.048121870309978214,0.01376810077139103,0.008765289368274714,0.46757649129629886,0.3388616938394139,0.15025777081984806,0.21237531828690548,0.4438195856841353,0.6561949039710409
0.18,0.22,0.0,0.9,0.1,0.6,0.04584202481752017,0.015283294010539334,0.008250068487342343,0.46757649129629886,0.3388616938394139,0.15025777081984806,0.21262474965928285,0.4438195856841353,0.6564443353434182
0.26,0.22,0.06,1.15,0.1,0.35,0.06471087879874043,0.025503631995428044,0.01236188825102702,0.4593733672362983,0.38419433831083505,0.08749104731618257,0.18764737745685856,0.46894124713668406,0.6565886245935426
0.18,0.1,0.03,1.15,0.1,0.1,0.042750341006439305,0.014954578814868698,0.009331102902656362,0.4593733672362983,0.3602652847806682,0.14077826770113047,0.2171261830813484,0.439583080281903,0.6567092633632514
0.18,0.1,0.0,0.9,0.1,0.6,0.04374178513509282,0.016931829438658282,0.008068019422869863,0.46757649129629886,0.3388616938394139,0.15025777081984806,0.21289440484911876,0.4438195856841353,0.6567139905332541
0.18,0.22,0.03,0.9,0.1,0.6,0.044978739227770695,0.016720984260071032,0.009183680936612149,0.46757649129629886,0.3388616938394139,0.15025777081984806,0.2129839574487704,0.4438195856841353,0.6568035431329058
0.26,0.22,0.06,1.15,0.35,0.1,0.06471087879874043,0.025503631995428044,0.01236188825102702,0.46821359602608187,0.3336592442893522,0.1710876048536019,0.18764737745685856,0.46921476453816785,0.6568621419950265
0.26,0.46,0.06,1.15,0.1,0.35,0.06633630400669113,0.025060993843946142,0.014197175689775354,0.4593733672362983,0.38419433831083505,0.08749104731618257,0.1882998778391381,0.46894124713668406,0.6572411249758221
0.26,0.22,0.06,0.9,0.1,0.85,0.06471087879874043,0.025503631995428044,0.01236188825102702,0.46757649129629886,0.39514465074204214,0.2323259989468429,0.18764737745685856,0.4696048569085019,0.6572522343653604
0.34,0.46,0.0,1.15,0.1,0.6,0.09713397369851194,0.016067934115462885,0.012960626705457673,0.4593733672362983,0.41574799221535164,0.03265268088025907,0.16525871889148286,0.492225959668091,0.6574846785595738
0.26,0.46,0.06,1.15,0.35,0.1,0.06633630400669113,0.025060993843946142,0.014197175689775354,0.46821359602608187,0.3336592442893522,0.1710876048536019,0.1882998778391381,0.46921476453816785,0.657514642377306
0.26,0.46,0.06,0.9,0.1,0.85,0.06633630400669113,0.025060993843946142,0.014197175689775354,0.46757649129629886,0.39514465074204214,0.2323259989468429,0.1882998778391381,0.4696048569085019,0.65790473474764
0.26,0.34,0.06,1.15,0.35,0.35,0.06591400938624543,0.026035771259808587,0.012988933362266824,0.46821359602608187,0.3469738290340504,0.1866142809061453,0.1865391527162128,0.47142685584601307,0.6579660085622259
0.26,0.22,0.0,1.15,0.1,0.35,0.06918421795626344,0.015258926093410454,0.008488605842507898,0.4593733672362983,0.38419433831083505,0.08749104731618257,0.18954546179283405,0.46894124713668406,0.6584867089295181
0.26,0.1,0.0,1.15,0.1,0.35,0.06740115690543524,0.016420182781036175,0.0079764543816941,0.4593733672362983,0.38419433831083505,0.08749104731618257,0.1896551146952227,0.46894124713668406,0.6585963618319067
0.26,0.34,0.0,1.15,0.1,0.35,0.07006507855853998,0.01490844117589225,0.00924784801346166,0.4593733672362983,0.38419433831083505,0.08749104731618257,0.18977432827902943,0.46894124713668406,0.6587155754157135
0.26,0.22,0.0,1.15,0.35,0.1,0.06918421795626344,0.015258926093410454,0.008488605842507898,0.46821359602608187,0.3336592442893522,0.1710876048536019,0.18954546179283405,0.46921476453816785,0.658760226331002
0.26,0.1,0.0,1.15,0.35,0.1,0.06740115690543524,0.016420182781036175,0.0079764543816941,0.46821359602608187,0.3336592442893522,0.1710876048536019,0.1896551146952227,0.46921476453816785,0.6588698792333906
0.26,0.34,0.0,1.15,0.35,0.1,0.07006507855853998,0.01490844117589225,0.00924784801346166,0.46821359602608187,0.3336592442893522,0.1710876048536019,0.18977432827902943,0.46921476453816785,0.6589890928171973
0.34,0.22,0.06,1.15,0.1,0.6,0.09023719563130382,0.02350800125691051,0.015031249908413369,0.4593733672362983,0.41574799221535164,0.03265268088025907,0.16678605302019905,0.492225959668091,0.6590120126882901
0.26,0.22,0.06,1.15,0.35,0.35,0.06471087879874043,0.025503631995428044,0.01236188825102702,0.46821359602608187,0.3469738290340504,0.1866142809061453,0.18764737745685856,0.47142685584601307,0.6590742333028716
0.26,0.22,0.0,0.9,0.1,0.85,0.06918421795626344,0.015258926093410454,0.008488605842507898,0.46757649129629886,0.39514465074204214,0.2323259989468429,0.18954546179283405,0.4696048569085019,0.6591503187013359
0.26,0.1,0.0,0.9,0.1,0.85,0.06740115690543524,0.016420182781036175,0.0079764543816941,0.46757649129629886,0.39514465074204214,0.2323259989468429,0.1896551146952227,0.4696048569085019,0.6592599716037246
0.26,0.34,0.0,0.9,0.1,0.85,0.07006507855853998,0.01490844117589225,0.00924784801346166,0.46757649129629886,0.39514465074204214,0.2323259989468429,0.18977432827902943,0.4696048569085019,0.6593791851875314
0.1,0.22,0.06,0.9,0.1,0.6,0.030585066628576654,0.02855415864758961,0.009363619305326584,0.46757649129629886,0.3388616938394139,0.15025777081984806,0.21572439402916033,0.4438195856841353,0.6595439797132956
0.34,0.22,0.03,1.15,0.1,0.6,0.0940292697258568,0.015519369026140118,0.01152554477142997,0.4593733672362983,0.41574799221535164,0.03265268088025907,0.16747690601943305,0.492225959668091,0.6597028656875241
0.26,0.46,0.06,1.15,0.35,0.35,0.06633630400669113,0.025060993843946142,0.014197175689775354,0.46821359602608187,0.3469738290340504,0.1866142809061453,0.1882998778391381,0.47142685584601307,0.6597267336851511
0.34,0.34,0.06,1.15,0.1,0.6,0.09080927707467691,0.02364360608729466,0.01655313520056797,0.4593733672362983,0.41574799221535164,0.03265268088025907,0.1676002520385964,0.492225959668091,0.6598262117066874
0.26,0.46,0.0,1.15,0.1,0.35,0.07015479826436358,0.014741842696771774,0.01041740877944059,0.4593733672362983,0.38419433831083505,0.08749104731618257,0.19102076781830524,0.46894124713668406,0.6599620149549893
0.26,0.46,0.0,1.15,0.35,0.1,0.07015479826436358,0.014741842696771774,0.01041740877944059,0.46821359602608187,0.3336592442893522,0.1710876048536019,0.19102076781830524,0.46921476453816785,0.660235532356473
0.26,0.34,0.03,1.15,0.1,0.35,0.06802811869612221,0.016799184466166277,0.010930567524533022,0.4593733672362983,0.38419433831083505,0.08749104731618257,0.19160326436224454,0.46894124713668406,0.6605445114989286
0.34,0.34,0.03,1.15,0.1,0.6,0.09441379808510908,0.01598770985032063,0.013244824179716888,0.4593733672362983,0.41574799221535164,0.03265268088025907,0.1683433162442872,0.492225959668091,0.6605692759123782
0.26,0.46,0.0,0.9,0.1,0.85,0.07015479826436358,0.014741842696771774,0.01041740877944059,0.46757649129629886,0.39514465074204214,0.2323259989468429,0.19102076781830524,0.4696048569085019,0.6606256247268072
0.26,0.34,0.03,1.15,0.35,0.1,0.06802811869612221,0.016799184466166277,0.010930567524533022,0.46821359602608187,0.3336592442893522,0.1710876048536019,0.19160326436224454,0.46921476453816785,0.6608180289004124
