cp_e,cp_nu,cp_rel,beta_e,beta_nu,beta_rel,phase_e,phase_nu,phase_rel,theta12,theta23,theta13,J,absJ,raw_unitarity,raw_leakage,gap_e,gap_nu,s1,s2,s3,L12,L23,L13,LJ,Lleak,Lunit,Lsign,Lgap,loss,P_overlap,P_misalignment
0.1,0.145,0.0449999999999999,0.0049999999999999,0.0,-0.0049999999999999,0.01,0.07,0.06,33.41778847120383,48.91948137577892,8.485024242630397,-0.0310051349648803,0.0310051349648803,0.9526717831365134,0.197630401898659,1.0904309218585797,1.0810593149391947,0.9953725237546872,0.9427179189167914,0.2321532995796929,0.000342605563516,0.0349736437932835,0.1155340694486035,0.1099729375670663,6.917064066453066,14.2900767470477,0.0,0.0921043630858273,21.560068432959064,0.64445956339944,0.35554043660056
0.1,0.145,0.0449999999999999,0.0049999999999999,0.0,-0.0049999999999999,0.02,0.08,0.06,33.4177884712044,48.91948137577909,8.48502424263136,-0.0310051349648845,0.0310051349648845,0.9526717831365134,0.197630401898659,1.0904309218585793,1.0810593149391945,0.9953725237546868,0.942717918916791,0.2321532995796928,0.0003426055634982,0.034973643793241,0.1155340694459855,0.1099729375661497,6.917064066453068,14.2900767470477,0.0,0.0921043630858273,21.56006843295547,0.6444595633994396,0.3555404366005604
0.1,0.145,0.0449999999999999,0.0049999999999999,0.0,-0.0049999999999999,-0.0199999999999999,0.05,0.07,33.417788471203615,48.91948137577911,8.485024242631011,-0.031005134964883,0.031005134964883,0.9526717831365132,0.1976304018986591,1.0904309218585804,1.0810593149391947,0.995372523754687,0.9427179189167918,0.2321532995796926,0.0003426055635226,0.0349736437932374,0.1155340694469322,0.1099729375664757,6.91706406645307,14.2900767470477,0.0,0.0921043630858273,21.560068432956765,0.6444595633994401,0.3555404366005599
0.1,0.145,0.0449999999999999,0.0049999999999999,0.0,-0.0049999999999999,-0.0099999999999999,0.07,0.08,33.4177884712039,48.91948137577899,8.48502424263136,-0.0310051349648846,0.0310051349648846,0.9526717831365134,0.1976304018986591,1.0904309218585817,1.0810593149391947,0.9953725237546868,0.9427179189167912,0.2321532995796927,0.0003426055635138,0.0349736437932658,0.1155340694459855,0.109972937566116,6.917064066453071,14.2900767470477,0.0,0.0921043630858272,21.56006843295548,0.6444595633994396,0.3555404366005604
0.1,0.145,0.0449999999999999,0.0049999999999999,0.0,-0.0049999999999999,0.0,0.07,0.07,33.41778847120424,48.91948137577894,8.485024242630887,-0.0310051349648836,0.0310051349648836,0.9526717831365136,0.1976304018986591,1.0904309218585806,1.0810593149391947,0.9953725237546872,0.9427179189167908,0.2321532995796927,0.0003426055635033,0.0349736437932782,0.1155340694472704,0.1099729375663438,6.917064066453069,14.290076747047705,0.0,0.0921043630858273,21.560068432956992,0.6444595633994396,0.3555404366005604
0.1,0.145,0.0449999999999999,0.0049999999999999,0.0,-0.0049999999999999,-0.03,0.02,0.05,33.41778847120518,48.91948137577997,8.485024242632122,-0.0310051349648885,0.0310051349648885,0.9526717831365136,0.1976304018986592,1.0904309218585813,1.0810593149391954,0.9953725237546868,0.9427179189167898,0.2321532995796927,0.0003426055634743,0.0349736437930231,0.1155340694439133,0.1099729375652477,6.917064066453072,14.290076747047705,0.0,0.0921043630858272,21.560068432952264,0.6444595633994387,0.3555404366005613
0.1,0.145,0.0449999999999999,0.0049999999999999,0.0,-0.0049999999999999,-0.0199999999999999,0.07,0.09,33.41778847120427,48.91948137577904,8.485024242630839,-0.0310051349648833,0.0310051349648833,0.9526717831365138,0.1976304018986593,1.0904309218585804,1.0810593149391947,0.9953725237546868,0.9427179189167912,0.2321532995796923,0.0003426055635024,0.0349736437932551,0.1155340694474008,0.1099729375664144,6.917064066453077,14.290076747047706,0.0,0.0921043630858273,21.560068432957184,0.6444595633994396,0.3555404366005604
0.1,0.145,0.0449999999999999,0.0049999999999999,0.0,-0.0049999999999999,-0.03,0.05,0.08,33.41778847120333,48.919481375779085,8.485024242631834,-0.0310051349648855,0.0310051349648855,0.9526717831365138,0.1976304018986595,1.0904309218585813,1.0810593149391947,0.9953725237546868,0.9427179189167916,0.2321532995796918,0.0003426055635313,0.0349736437932427,0.1155340694446958,0.1099729375659135,6.917064066453083,14.290076747047706,0.0,0.0921043630858272,21.560068432954,0.6444595633994398,0.3555404366005602
0.1,0.145,0.0449999999999999,0.0049999999999999,0.0,-0.0049999999999999,-0.03,0.06,0.09,33.41778847120477,48.91948137577951,8.485024242632004,-0.0310051349648876,0.0310051349648876,0.952671783136514,0.1976304018986595,1.0904309218585813,1.081059314939195,0.9953725237546868,0.9427179189167904,0.2321532995796919,0.0003426055634868,0.0349736437931382,0.1155340694442321,0.1099729375654625,6.917064066453084,14.290076747047708,0.0,0.0921043630858272,21.56006843295294,0.644459563399439,0.355540436600561
0.1,0.145,0.0449999999999999,0.0049999999999999,0.0,-0.0049999999999999,0.02,0.07,0.05,33.41778847120379,48.91948137577913,8.485024242631004,-0.0310051349648827,0.0310051349648827,0.952671783136514,0.1976304018986598,1.0904309218585793,1.0810593149391947,0.995372523754687,0.9427179189167914,0.2321532995796912,0.0003426055635171,0.0349736437932321,0.1155340694469516,0.1099729375665409,6.917064066453093,14.290076747047712,0.0,0.0921043630858273,21.56006843295687,0.6444595633994396,0.3555404366005604
