winding,asym,noise,theta12,theta23,theta13,J,absJ,unitarity_defect,gap34,loss
-8,-0.03,0.001,1.046312353811776e-14,6.346276593259911e-15,7.139692345418582e-15,2.7369110631344083e-48,2.7369110631344083e-48,1.2654329597497005e-15,1.1827588710891148,3610.6688999999988
-8,-0.03,0.003,1.1689010295686222e-14,2.0942933047099283e-14,1.4682837992431975e-14,0.0,0.0,9.478896221469758e-16,1.184218236512582,3610.668899999997
-8,-0.020000000000000004,0.0,9.661919531218052e-15,1.415861821026893e-14,8.641883545974586e-15,-6.158049892052419e-48,6.158049892052419e-48,3.014551587504386e-16,1.1821650536412582,3610.6688999999983
-8,-0.020000000000000004,0.0001,9.373141032356269e-15,3.2961530495802976e-15,7.029855774267196e-15,-4.1053665947016125e-48,4.1053665947016125e-48,4.996066444266242e-16,1.1820798888172206,3610.6688999999997
-8,-0.020000000000000004,0.0003,4.686240107801578e-15,5.5990397701328225e-15,4.476524577450788e-15,0.0,0.0,7.075992061189442e-16,1.1821735930108315,3610.6688999999988
-8,-0.020000000000000004,0.001,1.342186012522081e-14,1.2472263449106461e-14,1.3132294416144173e-14,0.0,0.0,6.34047182526721e-16,1.1816440583779628,3610.668899999998
-8,-0.020000000000000004,0.003,8.451919816529802e-15,9.635979101709287e-15,2.0246646758346964e-14,-1.7105694144590052e-48,1.7105694144590052e-48,6.632508747145665e-16,1.1813325208957834,3610.6688999999983
-8,-0.010000000000000009,0.0,1.2219800920759848e-14,6.603478138328817e-15,8.399070805744614e-15,2.7369110631344083e-48,2.7369110631344083e-48,3.08196378369305e-16,1.1804590879530155,3610.6688999999983
-8,-0.010000000000000009,0.0001,1.6401118654728246e-14,1.1376608823315487e-14,1.993630704055906e-14,-5.473822126268817e-48,5.473822126268817e-48,9.806704100813106e-16,1.1803657935843845,3610.6688999999974
-8,-0.010000000000000009,0.0003,1.0685573911002267e-14,2.38637252511603e-15,2.1601089085832663e-15,-1.3684555315672042e-48,1.3684555315672042e-48,9.998094854712553e-16,1.1802259431153277,3610.668899999999
-8,-0.010000000000000009,0.001,8.447211347293077e-15,1.3319885995311762e-14,1.5416494499111473e-14,-4.1053665947016125e-48,4.1053665947016125e-48,1.1067831136302385e-15,1.180772146804417,3610.6688999999983
-8,-0.010000000000000009,0.003,6.714816910801645e-15,1.3343776172232416e-14,5.9322198301840965e-15,1.3684555315672042e-48,1.3684555315672042e-48,7.848596054661205e-16,1.1798062205089461,3610.6688999999983
-8,0.0,0.0,1.5731023516020236e-14,6.7640034779335706e-15,7.116371787001611e-15,0.0,0.0,4.533181546638278e-16,1.1772209291938167,3610.6688999999983
-8,0.0,0.0001,9.647796231105276e-15,1.3681120576913997e-14,8.076163794637824e-15,2.0526832973508063e-48,2.0526832973508063e-48,3.8882747921272836e-16,1.1773186271479401,3610.6688999999983
-8,0.0,0.0003,1.1558222029166133e-14,4.832423463741053e-15,1.27760122007264e-14,2.0526832973508063e-48,2.0526832973508063e-48,4.847638041044453e-16,1.1771059259694736,3610.6688999999983
-8,0.0,0.001,1.169772766494854e-14,6.438973504323612e-15,1.7204510261904267e-14,4.1053665947016125e-48,4.1053665947016125e-48,1.538876200220581e-15,1.1772381464125314,3610.668899999998
-8,0.0,0.003,1.4988668839274347e-14,2.801824258582698e-15,4.825758685927751e-15,-5.473822126268817e-48,5.473822126268817e-48,8.96877423949145e-16,1.1763463414455941,3610.668899999999
-8,0.009999999999999995,0.0,9.975874897206377e-15,4.5893029937421085e-15,1.5749592577282803e-14,-6.842277657836021e-49,6.842277657836021e-49,2.9685701323790355e-16,1.1723526072142554,3610.6688999999983
-8,0.009999999999999995,0.0001,2.81008130295432e-14,1.038814543346142e-14,1.854116225162822e-14,0.0,0.0,4.975286253720158e-16,1.172420033959121,3610.6688999999965
-8,0.009999999999999995,0.0003,2.6297738427126698e-14,3.2467319762833598e-15,6.493337054250899e-15,0.0,0.0,4.44326266743523e-16,1.1723431946403857,3610.668899999998
-8,0.009999999999999995,0.001,1.9961086237215704e-14,4.608653842131976e-15,1.1499052961461409e-14,2.7369110631344083e-48,2.7369110631344083e-48,5.389999905569904e-16,1.1722559930836385,3610.668899999998
-8,0.009999999999999995,0.003,1.1727002086375351e-14,6.3284779486830056e-15,1.9569177887864616e-15,2.7369110631344083e-48,2.7369110631344083e-48,7.165773138012755e-17,1.1747422817417992,3610.6688999999983
-8,0.01999999999999999,0.0,8.136968451198118e-15,1.5410108549061926e-14,1.7758958665445683e-14,-2.7369110631344083e-48,2.7369110631344083e-48,5.10596335791609e-16,1.1659379496017175,3610.668899999998
-8,0.01999999999999999,0.0001,1.5391592439393475e-14,1.7772541639001636e-14,1.4734025821308867e-14,0.0,0.0,1.0566752934699878e-15,1.1658978759493557,3610.668899999997
-8,0.01999999999999999,0.0003,2.329553670116682e-15,1.400105022969101e-15,1.3177945578220129e-14,1.7105694144590052e-49,1.7105694144590052e-49,1.60267746591581e-15,1.1658744971860708,3610.6689
-8,0.01999999999999999,0.001,1.073062492946342e-14,1.8471460442512877e-15,9.380253859421609e-15,-2.7369110631344083e-48,2.7369110631344083e-48,1.761163576146586e-16,1.1655372271602444,3610.668899999999
-8,0.01999999999999999,0.003,1.417493347489866e-14,9.598163063989434e-15,1.3808644324287042e-14,0.0,0.0,1.0178886119882937e-15,1.1662353832687913,3610.6688999999983
-8,0.03,0.0,1.1154681681145773e-14,1.0440774216968766e-14,2.0552463692853463e-14,8.210733189403225e-48,8.210733189403225e-48,4.641725798949557e-16,1.1582051897745722,3610.668899999998
-8,0.03,0.0001,1.2904494625490632e-14,1.5052117030435112e-14,1.0246445153322952e-14,-5.473822126268817e-48,5.473822126268817e-48,8.897738566002086e-16,1.1582559060341817,3610.668899999998
-8,0.03,0.0003,1.1474995862265227e-14,1.0947254586162062e-15,1.3979346785111937e-14,6.842277657836021e-49,6.842277657836021e-49,8.064186117056676e-16,1.1582276959946403,3610.668899999999
-8,0.03,0.001,1.814986346606477e-14,1.967464677628589e-15,1.0444415234871377e-14,-1.0947644252537633e-47,1.0947644252537633e-47,6.582294512551334e-16,1.1575862981401326,3610.6688999999988
-8,0.03,0.003,2.649426597611957e-14,1.7303369479065144e-15,3.746855026854833e-15,-5.473822126268817e-48,5.473822126268817e-48,8.883896524641178e-16,1.1587231357715242,3610.668899999998
-8,0.04000000000000001,0.0,1.2082063545440786e-14,1.7440750368712776e-14,2.0015736247566637e-14,5.473822126268817e-48,5.473822126268817e-48,5.666058441042638e-16,1.1494404356128516,3610.6688999999974
-8,0.04000000000000001,0.0001,1.638060203515769e-14,4.905593303232944e-15,2.4384549547691344e-14,2.7369110631344083e-48,2.7369110631344083e-48,4.893453709167621e-16,1.1494525481288163,3610.668899999998
-8,0.04000000000000001,0.0003,7.41787666766455e-15,4.930946948300364e-15,9.952125886564517e-15,2.7369110631344083e-48,2.7369110631344083e-48,1.870589770347533e-15,1.1493589985182038,3610.6688999999988
-8,0.04000000000000001,0.001,1.9616239405805696e-14,2.650864389099925e-15,2.0727773262588345e-15,-2.7369110631344083e-48,2.7369110631344083e-48,4.442513602873174e-16,1.1494493143988698,3610.6688999999988
-8,0.04000000000000001,0.003,4.7754608379509176e-15,9.887075771668268e-15,5.791096895844783e-15,-1.7105694144590052e-49,1.7105694144590052e-49,1.1814122142979943e-15,1.1486582804233176,3610.6688999999988
-8,0.04999999999999999,0.0,2.5840441258634545e-14,1.5300782826511696e-14,1.2044317990363097e-14,-1.3684555315672042e-48,1.3684555315672042e-48,4.787423272627581e-16,1.1399147994901175,3610.668899999997
-8,0.04999999999999999,0.0001,7.023589362709499e-15,1.0625950775147786e-14,1.8066081168269425e-14,-2.7369110631344083e-48,2.7369110631344083e-48,5.820491168593273e-16,1.1398542575691935,3610.6688999999983
-8,0.04999999999999999,0.0003,4.163134190079082e-15,1.2145763722981487e-14,2.1785811044593576e-14,6.842277657836021e-48,6.842277657836021e-48,7.558330013363191e-16,1.1399311033851065,3610.668899999998
-8,0.04999999999999999,0.001,5.163560851000415e-16,1.1920620381943889e-14,4.760567882373533e-15,9.683770569430814e-50,9.683770569430814e-50,1.1123904113123788e-15,1.1395774062901272,3610.6688999999988
-8,0.04999999999999999,0.003,1.0647957553321028e-14,1.2160724680568541e-14,1.2481830185700152e-14,-2.7369110631344083e-48,2.7369110631344083e-48,7.447980314607256e-16,1.141125087310191,3610.6688999999983
-8,0.06,0.0,6.591101849718822e-15,1.2006325928411704e-14,1.5483188040659495e-14,2.7369110631344083e-48,2.7369110631344083e-48,6.266556426061085e-16,1.1298509134798191,3610.6688999999983
-8,0.06,0.0001,1.8733548664043014e-14,4.1517939355378316e-15,1.0746210869162035e-14,0.0,0.0,6.4001629051449e-17,1.1298009231466701,3610.668899999998
-8,0.06,0.0003,1.6358008469334125e-14,1.0091062404150957e-14,9.574316748605355e-15,-5.473822126268817e-48,5.473822126268817e-48,1.0080682001566634e-15,1.130015932576753,3610.6688999999983
-8,0.06,0.001,8.786863949963336e-15,4.910955812814694e-15,2.1334677516625353e-14,-5.473822126268817e-48,5.473822126268817e-48,4.482506331917335e-16,1.1300676469891606,3610.6688999999983
-8,0.06,0.003,8.764558265938114e-15,5.6496317775653906e-15,1.9834075808966563e-14,-8.368938569110146e-48,8.368938569110146e-48,1.2488501771840002e-15,1.1296588310766644,3610.6688999999983
-8,0.07,0.0,4.102949734029681e-15,1.0321100418712784e-14,1.101175834315027e-14,-7.304469790019814e-49,7.304469790019814e-49,9.703239378040836e-16,1.1194188715127016,3610.6688999999988
-8,0.07,0.0001,1.6932618744777653e-14,1.5367904196661317e-14,1.3374123746931448e-14,0.0,0.0,8.142097577503486e-16,1.1194161195173007,3610.668899999998
-8,0.07,0.0003,1.0559753645627134e-14,1.0017790623225863e-14,2.4876072948963707e-14,1.0947644252537633e-47,1.0947644252537633e-47,1.1333725885746968e-15,1.119243572038266,3610.6688999999983
-8,0.07,0.001,1.0672811488263159e-14,7.654841987735382e-15,1.7468832679461097e-14,2.7369110631344083e-48,2.7369110631344083e-48,4.3675130864723564e-16,1.1191908227176661,3610.668899999998
-8,0.07,0.003,6.264152966386145e-15,1.4961202277588775e-14,8.829072350255234e-15,2.7369110631344083e-48,2.7369110631344083e-48,1.005771080345872e-15,1.1199836417176807,3610.6688999999983
-8,0.07999999999999999,0.0,8.255009185390774e-15,1.5909530522137672e-14,9.211683072329922e-15,1.3684555315672042e-48,1.3684555315672042e-48,4.172577943820895e-16,1.1087449874606035,3610.6688999999983
-8,0.07999999999999999,0.0001,4.598750130101642e-15,1.1883039237190171e-14,1.6478359497289273e-14,-7.57683835302934e-49,7.57683835302934e-49,4.924449937887824e-16,1.1087726025774844,3610.6688999999983
-8,0.07999999999999999,0.0003,9.761223546998005e-15,1.0810204118806745e-15,5.98023306995803e-15,2.7369110631344083e-48,2.7369110631344083e-48,4.580230670802544e-16,1.1086921497924414,3610.6688999999997
-8,0.07999999999999999,0.001,1.0337693486179212e-14,3.740945450320859e-15,7.442689953654636e-15,-6.842277657836021e-49,6.842277657836021e-49,9.2869626014317e-16,1.108408176529331,3610.6688999999988
-8,0.07999999999999999,0.003,7.357655117947473e-15,5.097578917890952e-15,2.555419247662096e-15,-1.3684555315672042e-48,1.3684555315672042e-48,1.0906155114801151e-16,1.1083024349880033,3610.6688999999988
-8,0.09,0.0,1.4414548272837017e-14,6.597787477293229e-15,6.79084556342565e-15,-5.473822126268817e-48,5.473822126268817e-48,4.941932551958917e-16,1.0979233602174228,3610.6688999999983
-8,0.09,0.0001,1.0103555136506846e-14,1.2117321225160188e-14,2.4858235414191166e-14,1.0947644252537633e-47,1.0947644252537633e-47,4.5623755207351e-16,1.0979561947313958,3610.668899999998
-8,0.09,0.0003,1.0701293978372097e-14,6.1706588580592114e-15,2.545043235099588e-15,0.0,0.0,8.89728657022663e-16,1.0981392073874963,3610.6688999999983
-8,0.09,0.001,4.69295291384842e-15,2.5097009851986953e-14,1.4288934409148067e-14,1.3684555315672042e-48,1.3684555315672042e-48,9.473520993283446e-16,1.098758926101457,3610.668899999997
-8,0.09,0.003,6.914100266325914e-15,7.446633933372421e-16,1.8917977114951638e-14,1.3684555315672042e-48,1.3684555315672042e-48,2.295806148076521e-16,1.0967716174563011,3610.668899999999
-8,0.1,0.0,1.1198779151384566e-14,8.465233883192552e-15,1.5418127596990434e-14,6.158049892052419e-48,6.158049892052419e-48,1.2666592074165252e-15,1.0870265539529829,3610.6688999999983
-8,0.1,0.0001,2.8699101973665454e-14,1.01020203117669e-15,6.801278253196361e-15,0.0,0.0,8.891242923962793e-16,1.0869152207408856,3610.668899999998
-8,0.1,0.0003,2.5849779212851448e-15,3.5782051266862615e-15,1.75980151617969e-14,-2.1382117680737565e-48,2.1382117680737565e-48,7.124925715493644e-16,1.087095757229262,3610.6688999999988
-8,0.1,0.001,1.4602286315484952e-14,1.798625211635061e-14,2.5184894185499587e-14,2.4632199568209675e-47,2.4632199568209675e-47,1.0132670241633565e-15,1.087095700109584,3610.6688999999965
-8,0.1,0.003,1.5887851661510928e-14,4.275537963235303e-15,8.179322771958278e-15,2.7369110631344083e-48,2.7369110631344083e-48,6.434940028241508e-16,1.087182826634151,3610.6688999999983
-6,-0.1,0.0,3.73255071154566e-15,8.202638873748789e-15,1.624547373741266e-14,5.1317082433770156e-48,5.1317082433770156e-48,1.6077153661776069e-15,3.0426526836490146,3610.6688999999983
-6,-0.1,0.0001,1.4512897093673381e-15,1.3298466304772597e-14,1.015581726878233e-14,-5.986992950606518e-49,5.986992950606518e-49,1.2976729985633298e-15,3.0422795488123766,3610.6688999999988
-6,-0.1,0.0003,1.5358481778144724e-14,1.4657816461025771e-15,1.1930680482459993e-14,-6.842277657836021e-49,6.842277657836021e-49,5.000332088581483e-16,3.0421981313436275,3610.668899999999
-6,-0.1,0.001,1.2600050619679888e-14,6.950195081963172e-15,1.139105717776323e-14,5.473822126268817e-48,5.473822126268817e-48,1.0006050771265856e-15,3.0485475776972386,3610.6688999999983
-6,-0.1,0.003,1.8896422207770495e-14,4.1156270111724744e-15,5.671543336520709e-15,-5.473822126268817e-48,5.473822126268817e-48,9.961020773085125e-16,3.0569486014862206,3610.668899999998
-6,-0.09000000000000001,0.0,1.8485947734791365e-14,8.977276267738387e-16,3.586117530587884e-15,-5.473822126268817e-48,5.473822126268817e-48,6.662378352025202e-16,3.0424107997907193,3610.6688999999988
-6,-0.09000000000000001,0.0001,2.1857324621247675e-14,3.1467546520651862e-15,1.0437344624161928e-14,1.0947644252537633e-47,1.0947644252537633e-47,5.260160572008938e-16,3.0424240870466956,3610.6688999999988
-6,-0.09000000000000001,0.0003,7.66460476824656e-15,1.576761863191699e-14,1.0870040475480383e-14,-1.3684555315672042e-48,1.3684555315672042e-48,8.908606628907101e-16,3.042074026992459,3610.6688999999983
-6,-0.09000000000000001,0.001,1.2134021273997596e-14,1.3510231483372374e-14,2.700648929128266e-14,8.210733189403225e-48,8.210733189403225e-48,6.149576745832746e-16,3.045451253866225,3610.6688999999974
-6,-0.09000000000000001,0.003,2.984446535016832e-14,1.0571411780540762e-14,2.44232738319055e-14,1.0947644252537633e-47,1.0947644252537633e-47,6.45934551692009e-16,3.029230750039111,3610.6688999999965
-6,-0.08,0.0,1.5863729137758564e-14,7.751503044251571e-15,1.145793076545284e-14,8.552847072295026e-49,8.552847072295026e-49,5.300326233762211e-16,3.041966809647862,3610.6688999999983
-6,-0.08,0.0001,2.896967802485624e-14,2.94881310654305e-16,1.5914417418124296e-15,-1.0947644252537633e-47,1.0947644252537633e-47,6.003480496953339e-18,3.0421483695507123,3610.668899999998
-6,-0.08,0.0003,7.702104880706224e-15,1.2664351493228156e-15,7.315300636634848e-15,-3.4211388289180104e-49,3.4211388289180104e-49,1.4457717142529407e-15,3.041732058240838,3610.6688999999997
-6,-0.08,0.001,2.2508031047121124e-15,4.3563662106710076e-15,2.2705788779664595e-14,-6.50016377494422e-48,6.50016377494422e-48,8.242247008601328e-16,3.0442074735450206,3610.6688999999988
-6,-0.08,0.003,1.0135596366379236e-14,9.774072517718232e-15,1.6287725563495438e-14,0.0,0.0,1.8069182275739578e-15,3.0406834939006973,3610.6688999999983
-6,-0.07,0.0,1.1771553254278757e-14,4.0044220628544436e-15,3.79879317699192e-15,-8.210733189403225e-48,8.210733189403225e-48,4.97901276645971e-16,3.0413034133946355,3610.6688999999983
-6,-0.07,0.0001,2.8293057545191907e-15,6.861102303995073e-15,3.163165767938973e-15,3.4211388289180104e-49,3.4211388289180104e-49,9.125941387987514e-16,3.0410666093207657,3610.668899999999
-6,-0.07,0.0003,8.780547817726486e-15,9.301772385977089e-15,7.529406684200219e-15,-1.3684555315672042e-48,1.3684555315672042e-48,7.242574154908711e-16,3.0405153723735343,3610.6688999999988
-6,-0.07,0.001,2.7134237872780267e-15,1.7610966919260095e-14,4.38919284418801e-15,1.7105694144590052e-49,1.7105694144590052e-49,2.079199829687374e-15,3.04360319117909,3610.6688999999988
-6,-0.07,0.003,1.4394012730927484e-14,3.651888976991091e-15,2.078719761395784e-15,0.0,0.0,4.559200533636105e-16,3.0510873755129433,3610.6688999999983
-6,-0.060000000000000005,0.0,1.7250648641356875e-14,1.0115262935904537e-14,1.5853186876609028e-14,0.0,0.0,7.159947606812379e-16,3.0403998933338126,3610.6688999999983
-6,-0.060000000000000005,0.0001,9.749226818988931e-15,9.774621896250369e-15,1.1248737459994495e-14,1.3684555315672042e-48,1.3684555315672042e-48,4.766930489038509e-16,3.0404904592608655,3610.6688999999988
-6,-0.060000000000000005,0.0003,2.3908677213792685e-14,7.023553333759224e-15,2.121429414859973e-14,-2.1895288505075267e-47,2.1895288505075267e-47,4.609621308858443e-16,3.0392497595284995,3610.6688999999974
-6,-0.060000000000000005,0.001,1.3338805508762267e-14,1.1658105521832568e-14,1.0550654301021506e-14,2.7369110631344083e-48,2.7369110631344083e-48,1.2055090223815741e-15,3.039024664335253,3610.668899999998
-6,-0.060000000000000005,0.003,1.5935529584852554e-14,9.213418157650408e-16,4.483243160749949e-15,-1.0947644252537633e-47,1.0947644252537633e-47,4.659445211237558e-16,3.038282937679405,3610.668899999999
-6,-0.05,0.0,2.547422826907576e-14,2.2693409727223134e-15,5.2538677119321775e-15,1.3684555315672042e-48,1.3684555315672042e-48,6.297336552646209e-16,3.0392315446571487,3610.668899999998
-6,-0.05,0.0001,8.678777509454255e-15,5.420518604836417e-15,3.666483203311017e-15,0.0,0.0,1.3184359212090476e-16,3.039008183095879,3610.6688999999988
-6,-0.05,0.0003,7.794273653604103e-15,3.799073717657083e-15,7.27944509475343e-15,-4.1053665947016125e-48,4.1053665947016125e-48,8.895648264267777e-16,3.0394542716641295,3610.6688999999988
-6,-0.05,0.001,9.94285575534948e-15,4.9794584151654905e-15,3.264198511728368e-15,-2.7369110631344083e-48,2.7369110631344083e-48,2.504178721495164e-16,3.037937666539507,3610.6688999999988
-6,-0.05,0.003,1.3743026566736218e-14,8.656544456496705e-15,1.3281041544142432e-14,-5.473822126268817e-48,5.473822126268817e-48,4.3379450630955577e-16,3.0534610395952355,3610.6688999999983
-6,-0.04000000000000001,0.0,2.51834870906485e-14,1.0089595509538875e-15,3.849013339740856e-15,-5.473822126268817e-48,5.473822126268817e-48,9.465495331586693e-16,3.037769026520539,3610.668899999998
-6,-0.04000000000000001,0.0001,8.765879334993602e-15,2.0137979044910016e-14,1.2564222603382534e-14,1.1973985901213036e-48,1.1973985901213036e-48,6.156340955772803e-16,3.037554720453975,3610.6688999999974
-6,-0.04000000000000001,0.0003,2.79140937225768e-14,2.32958591811325e-15,3.343676312685959e-14,-2.7369110631344083e-48,2.7369110631344083e-48,5.202659463097345e-16,3.0379748157935538,3610.6688999999974
-6,-0.04000000000000001,0.001,1.1640919715651937e-14,1.152116948511978e-14,4.2738748754922556e-15,0.0,0.0,7.556263761286142e-16,3.0361530637315353,3610.668899999998
-6,-0.04000000000000001,0.003,9.606879362795508e-15,6.2996149857424164e-15,8.527631905425465e-15,1.3684555315672042e-48,1.3684555315672042e-48,1.1223781631163745e-15,3.036571485787993,3610.6688999999988
-6,-0.03,0.0,1.9353025162667147e-14,2.886112186311307e-16,2.4884216024568868e-15,-1.0263416486754031e-48,1.0263416486754031e-48,4.458855294758609e-16,3.035977630981826,3610.6688999999988
-6,-0.03,0.0001,6.590600731498677e-15,9.313925979182239e-15,9.427373672478964e-15,-1.7105694144590052e-48,1.7105694144590052e-48,9.964160545951663e-16,3.035470972138357,3610.6688999999988
-6,-0.03,0.0003,8.807588111033753e-15,1.1129240221689486e-14,9.388336663268383e-15,-2.7369110631344083e-48,2.7369110631344083e-48,2.7112956751801774e-16,3.034942607183085,3610.6688999999983
-6,-0.03,0.001,8.102285278634348e-15,4.088112480943177e-15,8.67890387001184e-15,-1.3684555315672042e-48,1.3684555315672042e-48,1.0013501752864783e-15,3.0346740497686775,3610.6688999999988
-6,-0.03,0.003,1.254443592350655e-14,1.8896395923212086e-14,1.610458461729411e-14,2.0526832973508063e-48,2.0526832973508063e-48,9.415482362632519e-16,3.0266253407172865,3610.6688999999965
-6,-0.020000000000000004,0.0,5.4704386312518915e-15,2.6897338423634314e-14,8.499466083005849e-15,-1.8816263559049057e-48,1.8816263559049057e-48,4.995080978459215e-16,3.0338164744926432,3610.668899999997
-6,-0.020000000000000004,0.0001,3.442628903401887e-14,6.010678440075661e-15,1.0230688134019005e-14,-1.0947644252537633e-47,1.0947644252537633e-47,1.6066840970953133e-15,3.033902356931961,3610.668899999997
-6,-0.020000000000000004,0.0003,2.138425760282222e-14,1.571518539142466e-14,1.2519161586019928e-14,0.0,0.0,8.107470666757857e-16,3.0323685963004587,3610.6688999999974
-6,-0.020000000000000004,0.001,1.738538197357339e-14,2.5403930533739613e-15,3.785960929388479e-15,-5.473822126268817e-48,5.473822126268817e-48,1.2589132147587884e-15,3.0349561807034693,3610.668899999999
-6,-0.020000000000000004,0.003,2.918619383523818e-14,8.077544534333123e-16,5.434698444330309e-15,0.0,0.0,1.2569201940696868e-15,3.027727557526264,3610.668899999998
-6,-0.010000000000000009,0.0,8.392502981149962e-15,7.134228844253755e-15,8.948175730742512e-15,-1.7105694144590052e-48,1.7105694144590052e-48,3.8370412079492784e-16,3.031237628922662,3610.6688999999988
-6,-0.010000000000000009,0.0001,9.972757473821183e-15,7.958318982661266e-15,8.639422897922325e-15,2.7369110631344083e-48,2.7369110631344083e-48,5.233510076321903e-16,3.0314612403837304,3610.6688999999988
-6,-0.010000000000000009,0.0003,1.5473170977021816e-14,1.1046252923959492e-14,5.7547045462146125e-15,-5.473822126268817e-48,5.473822126268817e-48,1.8026368247999735e-15,3.0319208976984244,3610.668899999998
-6,-0.010000000000000009,0.001,2.4320625868460582e-14,3.2417573117230037e-15,1.5132676820458005e-14,-5.473822126268817e-48,5.473822126268817e-48,9.609665070547249e-16,3.0313178235401415,3610.6688999999983
-6,-0.010000000000000009,0.003,8.047792683201399e-15,9.837995660583432e-15,6.989870615052016e-15,-6.842277657836021e-49,6.842277657836021e-49,8.476983297505952e-16,3.02139464263489,3610.6688999999988
-6,0.0,0.0,4.127409183680501e-15,5.1108554342370386e-15,1.1092113552012409e-14,1.7105694144590052e-48,1.7105694144590052e-48,4.815271041366565e-16,3.028185228836953,3610.6688999999988
-6,0.0,0.0001,8.946823944692493e-15,6.027032035415663e-15,9.482521265854479e-15,-1.3684555315672042e-48,1.3684555315672042e-48,1.4781933163761963e-16,3.0282565350084933,3610.6688999999988
-6,0.0,0.0003,1.6286207489363495e-14,3.883482013268015e-15,1.0959447473567123e-14,-2.7369110631344083e-48,2.7369110631344083e-48,7.244559415767316e-16,3.027476088398465,3610.6688999999983
-6,0.0,0.001,1.82738230735635e-14,1.4844788691027404e-15,5.910799593775477e-15,0.0,0.0,8.077131821184936e-16,3.0259689589803407,3610.6688999999988
-6,0.0,0.003,2.0523539561989536e-14,4.569150507857705e-15,1.0643004233513853e-14,0.0,0.0,2.650671558795604e-16,3.0347340814827772,3610.668899999998
-6,0.009999999999999995,0.0,3.0923303880210535e-15,3.542633321293035e-15,6.170223732104909e-15,1.0691058840368783e-49,1.0691058840368783e-49,1.2595487815780132e-15,3.024594621653583,3610.6689
-6,0.009999999999999995,0.0001,6.543823069505661e-15,2.0133831721216994e-14,1.1966324499147573e-14,-2.0526832973508063e-48,2.0526832973508063e-48,1.2678124985364391e-15,3.02434533907211,3610.6688999999974
-6,0.009999999999999995,0.0003,1.626292597976679e-14,2.821708818766926e-15,4.3902811937065574e-15,-2.7369110631344083e-48,2.7369110631344083e-48,5.071901877836834e-16,3.025470146327302,3610.668899999999
-6,0.009999999999999995,0.001,1.4069881063802906e-14,9.017959050162733e-15,7.151395822285186e-15,3.4211388289180104e-48,3.4211388289180104e-48,9.764716912108385e-16,3.0262558244140436,3610.6688999999983
-6,0.009999999999999995,0.003,2.907481402264622e-15,1.573692916906026e-14,4.540190726996332e-15,-3.4211388289180104e-49,3.4211388289180104e-49,1.3643403241151242e-15,3.0175166103823567,3610.6688999999988
-6,0.01999999999999999,0.0,2.192122761077447e-15,2.7125012512646616e-14,4.641552970149957e-15,2.565854121688508e-49,2.565854121688508e-49,6.238348974976711e-16,3.0203916698936415,3610.6688999999974
-6,0.01999999999999999,0.0001,2.0159617174781132e-14,6.518657341325214e-15,3.369035324037137e-14,0.0,0.0,6.138253774107884e-16,3.020625676912125,3610.6688999999974
-6,0.01999999999999999,0.0003,4.303964670520978e-15,2.7450615110771646e-16,2.812087940460761e-15,-8.552847072295026e-50,8.552847072295026e-50,3.1874482100760957e-16,3.0203500871063986,3610.6688999999997
-6,0.01999999999999999,0.001,1.8242657193248576e-14,1.4117894364833666e-14,6.2461733553580715e-15,0.0,0.0,1.0477676149541809e-15,3.0196456972928174,3610.6688999999974
-6,0.01999999999999999,0.003,7.414924327956325e-15,5.972514425179916e-15,9.922087111094302e-15,0.0,0.0,1.5492228226789789e-16,3.017559894465934,3610.6688999999988
-6,0.03,0.0,1.5770557965405167e-14,1.2285043763791578e-14,1.8900347805548034e-14,-5.473822126268817e-48,5.473822126268817e-48,5.303085135406043e-16,3.0154923709311348,3610.6688999999974
-6,0.03,0.0001,2.329247007829744e-15,1.5844839608169052e-15,2.155236788122607e-14,1.3684555315672042e-48,1.3684555315672042e-48,9.597783016872233e-16,3.0156803478973178,3610.6688999999997
-6,0.03,0.0003,1.743204757480076e-14,9.506074209782583e-16,2.31427131290472e-15,2.7369110631344083e-48,2.7369110631344083e-48,8.012734701084217e-16,3.0148798991035264,3610.668899999999
-6,0.03,0.001,1.3724637010155182e-14,1.2984679928380123e-14,2.0863351674679788e-14,-2.7369110631344083e-48,2.7369110631344083e-48,1.1893664824697179e-15,3.013439741334304,3610.6688999999974
-6,0.03,0.003,1.4967434506098284e-15,4.8465506274366696e-15,1.3007685901047217e-14,-1.176016472440566e-49,1.176016472440566e-49,1.898631226182018e-16,3.0121821358604954,3610.668899999999
-6,0.04000000000000001,0.0,2.7005100679151967e-14,2.160335696479277e-14,2.020800497543015e-14,0.0,0.0,1.3145100892960652e-15,3.0098030261543243,3610.6688999999956
-6,0.04000000000000001,0.0001,1.4536149218534848e-14,4.388440019612491e-15,9.597497933626623e-15,-1.3684555315672042e-48,1.3684555315672042e-48,4.3024416617601694e-17,3.009445835209248,3610.6688999999983
-6,0.04000000000000001,0.0003,1.4918634415480547e-14,5.471660851741563e-15,3.4657651054244947e-15,-2.7369110631344083e-48,2.7369110631344083e-48,4.973885209219743e-16,3.0102748023601786,3610.6688999999983
-6,0.04000000000000001,0.001,2.1112397463421967e-14,5.3458016405127145e-15,1.075300607312118e-14,0.0,0.0,4.828744306560987e-16,3.0079657274852356,3610.668899999998
