beta_u,beta_d,tw12,tw23,eps_cp,q_cp,theta12,theta23,theta13,J,Hu,Hd,cp_total,LOSS
4.75,4.2,0.422,0.062,0.014000000000000002,0.5,13.207160698502982,3.6425278553538796,0.25149192392763153,7.0480810815320635e-06,8.251595156157334,7.296147295939,0.061909019913202565,2.020173078414581
4.75,4.2,0.422,0.062,0.014000000000000002,0.75,13.140955229193507,3.343347993188388,0.24108261005987544,5.5176534336323114e-06,8.251595156157334,7.296147296068783,0.05465776709574592,1.4806023133368262
4.75,4.2,0.422,0.062,0.014000000000000002,1.0,13.096795293273775,3.1250661842764016,0.23422184276730074,5.019845890751745e-06,8.251595156157334,7.296147295770649,0.049,1.162297911340303
4.75,4.2,0.422,0.062,0.014000000000000002,1.25,13.0664438261332,2.9632463199037486,0.2294188657147789,5.008142423506504e-06,8.251595156157334,7.2961472958152465,0.04450349329246757,0.9461032582839805
4.75,4.2,0.422,0.062,0.014000000000000002,1.5,13.044999447653456,2.841283000105175,0.22588448370401512,5.2210297606887284e-06,8.251595156157334,7.296147295800602,0.04086742366464345,0.7900615719598508
4.75,4.2,0.422,0.062,0.014000000000000002,1.75,13.029465700268846,2.7478374307700575,0.22317678620461043,5.53060017421993e-06,8.251595156157334,7.2961472956993765,0.03787973539268938,0.6751755984500487
4.75,4.2,0.422,0.062,0.014000000000000002,2.0,13.017960454545237,2.6751030155084408,0.22103441339252278,5.873548880851295e-06,8.251595156157334,7.296147295610247,0.0353888888888889,0.5895494226799104
4.75,4.2,0.422,0.062,0.014000000000000002,2.25,13.009269892437283,2.617645377023532,0.21929484073571592,6.21863106960727e-06,8.251595156157334,7.296147295786224,0.033285021562723296,0.5248260953934515
4.75,4.2,0.422,0.062,0.014000000000000002,2.5,13.002591153123959,2.5716319264706575,0.21785240288355143,6.550838039357009e-06,8.251595156157334,7.296147295473868,0.03148729458082711,0.4750950982744863
4.75,4.2,0.422,0.062,0.014000000000000002,2.75,12.997380354508909,2.534321096518386,0.21663567357151545,6.86349407716543e-06,8.251595156157334,7.296147296062651,0.029935325264029665,0.43621351015431437
4.75,4.2,0.422,0.062,0.014000000000000002,3.0,12.993260735716307,2.5037227649554863,0.21559470638826592,7.154217966275989e-06,8.251595156157334,7.2961472959044436,0.028583333333333336,0.405284703820491
4.75,4.2,0.422,0.062,0.015,0.5,13.252760773895782,3.833674157497643,0.2588818726849002,8.531452763600907e-06,8.251595156157334,7.296147296451044,0.06633109276414559,2.4600093284047575
4.75,4.2,0.422,0.062,0.015,0.75,13.175269239414915,3.502019386231131,0.24643996191896575,6.208977609176505e-06,8.251595156157334,7.296147295896263,0.05856189331687062,1.747284458864238
4.75,4.2,0.422,0.062,0.015,1.0,13.123332855156004,3.258350979331884,0.23834797443654102,5.260395311001368e-06,8.251595156157334,7.296147295828387,0.0525,1.351531233010202
4.75,4.2,0.422,0.062,0.015,1.25,13.087463666800817,3.0764850155261656,0.23275988491046995,4.983080808226067e-06,8.251595156157334,7.296147295901678,0.047682314241929535,1.0961653952972186
4.75,4.2,0.422,0.062,0.015,1.5,13.061995378437569,2.93852907663066,0.2286990933330285,5.035085466272536e-06,8.251595156157334,7.296147295651693,0.04378652535497511,0.9140081113593617
4.75,4.2,0.422,0.062,0.015,1.75,13.043452683010992,2.832190396933982,0.22562184305418562,5.245249482963661e-06,8.251595156157334,7.296147295578115,0.040585430777881466,0.7786810664583277
4.75,4.2,0.422,0.062,0.015,2.0,13.0296461869019,2.748952382345151,0.22320929356390676,5.526078195063517e-06,8.251595156157334,7.296147295755805,0.03791666666666667,0.6765166183412514
4.75,4.2,0.422,0.062,0.015,2.25,13.019159966307178,2.682850024931145,0.22126515290768903,5.832303632020996e-06,8.251595156157334,7.29614729583605,0.035662523102917815,0.5984839658968226
4.75,4.2,0.422,0.062,0.015,2.5,13.011054978628659,2.6296519795624165,0.21966312312774658,6.1405189062459535e-06,8.251595156157334,7.296147295726108,0.03373638705088618,0.538117742944866
4.75,4.2,0.422,0.062,0.015,2.75,13.0046934413109,2.586314916283982,0.21831869387901437,6.438869478483022e-06,8.251595156157334,7.296147295894005,0.03207356278288892,0.49075277381859067
4.75,4.2,0.422,0.062,0.015,3.0,12.99963242590168,2.550618456338702,0.21717333149357435,6.721696162309988e-06,8.251595156157334,7.296147295856664,0.030625,0.45303699378645684
4.75,4.2,0.422,0.062,0.016,0.5,13.302263764850087,4.030261068073592,0.26715968002769935,1.047238476320142e-05,8.251595156157334,7.296147296006093,0.07075316561508863,3.005439141566917
4.75,4.2,0.422,0.062,0.016,0.75,13.212687951894111,3.6662749203913982,0.2523765741672282,7.210894978881485e-06,8.251595156157334,7.296147296361279,0.062466019537995326,2.0702883897110413
4.75,4.2,0.422,0.062,0.016,1.0,13.15240031342814,3.39721915300593,0.2428628825585137,5.7217344332782805e-06,8.251595156157334,7.296147295950618,0.056,1.5669360253312314
4.75,4.2,0.422,0.062,0.016,1.25,13.110590622156332,3.1952019707901598,0.23637027640288685,5.121284361231469e-06,8.251595156157334,7.296147295694643,0.0508611351913915,1.2602166828225494
4.75,4.2,0.422,0.062,0.016,1.5,13.08078053150014,3.0410804160088976,0.23170626084123017,4.973982167318092e-06,8.251595156157334,7.29614729602919,0.04670562704530679,1.0486839846164013
4.75,4.2,0.422,0.062,0.016,1.75,13.058984710365916,2.921636702147329,0.22820856366918424,5.058110318692825e-06,8.251595156157334,7.296147295571586,0.04329112616307357,0.8922056123015764
4.75,4.2,0.422,0.062,0.016,2.0,13.04268564880921,2.8276651226498313,0.22549111031484237,5.257759021667506e-06,8.251595156157334,7.296147296104657,0.04044444444444445,0.7730319051323482
4.75,4.2,0.422,0.062,0.016,2.25,13.030251143585664,2.752684062931206,0.2233180404187957,5.511096440150633e-06,8.251595156157334,7.296147296310025,0.03804002464311234,0.6810106943868555
4.75,4.2,0.422,0.062,0.016,2.5,13.020596159048395,2.692072264513955,0.22153889095403076,5.784734429327735e-06,8.251595156157334,7.296147295807649,0.03598547952094526,0.6091805750578406
4.75,4.2,0.422,0.062,0.016,2.75,13.012982091245416,2.6424898372943484,0.22005385960278592,6.060620813960575e-06,8.251595156157334,7.29614729600674,0.03421180030174818,0.5524688453509073
4.75,4.2,0.422,0.062,0.016,3.0,13.006894869436636,2.601488911475229,0.21879440876230039,6.329143253173009e-06,8.251595156157334,7.296147295747078,0.03266666666666667,0.5071435756089381
4.75,4.2,0.422,0.062,0.017,0.5,13.355619766387509,4.231516146223781,0.27639806487245655,1.2904538256482134e-05,8.251595156157334,7.296147296210516,0.07517523846603168,3.6676461591387595
4.75,4.2,0.422,0.062,0.017,0.75,13.253180942894994,3.835387715533762,0.2589509783002074,8.54654173350778e-06,8.251595156157334,7.296147296312402,0.06637014575912005,2.4643435546674066
4.75,4.2,0.422,0.062,0.017,1.0,13.183978165298967,3.5410072572601683,0.24781131519809566,6.4205023989584095e-06,8.251595156157334,7.296147295669826,0.059500000000000004,1.819159067679085
4.75,4.2,0.422,0.062,0.017,1.25,13.135811612209936,3.318804570610621,0.24028391559473455,5.435194137112884e-06,8.251595156157334,7.296147296239797,0.054039956140853475,1.4425019130527095
4.75,4.2,0.422,0.062,0.017,1.5,13.101345778881113,3.1484150832943705,0.23493184016874433,5.0473349033140595e-06,8.251595156157334,7.296147295857401,0.04962472873563847,1.1945439552096038
4.75,4.2,0.422,0.062,0.017,1.75,13.076055189006793,3.015720444681593,0.23095698549590352,4.976825153508524e-06,8.251595156157334,7.296147295916436,0.04599682154826567,1.0150013493217935
4.75,4.2,0.422,0.062,0.017,2.0,13.057073933549123,2.910844585678541,0.22789566949696508,5.074812505859129e-06,8.251595156157334,7.296147295888642,0.04297222222222223,0.8783336947212587
4.75,4.2,0.422,0.062,0.017,2.25,13.04253967741119,2.8268026973928277,0.2254661932351684,5.260177671704159e-06,8.251595156157334,7.2961472962281775,0.040417526183306865,0.7719564215613461
4.75,4.2,0.422,0.062,0.017,2.5,13.03121176858387,2.7585926955908957,0.22349006629906296,5.487853590371329e-06,8.251595156157334,7.296147295710377,0.03823457199100434,0.6881444021525276
4.75,4.2,0.422,0.062,0.017,2.75,13.022243974581777,2.7025839885244194,0.22184975970925877,5.7324975230973785e-06,8.251595156157334,7.296147295829085,0.036350037820607445,0.6214513390870048
4.75,4.2,0.422,0.062,0.017,3.0,13.015046179282205,2.6561047841381717,0.22046515949385884,5.979819442212251e-06,8.251595156157334,7.296147295625978,0.034708333333333334,0.5678420824611676
4.75,4.2,0.422,0.062,0.018000000000000002,0.5,13.412776014995261,4.436789715173134,0.2866609853085707,1.5861579240541643e-05,8.251595156157334,7.296147296227116,0.07959731131697471,4.453288000467023
4.75,4.2,0.422,0.062,0.018000000000000002,0.75,13.29671582555976,4.0087333923974615,0.2662180715046416,1.0239071580145885e-05,8.251595156157334,7.29614729579312,0.07027427198024475,2.940887765884319
4.75,4.2,0.422,0.062,0.018000000000000002,1.0,13.218045534260678,3.6891332771948115,0.2532368562816286,7.3733569824867284e-06,8.251595156157334,7.296147295881466,0.063,2.1196954473317136
4.75,4.2,0.422,0.062,0.018000000000000002,1.25,13.163112569470401,3.446762334750821,0.24453458462186436,5.937267810349981e-06,8.251595156157334,7.296147295621993,0.05721877709031545,1.64999479925803
4.75,4.2,0.422,0.062,0.018000000000000002,1.5,13.123681263023347,3.260056973788461,0.23840201654094703,5.264772789978327e-06,8.251595156157334,7.296147295913894,0.05254383042597015,1.354047140194674
4.75,4.2,0.422,0.062,0.018000000000000002,1.75,13.094656971546762,3.1140184929830683,0.23388761917058934,5.009048213969539e-06,8.251595156157334,7.296147295822434,0.04870251693345777,1.1471500925148934
4.75,4.2,0.422,0.062,0.018000000000000002,2.0,13.072805703532977,2.9981167952756826,0.2304392728910522,4.983469611236687e-06,8.251595156157334,7.296147296016592,0.045500000000000006,0.9917709531647667
4.75,4.2,0.422,0.062,0.018000000000000002,2.25,13.05602147825862,2.904876189996979,0.2277227726038938,5.084723757696388e-06,8.251595156157334,7.296147295878971,0.04279502772350138,0.8706815306249778
4.75,4.2,0.422,0.062,0.018000000000000002,2.5,13.042898603547863,2.828922585918633,0.22552743951300055,5.254252369506153e-06,8.251595156157334,7.296147296259037,0.04048366446106342,0.7746006706930835
4.75,4.2,0.422,0.062,0.018000000000000002,2.75,13.032476532361933,2.7663407481261038,0.22371536976107745,5.4582550364397895e-06,8.251595156157334,7.296147296193785,0.03848827533946671,0.6975315660032277
4.75,4.2,0.422,0.062,0.018000000000000002,3.0,13.024084276291632,2.71423896153881,0.22219315017424265,5.676990110333149e-06,8.251595156157334,7.296147296014207,0.036750000000000005,0.6351516505664525
4.75,4.2,0.422,0.062,0.019000000000000003,0.5,13.473677096635658,4.645534434485281,0.2980028323000513,1.9377165682872913e-05,8.251595156157334,7.296147295545694,0.08401938416791775,5.3661674567951785
4.75,4.2,0.422,0.062,0.019000000000000003,0.75,13.34325835462006,4.185776225053373,0.27422820095547873,1.2311648878670506e-05,8.251595156157334,7.296147296321466,0.07417839820136946,3.507773908013518
4.75,4.2,0.422,0.062,0.019000000000000003,1.0,13.254580225976747,3.8410884660789053,0.25918125879133574,8.596970633676336e-06,8.251595156157334,7.296147295602811,0.0665,2.4788148194934667
4.75,4.2,0.422,0.062,0.019000000000000003,1.25,13.192478471333066,3.5786030833567275,0.24915553766660165,6.639977239401504e-06,8.251595156157334,7.296147295931778,0.06039759803977742,1.8911836033939462
4.75,4.2,0.422,0.062,0.019000000000000003,1.5,13.14777641574666,3.3755749703129125,0.24214302877443544,5.635937434098157e-06,8.251595156157334,7.296147296146487,0.05546293211630182,1.531779242979788
4.75,4.2,0.422,0.062,0.019000000000000003,1.75,13.114782368806413,3.2161415372613202,0.23702126867304205,5.162444399879704e-06,8.251595156157334,7.2961472962709495,0.051408212318649865,1.2901249209357641
4.75,4.2,0.422,0.062,0.019000000000000003,2.0,13.089875197964796,3.0891325922483768,0.2331385985689594,4.989970352786352e-06,8.251595156157334,7.296147295538673,0.04802777777777779,1.113266743689
4.75,4.2,0.422,0.062,0.019000000000000003,2.25,13.07069211927083,2.9865925465217322,0.23010132896398666,4.989918819264761e-06,8.251595156157334,7.296147295798309,0.04517252926369591,0.9766276845544848
4.75,4.2,0.422,0.062,0.019000000000000003,2.5,13.055653185939846,2.9027835357723886,0.2276621732529872,5.0883133194965305e-06,8.251595156157334,7.296147295952104,0.0427327569311225,0.8680018285186568
4.75,4.2,0.422,0.062,0.019000000000000003,2.75,13.043676978919681,2.8335116225923236,0.2256600095528854,5.24165444554085e-06,8.251595156157334,7.296147296227569,0.040626512858325976,0.7803322963020194
4.75,4.2,0.422,0.062,0.019000000000000003,3.0,13.034006891095002,2.775669317279675,0.2239862607355396,5.423925554660263e-06,8.251595156157334,7.296147295883446,0.038791666666666676,0.7088815277339122
4.75,4.2,0.422,0.062,0.02,0.5,13.538265158664101,4.857287957765261,0.3104681333945738,2.3484934649100134e-05,8.251595156157334,7.29614729585157,0.08844145701886079,6.408513538937033
4.75,4.2,0.422,0.062,0.02,0.75,13.392772534285927,4.366056463800103,0.2830264515585666,1.4787441762986048e-05,8.251595156157334,7.296147295651319,0.07808252442249417,4.169986248557812
4.75,4.2,0.422,0.062,0.02,1.0,13.29355878719041,3.9964290134398555,0.2656838371136408,1.0108026511084986e-05,8.251595156157334,7.296147295940216,0.06999999999999999,2.9045324287515584
4.75,4.2,0.422,0.062,0.02,1.25,13.22389337324531,3.713908168467089,0.2541790746066479,7.555806024552025e-06,8.251595156157334,7.296147296788247,0.06357641898923938,2.1745656787825594
4.75,4.2,0.422,0.062,0.02,1.5,13.17361997860357,3.4945808331668125,0.24618088558211249,6.170481344701731e-06,8.251595156157334,7.296147296457065,0.058382033806633496,1.7338833219062058
4.75,4.2,0.422,0.062,0.02,1.75,13.136423162387807,3.321733816405121,0.24037884313783758,5.44468820083124e-06,8.251595156157334,7.296147296074998,0.05411390770384196,1.4470114149112465
4.75,4.2,0.422,0.062,0.02,2.0,13.108276241640969,3.183568543923648,0.23601057391268085,5.100563027895643e-06,8.251595156157334,7.296147295969706,0.05055555555555556,1.2437448668450468
4.75,4.2,0.422,0.062,0.02,2.25,13.086546842018281,3.0716591295767586,0.232615714105311,4.980954103005284e-06,8.251595156157334,7.296147296209408,0.04755003080389042,1.089660145045786
4.75,4.2,0.422,0.062,0.02,2.5,13.069471767902709,2.9799114174516554,0.22990574004151484,4.994425139230379e-06,8.251595156157334,7.296147296059187,0.04498184940118158,0.9678714618752904
4.75,4.2,0.422,0.062,0.02,2.75,13.055842305035963,2.9038583859222715,0.2276932975127242,5.086462172199015e-06,8.251595156157334,7.29614729575906,0.04276475037718523,0.8693779878846832
4.75,4.2,0.422,0.062,0.02,3.0,13.04481156653969,2.8401808678251745,0.22585265039678476,5.223900726477834e-06,8.251595156157334,7.2961472958628955,0.04083333333333333,0.7886800359651979
4.75,4.2,0.422,0.062375,0.001,0.5,12.985928793010734,2.337310020329523,0.19872724811119416,1.4281573094002478e-05,8.251595156157334,7.29614729624849,0.004422072850943039,0.10865772815296561
4.75,4.2,0.422,0.062375,0.001,0.75,12.987148049072653,2.3414077056973848,0.19835309787702826,1.4447824182962227e-05,8.251595156157334,7.296147296036777,0.003904126221124708,0.1049809250674415
4.75,4.2,0.422,0.062375,0.001,1.0,12.98813947132551,2.3448391444499115,0.1980608047460963,1.4577450458960056e-05,8.251595156157334,7.2961472961747456,0.0035,0.10217887241645601
4.75,4.2,0.422,0.062375,0.001,1.25,12.988952468282012,2.34771205569486,0.19782827706146686,1.4680396268984194e-05,8.251595156157334,7.296147295623257,0.003178820949461969,0.09999632386667778
4.75,4.2,0.422,0.062375,0.001,1.5,12.989626123340347,2.3501292756139747,0.19764009757067172,1.4763585190826455e-05,8.251595156157334,7.296147296089895,0.0029191016903316745,0.0982616044558248
4.75,4.2,0.422,0.062375,0.001,1.75,12.99019051330009,2.3521782096264214,0.1974853755438665,1.4831896472229655e-05,8.251595156157334,7.296147295934185,0.002705695385192098,0.09685723168195484
4.75,4.2,0.422,0.062375,0.001,2.0,12.990668535502975,2.353929569257623,0.19735631543602536,1.4888815067673304e-05,8.251595156157334,7.296147296140876,0.002527777777777778,0.09570136577740708
4.75,4.2,0.422,0.062375,0.001,2.25,12.991077595896277,2.3554393384417596,0.19724725828500736,1.4936865897702614e-05,8.251595156157334,7.29614729573741,0.0023775015401945212,0.09473596419957878
4.75,4.2,0.422,0.062375,0.001,2.5,12.991430980873057,2.356751504939204,0.19715403573859933,1.497790564944021e-05,8.251595156157334,7.296147295993612,0.0022490924700590787,0.09391912156239143
4.75,4.2,0.422,0.062375,0.001,2.75,12.991738908446226,2.3579006361110157,0.19707353154599516,1.5013320316488096e-05,8.251595156157334,7.2961472956935625,0.0021382375188592614,0.09322004986502253
4.75,4.2,0.422,0.062375,0.001,3.0,12.992009312140572,2.358914022344017,0.19700338135464487,1.5044160101310329e-05,8.251595156157334,7.296147295850175,0.002041666666666667,0.09261574327856616
4.75,4.2,0.422,0.062375,0.002,0.5,12.977871646110362,2.316267258286091,0.20190160230542925,1.2864105609270045e-05,8.251595156157334,7.296147295937114,0.008844145701886078,0.1431565345747309
4.75,4.2,0.422,0.062375,0.002,0.75,12.97938116932688,2.31893815418142,0.20116096718669133,1.3194992787711642e-05,8.251595156157334,7.296147295857035,0.007808252442249416,0.13464673809289066
4.75,4.2,0.422,0.062375,0.002,1.0,12.980719592053113,2.3219863379054857,0.20058191156952923,1.3453899257002272e-05,8.251595156157334,7.296147295635828,0.007,0.12817406714993862
4.75,4.2,0.422,0.062375,0.002,1.25,12.98188369455458,2.32500932596785,0.2001209126742026,1.3659978856513273e-05,8.251595156157334,7.296147296208823,0.006357641898923938,0.1231414797484299
4.75,4.2,0.422,0.062375,0.002,1.5,12.98289004360756,2.327841204833406,0.19974758952079372,1.3826753040437068e-05,8.251595156157334,7.296147296313869,0.005838203380663349,0.11914932115617734
4.75,4.2,0.422,0.062375,0.002,1.75,12.983760437611332,2.330426390615161,0.19944046499987436,1.3963834835853742e-05,8.251595156157334,7.296147295745505,0.005411390770384196,0.1159242669746763
