beta_u,beta_d,tw12,tw23,tw13,cp_phase,theta12,theta23,theta13,J,Hu,Hd,LOSS
4.75,4.2,0.42,0.06,0.00125,0.013999999999999999,12.869204342614587,2.218766707316743,0.3733987435965308,1.1741058954413842e-05,8.251595156275172,7.296147295954274,0.25087481401303596
4.75,4.2,0.42,0.06,0.00125,0.015,12.870515618158239,2.220250209754825,0.4190356431814488,1.228069986110433e-05,8.251595156275172,7.296147295896028,0.25224945781474695
4.75,4.2,0.42,0.06,0.00125,0.016,12.871828222961804,2.2217493995076874,0.46477575030296114,1.2854734088842308e-05,8.251595156275172,7.29614729621565,0.258369452825145
4.75,4.2,0.42,0.06,0.00125,0.016999999999999998,12.873142158228653,2.2232642566436214,0.5105911742017659,1.3463173060725923e-05,8.251595156275172,7.296147295741168,0.26934011154354676
4.75,4.2,0.42,0.06,0.00125,0.018,12.874457425336624,2.2247947610569194,0.5564631633588378,1.4106027979327463e-05,8.251595156275172,7.296147295879679,0.2852451841349906
4.75,4.2,0.42,0.06,0.0015,0.01,12.864173984524863,2.2115690601134768,0.19012217821879845,8.240745803502793e-06,8.251595156275172,7.296147295941212,0.37429673481218995
4.75,4.2,0.42,0.06,0.0015,0.011,12.86547993796097,2.2129905252884075,0.23508240360507376,8.64295750346378e-06,8.251595156275172,7.2961472962185345,0.35160682476469374
4.75,4.2,0.42,0.06,0.0015,0.012,12.86678721549239,2.2144277632759297,0.2804335366892989,9.079517159737722e-06,8.251595156275172,7.296147295930158,0.3331482484608942
4.75,4.2,0.42,0.06,0.0015,0.013,12.868095818524889,2.2158807548145822,0.3260122855350921,9.550437077015736e-06,8.251595156275172,7.296147296173849,0.3192206744828505
4.75,4.2,0.42,0.06,0.0015,0.013999999999999999,12.869405748295877,2.2173494804603986,0.3717347524320218,1.0055729339653909e-05,8.251595156275172,7.296147295850567,0.31005532676110437
4.75,4.2,0.42,0.06,0.0015,0.015,12.870717006163108,2.2188339205887653,0.41755355687312384,1.0595405811763062e-05,8.251595156275172,7.296147295664325,0.3058339884044681
4.75,4.2,0.42,0.06,0.0015,0.016,12.872029593439203,2.220334055396782,0.4634399635464782,1.1169478137021405e-05,8.251595156275172,7.296147295837774,0.3066988370888225
4.75,4.2,0.42,0.06,0.0015,0.016999999999999998,12.873343511359701,2.2218498649051033,0.5093755481401735,1.1777957738483714e-05,8.251595156275172,7.296147295649321,0.31275895736232595
4.75,4.2,0.42,0.06,0.0015,0.018,12.874658761249794,2.2233813289601687,0.5553479586353988,1.242085581869539e-05,8.251595156275172,7.2961472957736895,0.3240954264509441
4.75,4.2,0.42,0.06,0.00175,0.01,12.864375550766496,2.2101482872856537,0.18754455538157958,6.557435873210272e-06,8.251595156275172,7.296147295997578,0.4959858577091953
4.75,4.2,0.42,0.06,0.00175,0.011,12.865681485941604,2.2115706615393695,0.23300267332158353,6.959673270304917e-06,8.251595156275172,7.296147295980462,0.4624109280481601
4.75,4.2,0.42,0.06,0.00175,0.012,12.866988745422955,2.213008816166745,0.27869242958944723,7.396261151561539e-06,8.251595156275172,7.296147296257942,0.4336516406334475
4.75,4.2,0.42,0.06,0.00175,0.013,12.868297330467136,2.214462731859698,0.3245158015918986,7.867211821567174e-06,8.251595156275172,7.2961472958291935,0.41005071515588565
4.75,4.2,0.42,0.06,0.00175,0.013999999999999999,12.869607242485536,2.215932389127321,0.37042302238631536,8.372537364712603e-06,8.251595156275172,7.296147296031304,0.39186479271035257
4.75,4.2,0.42,0.06,0.00175,0.015,12.870918482711165,2.2174177682977736,0.4163861875988321,8.912249644945584e-06,8.251595156275172,7.296147295822112,0.3792829120217672
4.75,4.2,0.42,0.06,0.00175,0.016,12.872231052473836,2.2189188495207963,0.46238845144286356,9.486360305904426e-06,8.251595156275172,7.296147295673291,0.37243911875762004
4.75,4.2,0.42,0.06,0.00175,0.016999999999999998,12.873544953101613,2.2204356127691764,0.5084190456124115,1.0094880770614417e-05,8.251595156275172,7.296147296148143,0.37142252384235264
4.75,4.2,0.42,0.06,0.00175,0.018,12.874860185777576,2.2219680378414064,0.5544707653013892,1.0737822241421464e-05,8.251595156275172,7.296147295943872,0.37628578299423066
4.75,4.2,0.42,0.06,0.002,0.01,12.864577205420202,2.2087276446470137,0.18564986916313164,4.876263040022068e-06,8.251595156275172,7.296147296142873,0.6829178614117918
4.75,4.2,0.42,0.06,0.002,0.011,12.86588312237274,2.2101509293006636,0.23148034173409304,5.278526395239517e-06,8.251595156275172,7.296147295988191,0.62952851962782
4.75,4.2,0.42,0.06,0.002,0.012,12.867190363784733,2.2115900018975214,0.2774209130372439,5.71514275790868e-06,8.251595156275172,7.296147296171929,0.5826008698376104
4.75,4.2,0.42,0.06,0.002,0.013,12.868498930944767,2.2130448430827325,0.3234244713788644,6.186124432591006e-06,8.251595156275172,7.296147296145465,0.5424624523669223
4.75,4.2,0.42,0.06,0.002,0.013999999999999999,12.86980882516693,2.214515433318351,0.369467305616999,6.6914835035189815e-06,8.251595156275172,7.296147295883035,0.5093124631725303
4.75,4.2,0.42,0.06,0.002,0.015,12.871120047802744,2.216001752885245,0.4155361879664105,7.231231834645569e-06,8.251595156275172,7.296147296000596,0.4832531337232839
4.75,4.2,0.42,0.06,0.002,0.016,12.872432600102735,2.2175037818854264,0.4616231567773182,7.805381069491118e-06,8.251595156275172,7.296147295859529,0.4643141171266439
