# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  417       2.325404047784e-10       2.775041726185e-12      -4.071165802823e-12       5.944375988593e-15       1.376679269151e-13       1.301054330384e-14       1.792040723554e-15 
  418       2.328296885956e-10       2.763389332773e-12      -4.285606236609e-12       5.963828706448e-15       1.365487740806e-13       1.274985087839e-14       1.780328597570e-15 
  419       2.331639434971e-10       2.751265932538e-12      -4.497016624415e-12       5.983412981313e-15       1.354404881605e-13       1.249253926458e-14       1.768479367106e-15 
  420       2.335425528404e-10       2.738678166430e-12      -4.705341352746e-12       6.003128980558e-15       1.343430313493e-13       1.223861044853e-14       1.756495581563e-15 
  421       2.339648785055e-10       2.725632872182e-12      -4.910524632589e-12       6.022976849959e-15       1.332563608993e-13       1.198806537147e-14       1.744379844659e-15 
  422       2.344302607474e-10       2.712137085591e-12      -5.112510500368e-12       6.042956713510e-15       1.321804290805e-13       1.174090392096e-14       1.732134814727e-15 
  423       2.349380180475e-10       2.698198041785e-12      -5.311242818904e-12       6.063068673237e-15       1.311151831407e-13       1.149712492215e-14       1.719763205028e-15 
  424       2.354874469665e-10       2.683823176504e-12      -5.506665278377e-12       6.083312809005e-15       1.300605652654e-13       1.125672612897e-14       1.707267784060e-15 
  425       2.360778219961e-10       2.669020127374e-12      -5.698721397279e-12       6.103689178333e-15       1.290165125378e-13       1.101970421542e-14       1.694651375860e-15 
  426       2.367083954112e-10       2.653796735184e-12      -5.887354523376e-12       6.124197816200e-15       1.279829568987e-13       1.078605476678e-14       1.681916860318e-15 
  427       2.373783971220e-10       2.638161045158e-12      -6.072507834669e-12       6.144838734862e-15       1.269598251068e-13       1.055577227081e-14       1.669067173481e-15 
  428       2.380870345264e-10       2.622121308232e-12      -6.254124340349e-12       6.165611923658e-15       1.259470386984e-13       1.032885010905e-14       1.656105307859e-15 
  429       2.388334923618e-10       2.605685982333e-12      -6.432146881758e-12       6.186517348824e-15       1.249445139475e-13       1.010528054801e-14       1.643034312738e-15 
  430       2.396169325573e-10       2.588863733648e-12      -6.606518133347e-12       6.207554953303e-15       1.239521618258e-13       9.885054730417e-15       1.629857294484e-15 
  431       2.404364940859e-10       2.571663437904e-12      -6.777180603635e-12       6.228724656556e-15       1.229698879629e-13       9.668162666445e-15       1.616577416851e-15 
  432       2.412912928168e-10       2.554094181642e-12      -6.944076636168e-12       6.250026354372e-15       1.219975926056e-13       9.454593224960e-15       1.603197901289e-15 
  433       2.421804213672e-10       2.536165263494e-12      -7.107148410479e-12       6.271459918682e-15       1.210351705790e-13       9.244334124746e-15       1.589722027253e-15 
  434       2.431029489545e-10       2.517886195455e-12      -7.266337943045e-12       6.293025197368e-15       1.200825112453e-13       9.037371925742e-15       1.576153132507e-15 
  435       2.440579212488e-10       2.499266704161e-12      -7.421587088245e-12       6.314722014072e-15       1.191394984649e-13       8.833692020277e-15       1.562494613437e-15 
  436       2.450443602245e-10       2.480316732165e-12      -7.572837539323e-12       6.336550168012e-15       1.182060105554e-13       8.633278624307e-15       1.548749925354e-15 
  437       2.460612640127e-10       2.461046439211e-12      -7.720030829343e-12       6.358509433789e-15       1.172819202525e-13       8.436114768643e-15       1.534922582804e-15 
  438       2.471076067533e-10       2.441466203508e-12      -7.863108332149e-12       6.380599561200e-15       1.163670946691e-13       8.242182290194e-15       1.521016159875e-15 
  439       2.481823384474e-10       2.421586623012e-12      -8.002011263325e-12       6.402820275048e-15       1.154613952563e-13       8.051461823195e-15       1.507034290505e-15 
  440       2.492843848089e-10       2.401418516691e-12      -8.136680681150e-12       6.425171274952e-15       1.145646777623e-13       7.863932790445e-15       1.492980668788e-15 
  441       2.504126471170e-10       2.380972925809e-12      -8.267057487564e-12       6.447652235161e-15       1.136767921934e-13       7.679573394541e-15       1.478859049286e-15 
  442       2.515660020681e-10       2.360261115200e-12      -8.393082429118e-12       6.470262804364e-15       1.127975827734e-13       7.498360609113e-15       1.464673247331e-15 
  443       2.527433016283e-10       2.339294574540e-12      -8.514696097941e-12       6.493002605499e-15       1.119268879036e-13       7.320270170058e-15       1.450427139338e-15 
  444       2.539433728852e-10       2.318085019624e-12      -8.631838932694e-12       6.515871235566e-15       1.110645401230e-13       7.145276566774e-15       1.436124663108e-15 
  445       2.551650179001e-10       2.296644393645e-12      -8.744451219528e-12       6.538868265439e-15       1.102103660685e-13       6.973353033399e-15       1.421769818139e-15 
  446       2.564070135601e-10       2.274984868462e-12      -8.852473093049e-12       6.561993239672e-15       1.093641864343e-13       6.804471540038e-15       1.407366665932e-15 
  447       2.576681114305e-10       2.253118845885e-12      -8.955844537268e-12       6.585245676317e-15       1.085258159323e-13       6.638602784004e-15       1.392919330300e-15 
  448       2.589470376065e-10       2.231058958940e-12      -9.054505386570e-12       6.608625066731e-15       1.076950632522e-13       6.475716181052e-15       1.378431997674e-15 
  449       2.602424925657e-10       2.208818073154e-12      -9.148395326662e-12       6.632130875386e-15       1.068717310211e-13       6.315779856611e-15       1.363908917412e-15 
  450       2.615531510201e-10       2.186409287824e-12      -9.237453895542e-12       6.655762539684e-15       1.060556157638e-13       6.158760637019e-15       1.349354402105e-15 
  451       2.628777910680e-10       2.163845343467e-12      -9.321631846768e-12       6.679519252547e-15       1.052465426962e-13       6.004628630579e-15       1.334772382464e-15 
  452       2.642156865328e-10       2.141136820544e-12      -9.400925640483e-12       6.703399302869e-15       1.044444714208e-13       5.853371151069e-15       1.320165055546e-15 
  453       2.655662269778e-10       2.118293885197e-12      -9.475344065838e-12       6.727400713442e-15       1.036493935589e-13       5.704979225705e-15       1.305534193570e-15 
  454       2.669287894766e-10       2.095326878747e-12      -9.544896986764e-12       6.751521455929e-15       1.028612982053e-13       5.559443039827e-15       1.290881585445e-15 
  455       2.683027385425e-10       2.072246318629e-12      -9.609595349618e-12       6.775759450552e-15       1.020801719091e-13       5.416751930840e-15       1.276209036815e-15 
  456       2.696874260558e-10       2.049062899309e-12      -9.669451190831e-12       6.800112565772e-15       1.013059986537e-13       5.276894382146e-15       1.261518370109e-15 
  457       2.710821911925e-10       2.025787493217e-12      -9.724477644557e-12       6.824578617977e-15       1.005387598379e-13       5.139858017083e-15       1.246811424582e-15 
  458       2.724863603525e-10       2.002431151669e-12      -9.774688950317e-12       6.849155371158e-15       9.977843425605e-14       5.005629592864e-15       1.232090056361e-15 
  459       2.738992470878e-10       1.979005105792e-12      -9.820100460649e-12       6.873840536600e-15       9.902499807870e-14       4.874194994509e-15       1.217356138494e-15 
  460       2.753201520307e-10       1.955520767455e-12      -9.860728648755e-12       6.898631772557e-15       9.827842483292e-14       4.745539228782e-15       1.202611560992e-15 
  461       2.767483628222e-10       1.931989730189e-12      -9.896591116148e-12       6.923526683944e-15       9.753868538297e-14       4.619646418132e-15       1.187858230875e-15 
  462       2.781831540401e-10       1.908423770117e-12      -9.927706600298e-12       6.948522822013e-15       9.680574791075e-14       4.496499794625e-15       1.173098072218e-15 
  463       2.796237871272e-10       1.884834846876e-12      -9.954094982282e-12       6.973617684038e-15       9.607957789627e-14       4.376081693882e-15       1.158333026196e-15 
  464       2.810695103197e-10       1.861235104547e-12      -9.975777294432e-12       6.998808713002e-15       9.536013809819e-14       4.258373549016e-15       1.143565051131e-15 
  465       2.825195585755e-10       1.837636872579e-12      -9.992775727978e-12       7.024093297274e-15       9.464738853430e-14       4.143355884568e-15       1.128796122537e-15 
  466       2.839731535020e-10       1.814052666715e-12      -1.000511364070e-11       7.049468770298e-15       9.394128646204e-14       4.031008310444e-15       1.114028233162e-15 
  467       2.854295032850e-10       1.790495189917e-12      -1.001281556457e-11       7.074932410271e-15       9.324178635898e-14       3.921309515850e-15       1.099263393038e-15 
  468       2.868878026165e-10       1.766977333292e-12      -1.001590721341e-11       7.100481439829e-15       9.254883990333e-14       3.814237263230e-15       1.084503629525e-15 
  469       2.883472326231e-10       1.743512177022e-12      -1.001441549053e-11       7.126113025733e-15       9.186239595444e-14       3.709768382204e-15       1.069750987357e-15 
  470       2.898069607940e-10       1.720112991282e-12      -1.000836849638e-11       7.151824278543e-15       9.118240053331e-14       3.607878763501e-15       1.055007528684e-15 
  471       2.912661409097e-10       1.696793237173e-12      -9.997795536175e-12       7.177612252313e-15       9.050879680306e-14       3.508543352897e-15       1.040275333122e-15 
  472       2.927239129700e-10       1.673566567646e-12      -9.982727127594e-12       7.203473944266e-15       8.984152504948e-14       3.411736145153e-15       1.025556497796e-15 
  473       2.941794031220e-10       1.650446828424e-12      -9.963195008376e-12       7.229406294477e-15       8.918052266150e-14       3.317430177950e-15       1.010853137388e-15 
  474       2.956317235888e-10       1.627448058933e-12      -9.939232143995e-12       7.255406185562e-15       8.852572411167e-14       3.225597525826e-15       9.961673841764e-16 
  475       2.970799725975e-10       1.604584493226e-12      -9.910872735297e-12       7.281470442356e-15       8.787706093672e-14       3.136209294111e-15       9.815013880897e-16 
  476       2.985232343074e-10       1.581870560908e-12      -9.878152226152e-12       7.307595831599e-15       8.723446171801e-14       3.049235612868e-15       9.668573167459e-16 
  477       2.999605787385e-10       1.559320888064e-12      -9.841107311099e-12       7.333779061618e-15       8.659785206205e-14       2.964645630822e-15       9.522373555003e-16 
  478       3.013910616993e-10       1.536950298181e-12      -9.799775942994e-12       7.360016782008e-15       8.596715458100e-14       2.882407509305e-15       9.376437074906e-16 
  479       3.028137247156e-10       1.514773813078e-12      -9.754197340659e-12       7.386305583321e-15       8.534228887317e-14       2.802488416187e-15       9.230785936825e-16 
  480       3.042275949582e-10       1.492806653830e-12      -9.704411996526e-12       7.412641996743e-15       8.472317150352e-14       2.724854519814e-15       9.085442529148e-16 
  481       3.056316851716e-10       1.471064241695e-12      -9.650461684289e-12       7.439022493779e-15       8.410971598416e-14       2.649470982944e-15       8.940429419453e-16 
  482       3.070249936020e-10       1.449562199038e-12      -9.592389466546e-12       7.465443485941e-15       8.350183275486e-14       2.576301956686e-15       8.795769354961e-16 
  483       3.084065039257e-10       1.428316350257e-12      -9.530239702452e-12       7.491901324422e-15       8.289942916354e-14       2.505310574432e-15       8.651485262990e-16 
  484       3.097751851769e-10       1.407342722712e-12      -9.464058055363e-12       7.518392299788e-15       8.230240944678e-14       2.436458945798e-15       8.507600251409e-16 
  485       3.111299916766e-10       1.386657547646e-12      -9.393891500482e-12       7.544912641655e-15       8.171067471030e-14       2.369708150558e-15       8.364137609096e-16 
  486       3.124698629606e-10       1.366277261117e-12      -9.319788332513e-12       7.571458518377e-15       8.112412290950e-14       2.305018232582e-15       8.221120806388e-16 
  487       3.137937237074e-10       1.346218504917e-12      -9.241798173299e-12       7.598026036724e-15       8.054264882992e-14       2.242348193770e-15       8.078573495540e-16 
  488       3.151004836669e-10       1.326498127503e-12      -9.159971979478e-12       7.624611241569e-15       7.996614406777e-14       2.181655987993e-15       7.936519511178e-16 
  489       3.163890375884e-10       1.307133184920e-12      -9.074362050125e-12       7.651210115571e-15       7.939449701040e-14       2.122898515024e-15       7.794982870752e-16 
  490       3.176582651490e-10       1.288140941731e-12      -8.985022034403e-12       7.677818578856e-15       7.882759281684e-14       2.066031614479e-15       7.653987774994e-16 
  491       3.189071748453e-10       1.269537149484e-12      -8.892008102227e-12       7.704432700059e-15       7.826533235187e-14       2.011014771468e-15       7.513554564805e-16 
  492       3.201353405036e-10       1.251330824150e-12      -8.795382478872e-12       7.731049336967e-15       7.770768964485e-14       1.957825399227e-15       7.373687459259e-16 
  493       3.213424775594e-10       1.233529315802e-12      -8.695210030145e-12       7.757665514229e-15       7.715465609466e-14       1.906444967641e-15       7.234386455251e-16 
  494       3.225283002630e-10       1.216140017147e-12      -8.591557117033e-12       7.784278213506e-15       7.660622165987e-14       1.856854326077e-15       7.095651336663e-16 
  495       3.236925216789e-10       1.199170363597e-12      -8.484491603928e-12       7.810884373254e-15       7.606237484874e-14       1.809033699661e-15       6.957481672817e-16 
  496       3.248348536859e-10       1.182627833336e-12      -8.374082866857e-12       7.837480888518e-15       7.552310270909e-14       1.762962685550e-15       6.819876816911e-16 
  497       3.259550069768e-10       1.166519947396e-12      -8.260401801701e-12       7.864064610717e-15       7.498839081824e-14       1.718620249214e-15       6.682835904474e-16 
  498       3.270526910579e-10       1.150854269723e-12      -8.143520832422e-12       7.890632347433e-15       7.445822327291e-14       1.675984720712e-15       6.546357851808e-16 
  499       3.281276142490e-10       1.135638407249e-12      -8.023513919293e-12       7.917180862197e-15       7.393258267913e-14       1.635033790967e-15       6.410441354434e-16 
  500       3.291794836831e-10       1.120880009960e-12      -7.900456567114e-12       7.943706874281e-15       7.341145014219e-14       1.595744508046e-15       6.275084885539e-16 
  501       3.302080053064e-10       1.106586770971e-12      -7.774425833446e-12       7.970207058483e-15       7.289480525653e-14       1.558093273434e-15       6.140286694422e-16 
  502       3.312128838774e-10       1.092766426590e-12      -7.645500336831e-12       7.996678044917e-15       7.238262609564e-14       1.522055838312e-15       6.006044804938e-16 
  503       3.321938229673e-10       1.079426756395e-12      -7.513760265019e-12       8.023116418801e-15       7.187488920202e-14       1.487607299839e-15       5.872357013948e-16 
  504       3.331505249596e-10       1.066575583297e-12      -7.379287383191e-12       8.049518720242e-15       7.137156957706e-14       1.454722097419e-15       5.739220889762e-16 
  505       3.340826910498e-10       1.054220773617e-12      -7.242165042189e-12       8.075881444031e-15       7.087264067096e-14       1.423374008987e-15       5.606633770585e-16 
  506       3.349900212449e-10       1.042370237153e-12      -7.102478186735e-12       8.102201039422e-15       7.037807437267e-14       1.393536147284e-15       5.474592762965e-16 
  507       3.358722143637e-10       1.031031927249e-12      -6.960313363661e-12       8.128473909930e-15       6.988784099980e-14       1.365180956129e-15       5.343094740239e-16 
  508       3.367289680362e-10       1.020213840867e-12      -6.815758730131e-12       8.154696413110e-15       6.940190928849e-14       1.338280206704e-15       5.212136340974e-16 
  509       3.375599787034e-10       1.009924018659e-12      -6.668904061868e-12       8.180864860353e-15       6.892024638340e-14       1.312804993824e-15       5.081713967422e-16 
  510       3.383649416170e-10       1.000170545034e-12      -6.519840761379e-12       8.206975516667e-15       6.844281782756e-14       1.288725732218e-15       4.951823783958e-16 
  511       3.391435508394e-10       9.909615482295e-13      -6.368661866179e-12       8.233024600472e-15       6.796958755234e-14       1.266012152806e-15       4.822461715530e-16 
  512       3.398954992432e-10       9.823052003817e-13      -6.215462057017e-12       8.259008283382e-15       6.750051786732e-14       1.244633298974e-15       4.693623446104e-16 
  513       3.406204785112e-10       9.742097175965e-13      -6.060337666101e-12       8.284922689999e-15       6.703556945024e-14       1.224557522854e-15       4.565304417111e-16 
  514       3.413181791360e-10       9.666833600190e-13      -5.903386685324e-12       8.310763897694e-15       6.657470133690e-14       1.205752481596e-15       4.437499825890e-16 
  515       3.419882904196e-10       9.597344319036e-13      -5.744708774486e-12       8.336527936405e-15       6.611787091106e-14       1.188185133652e-15       4.310204624140e-16 
  516       3.426305004735e-10       9.533712816851e-13      -5.584405269524e-12       8.362210788414e-15       6.566503389442e-14       1.171821735047e-15       4.183413516360e-16 
  517       3.432444962184e-10       9.476023020480e-13      -5.422579190734e-12       8.387808388143e-15       6.521614433644e-14       1.156627835659e-15       4.057120958297e-16 
  518       3.438299633836e-10       9.424359299974e-13      -5.259335250995e-12       8.413316621941e-15       6.477115460435e-14       1.142568275497e-15       3.931321155394e-16 
  519       3.443865865073e-10       9.378806469290e-13      -5.094779863998e-12       8.438731327869e-15       6.433001537299e-14       1.129607180974e-15       3.806008061233e-16 
  520       3.449140489359e-10       9.339449786995e-13      -4.929021152468e-12       8.464048295491e-15       6.389267561478e-14       1.117707961188e-15       3.681175375985e-16 
  521       3.454120328239e-10       9.306374956966e-13      -4.762168956390e-12       8.489263265661e-15       6.345908258961e-14       1.106833304199e-15       3.556816544851e-16 
  522       3.458802191339e-10       9.279668129096e-13      -4.594334841235e-12       8.514371930310e-15       6.302918183475e-14       1.096945173302e-15       3.432924756511e-16 
  523       3.463182876359e-10       9.259415899994e-13      -4.425632106185e-12       8.539369932239e-15       6.260291715481e-14       1.088004803309e-15       3.309492941571e-16 
  524       3.467259169076e-10       9.245705313688e-13      -4.256175792355e-12       8.564252864900e-15       6.218023061158e-14       1.079972696823e-15       3.186513771008e-16 
  525       3.471027843337e-10       9.238623862329e-13      -4.086082691023e-12       8.589016272191e-15       6.176106251402e-14       1.072808620516e-15       3.063979654614e-16 
  526       3.474485661059e-10       9.238259486892e-13      -3.915471351853e-12       8.613655648238e-15       6.134535140814e-14       1.066471601405e-15       2.941882739445e-16 
  527       3.477629372224e-10       9.244700577879e-13      -3.744462091118e-12       8.638166437189e-15       6.093303406692e-14       1.060919923132e-15       2.820214908265e-16 
  528       3.480455714882e-10       9.258035976022e-13      -3.573176999930e-12       8.662544032997e-15       6.052404548022e-14       1.056111122237e-15       2.698967777995e-16 
  529       3.482961415142e-10       9.278354972985e-13      -3.401739952461e-12       8.686783779211e-15       6.011831884472e-14       1.052001984440e-15       2.578132698154e-16 
  530       3.485143187175e-10       9.305747312069e-13      -3.230276614169e-12       8.710880968766e-15       5.971578555381e-14       1.048548540912e-15       2.457700749312e-16 
  531       3.486998602611e-10       9.340285299455e-13      -3.058904674336e-12       8.734831360957e-15       5.931638611998e-14       1.045713844851e-15       2.337666522318e-16 
  532       3.488528724946e-10       9.381969597511e-13      -2.887704232677e-12       8.758632748386e-15       5.892010329155e-14       1.043491543077e-15       2.218039573052e-16 
  533       3.489735547340e-10       9.430781947108e-13      -2.716746617275e-12       8.782283432550e-15       5.852692982374e-14       1.041882943170e-15       2.098833278576e-16 
  534       3.490621130112e-10       9.486702915799e-13      -2.546104090905e-12       8.805781710542e-15       5.813685762293e-14       1.040889291202e-15       1.980061084798e-16 
  535       3.491187601100e-10       9.549711890917e-13      -2.375849855114e-12       8.829125875055e-15       5.774987774116e-14       1.040511771324e-15       1.861736506526e-16 
  536       3.491437156039e-10       9.619787072687e-13      -2.206058054289e-12       8.852314214398e-15       5.736598037074e-14       1.040751505339e-15       1.743873127517e-16 
  537       3.491372058918e-10       9.696905467320e-13      -2.036803779727e-12       8.875345012496e-15       5.698515483878e-14       1.041609552293e-15       1.626484600530e-16 
  538       3.490994642353e-10       9.781042880124e-13      -1.868163073715e-12       8.898216548901e-15       5.660738960178e-14       1.043086908052e-15       1.509584647381e-16 
  539       3.490307307949e-10       9.872173908602e-13      -1.700212933594e-12       8.920927098801e-15       5.623267224015e-14       1.045184504883e-15       1.393187058988e-16 
  540       3.489312526672e-10       9.970271935557e-13      -1.533031315839e-12       8.943474933026e-15       5.586098945281e-14       1.047903211040e-15       1.277305695433e-16 
  541       3.488012839215e-10       1.007530912220e-12      -1.366697140126e-12       8.965858318057e-15       5.549232705172e-14       1.051243830346e-15       1.161954486005e-16 
  542       3.486410856359e-10       1.018725640124e-12      -1.201290293407e-12       8.988075516032e-15       5.512666995646e-14       1.055207101769e-15       1.047147429257e-16 
  543       3.484509259348e-10       1.030608347000e-12      -1.036891633983e-12       9.010124784757e-15       5.476400218877e-14       1.059793699013e-15       9.328985930577e-17 
  544       3.482310800251e-10       1.043175878353e-12      -8.735829955761e-13       9.032004377712e-15       5.440430686714e-14       1.065004230092e-15       8.192221146411e-17 
  545       3.479818302331e-10       1.056424954768e-12      -7.114471913996e-13       9.053712544056e-15       5.404756620135e-14       1.070839236917e-15       7.061322006618e-17 
  546       3.477034660410e-10       1.070352171221e-12      -5.505680182344e-13       9.075247528642e-15       5.369376148700e-14       1.077299194877e-15       5.936431272451e-17 
  547       3.473962841236e-10       1.084953996394e-12      -3.910302604993e-13       9.096607572018e-15       5.334287310015e-14       1.084384512419e-15       4.817692400396e-17 
  548       3.470605883855e-10       1.100226771978e-12      -2.329196943235e-13       9.117790910438e-15       5.299488049180e-14       1.092095530633e-15       3.705249542694e-17 
  549       3.466966899969e-10       1.116166711989e-12      -7.632309162022e-14       9.138795775869e-15       5.264976218251e-14       1.100432522831e-15       2.599247547860e-17 
  550       3.463049074310e-10       1.132769902076e-12       7.867177584199e-14       9.159620396000e-15       5.230749575689e-14       1.109395694134e-15       1.499831961207e-17 
  551       3.458855665005e-10       1.150032298831e-12       2.319761323659e-13       9.180262994248e-15       5.196805785825e-14       1.118985181047e-15       4.071490253613e-18 
  552       3.454390003942e-10       1.167949729101e-12       3.835001942534e-13       9.200721789768e-15       5.163142418309e-14       1.129201051047e-15      -6.786543192108e-18 
  553       3.449655497137e-10       1.186517889297e-12       5.331531657330e-13       9.220994997459e-15       5.129756947567e-14       1.140043302163e-15      -1.757430433685e-17 
  554       3.444655625101e-10       1.205732344703e-12       6.808432348871e-13       9.241080827973e-15       5.096646752261e-14       1.151511862557e-15      -2.829030980357e-17 
  555       3.439393943209e-10       1.225588528791e-12       8.264775695797e-13       9.260977487722e-15       5.063809114741e-14       1.163606590108e-15      -3.893306922123e-17 
  556       3.433874082064e-10       1.246081742527e-12       9.699623133837e-13       9.280683178887e-15       5.031241220503e-14       1.176327271992e-15      -4.950108521957e-17 
  557       3.428099747863e-10       1.267207153681e-12       1.111202581509e-12       9.300196099424e-15       4.998940157643e-14       1.189673624266e-15      -5.999285342391e-17 
  558       3.422074722770e-10       1.288959796140e-12       1.250102456727e-12       9.319514443074e-15       4.966902916315e-14       1.203645291449e-15      -7.040686244994e-17 
  559       3.415802865276e-10       1.311334569220e-12       1.386564985305e-12       9.338636399369e-15       4.935126388187e-14       1.218241846104e-15      -8.074159389851e-17 
  560       3.409288110570e-10       1.334326236969e-12       1.520492172925e-12       9.357560153642e-15       4.903607365895e-14       1.233462788420e-15      -9.099552235041e-17 
  561       3.402534470903e-10       1.357929427486e-12       1.651784980618e-12       9.376283887032e-15       4.872342542503e-14       1.249307545796e-15      -1.011671153612e-16 
  562       3.395546035958e-10       1.382138632224e-12       1.780343320686e-12       9.394805776495e-15       4.841328510953e-14       1.265775472419e-15      -1.112548334559e-16 
  563       3.388326973216e-10       1.406948205306e-12       1.906066052636e-12       9.413123994809e-15       4.810561763526e-14       1.282865848850e-15      -1.212571301239e-16 
  564       3.380881528320e-10       1.432352362831e-12       2.028850979100e-12       9.431236710583e-15       4.780038691298e-14       1.300577881604e-15      -1.311724518138e-16 
  565       3.373214025447e-10       1.458345182189e-12       2.148594841770e-12       9.449142088266e-15       4.749755583591e-14       1.318910702733e-15      -1.409992379279e-16 
  566       3.365328867670e-10       1.484920601367e-12       2.265193317318e-12       9.466838288154e-15       4.719708627435e-14       1.337863369407e-15      -1.507359208174e-16 
  567       3.357230537327e-10       1.512072418260e-12       2.378541013331e-12       9.484323466395e-15       4.689893907021e-14       1.357434863498e-15      -1.603809257768e-16 
  568       3.348923596391e-10       1.539794289983e-12       2.488531464230e-12       9.501595775004e-15       4.660307403156e-14       1.377624091158e-15      -1.699326710390e-16 
  569       3.340412686831e-10       1.568079732182e-12       2.595057127207e-12       9.518653361862e-15       4.630944992722e-14       1.398429882407e-15      -1.793895677699e-16 
  570       3.331702530982e-10       1.596922118340e-12       2.698009378145e-12       9.535494370731e-15       4.601802448131e-14       1.419850990710e-15      -1.887500200634e-16 
  571       3.322797912336e-10       1.626314080680e-12       2.797292924321e-12       9.552117403871e-15       4.572876086393e-14       1.441884545467e-15      -1.980126975134e-16 
  572       3.313703616634e-10       1.656245697455e-12       2.892869454623e-12       9.568522922852e-15       4.544164735628e-14       1.464521366963e-15      -2.071773605803e-16 
  573       3.304424489995e-10       1.686706258067e-12       2.984715094495e-12       9.584711883484e-15       4.515667817633e-14       1.487750531113e-15      -2.162440562635e-16 
  574       3.294965458716e-10       1.717684856384e-12       3.072806091120e-12       9.600685276611e-15       4.487384702501e-14       1.511560904754e-15      -2.252128475233e-16 
  575       3.285331529631e-10       1.749170389836e-12       3.157118814641e-12       9.616444128295e-15       4.459314708317e-14       1.535941144666e-15      -2.340838133759e-16 
  576       3.275527790473e-10       1.781151558500e-12       3.237629759385e-12       9.631989499986e-15       4.431457100851e-14       1.560879696581e-15      -2.428570489883e-16 
  577       3.265559410228e-10       1.813616864197e-12       3.314315545091e-12       9.647322488706e-15       4.403811093253e-14       1.586364794196e-15      -2.515326657735e-16 
  578       3.255431639503e-10       1.846554609574e-12       3.387152918133e-12       9.662444227224e-15       4.376375845749e-14       1.612384458191e-15      -2.601107914848e-16 
  579       3.245149810879e-10       1.879952897203e-12       3.456118752741e-12       9.677355884234e-15       4.349150465333e-14       1.638926495238e-15      -2.685915703114e-16 
  580       3.234719339272e-10       1.913799628667e-12       3.521190052229e-12       9.692058664533e-15       4.322134005466e-14       1.665978497019e-15      -2.769751629730e-16 
  581       3.224145722296e-10       1.948082503650e-12       3.582343950218e-12       9.706553809201e-15       4.295325465766e-14       1.693527839235e-15      -2.852617468147e-16 
  582       3.213434540618e-10       1.982789019029e-12       3.639557711862e-12       9.720842595774e-15       4.268723791705e-14       1.721561680623e-15      -2.934515159023e-16 
  583       3.202591458323e-10       2.017906467966e-12       3.692808735069e-12       9.734926338427e-15       4.242327874304e-14       1.750066961969e-15      -3.015446811166e-16 
  584       3.191622223268e-10       2.053421938994e-12       3.742074551727e-12       9.748806388147e-15       4.216136549827e-14       1.779030405121e-15      -3.095414702490e-16 
  585       3.180532667446e-10       2.089322315111e-12       3.787332828929e-12       9.762484132916e-15       4.190148599476e-14       1.808438512002e-15      -3.174421280962e-16 
  586       3.169328707345e-10       2.125594272870e-12       3.828561370198e-12       9.775960997884e-15       4.164362749084e-14       1.838277563625e-15      -3.252469165549e-16 
  587       3.158016344304e-10       2.162224281468e-12       3.865738116709e-12       9.789238445550e-15       4.138777668814e-14       1.868533619108e-15      -3.329561147170e-16 
  588       3.146601664880e-10       2.199198601839e-12       3.898841148513e-12       9.802317975938e-15       4.113391972848e-14       1.899192514683e-15      -3.405700189646e-16 
  589       3.135090841199e-10       2.236503285742e-12       3.927848685765e-12       9.815201126777e-15       4.088204219086e-14       1.930239862714e-15      -3.480889430646e-16 
  590       3.123490131323e-10       2.274124174851e-12       3.952739089945e-12       9.827889473676e-15       4.063212908840e-14       1.961661050709e-15      -3.555132182639e-16 
  591       3.111805879606e-10       2.312046899850e-12       3.973490865084e-12       9.840384630304e-15       4.038416486525e-14       1.993441240332e-15      -3.628431933845e-16 
  592       3.100044517054e-10       2.350256879517e-12       3.990082658987e-12       9.852688248566e-15       4.013813339359e-14       2.025565366422e-15      -3.700792349180e-16 
  593       3.088212561686e-10       2.388739319821e-12       4.002493264458e-12       9.864802018783e-15       3.989401797056e-14       2.058018136000e-15      -3.772217271208e-16 
  594       3.076316618892e-10       2.427479213006e-12       4.010701620524e-12       9.876727669868e-15       3.965180131517e-14       2.090784027286e-15      -3.842710721090e-16 
  595       3.064363381795e-10       2.466461336687e-12       4.014686813661e-12       9.888466969505e-15       3.941146556530e-14       2.123847288713e-15      -3.912276899535e-16 
  596       3.052359631608e-10       2.505670252938e-12       4.014428079016e-12       9.900021724326e-15       3.917299227461e-14       2.157191937940e-15      -3.980920187745e-16 
  597       3.040312237997e-10       2.545090307382e-12       4.009904801633e-12       9.911393780088e-15       3.893636240951e-14       2.190801760865e-15      -4.048645148369e-16 
  598       3.028228159435e-10       2.584705628282e-12       4.001096517675e-12       9.922585021855e-15       3.870155634610e-14       2.224660310640e-15      -4.115456526450e-16 
